frame,time,class,probability
0,0:00:00,loeowl,0.05280500277876854
1,0:00:05,loeowl,0.09088876843452454
2,0:00:10,loeowl,0.06843454390764236
3,0:00:15,nswowl,0.20115230977535248
4,0:00:20,shtant1,0.09798960387706757
5,0:00:25,tawowl1,0.019128598272800446
6,0:00:30,nswowl,0.20470288395881653
7,0:00:35,nswowl,0.1727546602487564
8,0:00:40,schant1,0.09340067952871323
9,0:00:45,nswowl,0.11839553713798523
10,0:00:50,loeowl,0.12905283272266388
11,0:00:55,loeowl,0.10442478209733963
12,0:01:00,loeowl,0.2904229760169983
13,0:01:05,loeowl,0.31571856141090393
14,0:01:10,loeowl,0.4512174129486084
15,0:01:15,dunlin,0.10878343880176544
16,0:01:20,loeowl,0.1079825609922409
17,0:01:25,loeowl,0.13623328506946564
18,0:01:30,eurbla,0.030659299343824387
19,0:01:35,tawowl1,0.07456178963184357
20,0:01:40,nswowl,0.029124347493052483
21,0:01:45,loeowl,0.056320253759622574
22,0:01:50,tawowl1,0.07455959171056747
23,0:01:55,nswowl,0.21065112948417664
24,0:02:00,sbsbab1,0.062092430889606476
25,0:02:05,tawowl1,0.035649821162223816
26,0:02:10,eurcoo,0.11195124685764313
27,0:02:15,mallar3,0.08024073392152786
28,0:02:20,ortbun1,0.058937352150678635
29,0:02:25,tawowl1,0.1600738912820816
30,0:02:30,loeowl,0.048771701753139496
31,0:02:35,loeowl,0.13007409870624542
32,0:02:40,watrai1,0.06447675079107285
33,0:02:45,tawowl1,0.05977912247180939
34,0:02:50,loeowl,0.08133243769407272
35,0:02:55,eurcoo,0.05243721976876259
36,0:03:00,commoo3,0.23625274002552032
37,0:03:05,blkvul,0.05120094493031502
38,0:03:10,blkvul,0.06930456310510635
39,0:03:15,loeowl,0.08685034513473511
40,0:03:20,loeowl,0.14131133258342743
41,0:03:25,loeowl,0.06640247255563736
42,0:03:30,mutswa,0.5770124197006226
43,0:03:35,wesowl1,0.05256541818380356
44,0:03:40,loeowl,0.03239709883928299
45,0:03:45,loeowl,0.1140952780842781
46,0:03:50,loeowl,0.07653917372226715
47,0:03:55,loeowl,0.060550756752491
48,0:04:00,loeowl,0.25280556082725525
49,0:04:05,loeowl,0.27454736828804016
50,0:04:10,tawowl1,0.0544402189552784
51,0:04:15,loeowl,0.05485206097364426
52,0:04:20,tawowl1,0.025930048897862434
53,0:04:25,renwoo1,0.045464273542165756
54,0:04:30,loeowl,0.13183839619159698
55,0:04:35,loeowl,0.058043498545885086
56,0:04:40,loeowl,0.043418895453214645
57,0:04:45,loeowl,0.050585806369781494
58,0:04:50,loeowl,0.07227595150470734
59,0:04:55,tawowl1,0.024324169382452965
