frame,time,class,probability
0,0:00:00,loeowl,0.10143446922302246
1,0:00:05,loeowl,0.1255735605955124
2,0:00:10,loeowl,0.14369595050811768
3,0:00:15,loeowl,0.04648982733488083
4,0:00:20,loeowl,0.057677123695611954
5,0:00:25,loeowl,0.03165058791637421
6,0:00:30,loeowl,0.1692001074552536
7,0:00:35,ictwar1,0.03487015143036842
8,0:00:40,sonthr1,0.04865511879324913
9,0:00:45,sonthr1,0.04980456829071045
10,0:00:50,whtspa,0.04094814509153366
11,0:00:55,whtspa,0.06100078299641609
12,0:01:00,whtspa,0.06259358674287796
13,0:01:05,eupfly1,0.03577601537108421
14,0:01:10,whtspa,0.08048449456691742
15,0:01:15,whtspa,0.07064846903085709
16,0:01:20,whtspa,0.061604782938957214
17,0:01:25,oilbir1,0.11828120052814484
18,0:01:30,oilbir1,0.062439367175102234
19,0:01:35,sonthr1,0.03628687560558319
20,0:01:40,whtspa,0.05739640071988106
21,0:01:45,whtspa,0.166893869638443
22,0:01:50,whtspa,0.034936729818582535
23,0:01:55,whtspa,0.1856570988893509
24,0:02:00,whtspa,0.19224229454994202
25,0:02:05,oilbir1,0.07052493095397949
26,0:02:10,blkvul,0.24104496836662292
27,0:02:15,oilbir1,0.0443493127822876
28,0:02:20,sonthr1,0.05034752935171127
29,0:02:25,loeowl,0.05812548100948334
30,0:02:30,loeowl,0.08777172863483429
31,0:02:35,loeowl,0.19894713163375854
32,0:02:40,gbmgem1,0.10593190044164658
33,0:02:45,loeowl,0.06195979565382004
34,0:02:50,brwhaw,0.2869398295879364
35,0:02:55,lotbro1,0.5981526970863342
36,0:03:00,loeowl,0.4222196340560913
37,0:03:05,loeowl,0.05535229295492172
38,0:03:10,tawowl1,0.040599286556243896
39,0:03:15,whtspa,0.051789429038763046
40,0:03:20,whtspa,0.05578603595495224
41,0:03:25,loeowl,0.07056695967912674
42,0:03:30,loeowl,0.07569931447505951
43,0:03:35,loeowl,0.051044583320617676
44,0:03:40,woothr,0.08637363463640213
45,0:03:45,loeowl,0.0812549963593483
46,0:03:50,loeowl,0.057704076170921326
47,0:03:55,ortbun1,0.04001941159367561
48,0:04:00,sonthr1,0.0646362379193306
49,0:04:05,whtspa,0.16213689744472504
50,0:04:10,loeowl,0.05838193744421005
51,0:04:15,loeowl,0.05436205491423607
52,0:04:20,loeowl,0.21189215779304504
53,0:04:25,loeowl,0.22877761721611023
54,0:04:30,loeowl,0.05242706835269928
55,0:04:35,loeowl,0.18925096094608307
56,0:04:40,loeowl,0.0824037492275238
57,0:04:45,mutswa,0.06881637871265411
58,0:04:50,loeowl,0.04394149035215378
59,0:04:55,tawowl1,0.030059654265642166
60,0:05:00,loeowl,0.09668014198541641
61,0:05:05,loeowl,0.06364317983388901
62,0:05:10,loeowl,0.2128799855709076
63,0:05:15,sonthr1,0.03635764867067337
64,0:05:20,loeowl,0.04543604701757431
65,0:05:25,oilbir1,0.06382713466882706
66,0:05:30,tawowl1,0.031133199110627174
67,0:05:35,tawowl1,0.029001817107200623
68,0:05:40,loeowl,0.059852443635463715
69,0:05:45,runhor1,0.05107874795794487
70,0:05:50,loeowl,0.051985278725624084
71,0:05:55,whbwoo1,0.03276418149471283
72,0:06:00,loeowl,0.07911510765552521
73,0:06:05,loeowl,0.16060630977153778
74,0:06:10,loeowl,0.36162981390953064
75,0:06:15,loeowl,0.5603883862495422
76,0:06:20,loeowl,0.5690560340881348
77,0:06:25,loeowl,0.05633681267499924
78,0:06:30,loeowl,0.1237107440829277
79,0:06:35,loeowl,0.24963919818401337
80,0:06:40,loeowl,0.10023076832294464
81,0:06:45,loeowl,0.06843093037605286
82,0:06:50,loeowl,0.08476278185844421
83,0:06:55,loeowl,0.06560807675123215
84,0:07:00,loeowl,0.156110942363739
85,0:07:05,ortbun1,0.07320774346590042
86,0:07:10,loeowl,0.10504672676324844
87,0:07:15,loeowl,0.30617642402648926
88,0:07:20,loeowl,0.09920930862426758
89,0:07:25,loeowl,0.09112625569105148
90,0:07:30,loeowl,0.07598398625850677
91,0:07:35,loeowl,0.11620571464300156
92,0:07:40,loeowl,0.19879016280174255
93,0:07:45,loeowl,0.4193299412727356
94,0:07:50,loeowl,0.08507413417100906
95,0:07:55,loeowl,0.11932894587516785
96,0:08:00,sonthr1,0.045963089913129807
97,0:08:05,loeowl,0.08017413318157196
98,0:08:10,loeowl,0.22892090678215027
99,0:08:15,loeowl,0.036762870848178864
100,0:08:20,eueowl1,0.05308182165026665
101,0:08:25,loeowl,0.16893130540847778
102,0:08:30,loeowl,0.21312721073627472
103,0:08:35,loeowl,0.19925983250141144
104,0:08:40,loeowl,0.05095124617218971
105,0:08:45,loeowl,0.07862605899572372
106,0:08:50,watrai1,0.12746562063694
107,0:08:55,mutswa,0.12753090262413025
108,0:09:00,grswoo,0.2297534942626953
109,0:09:05,loeowl,0.11437427252531052
110,0:09:10,loeowl,0.11607594788074493
111,0:09:15,loeowl,0.065431147813797
112,0:09:20,mutswa,0.1094350814819336
113,0:09:25,loeowl,0.08597691357135773
114,0:09:30,loeowl,0.1696678102016449
115,0:09:35,loeowl,0.05701280012726784
116,0:09:40,loeowl,0.2912677526473999
117,0:09:45,loeowl,0.0983939915895462
118,0:09:50,loeowl,0.11508987098932266
119,0:09:55,spothr1,0.20263628661632538
120,0:10:00,dusgro,0.041219066828489304
121,0:10:05,loeowl,0.06457576155662537
122,0:10:10,loeowl,0.0670439749956131
123,0:10:15,loeowl,0.11462705582380295
124,0:10:20,loeowl,0.11877457052469254
125,0:10:25,ortbun1,0.03093663603067398
126,0:10:30,tawowl1,0.09452927112579346
127,0:10:35,loeowl,0.16419948637485504
128,0:10:40,eurbla,0.03789198026061058
129,0:10:45,ortbun1,0.06262200325727463
130,0:10:50,loeowl,0.075127013027668
131,0:10:55,ortbun1,0.08223503082990646
132,0:11:00,loeowl,0.08047142624855042
133,0:11:05,loeowl,0.06088090315461159
134,0:11:10,ortbun1,0.1000354215502739
135,0:11:15,loeowl,0.23423796892166138
136,0:11:20,loeowl,0.13478876650333405
137,0:11:25,loeowl,0.07165591418743134
138,0:11:30,loeowl,0.03674004226922989
139,0:11:35,loeowl,0.20637501776218414
140,0:11:40,loeowl,0.18400809168815613
141,0:11:45,loeowl,0.04531741887331009
142,0:11:50,loeowl,0.07539427280426025
143,0:11:55,loeowl,0.1170593872666359
144,0:12:00,cowpig1,0.12160202860832214
145,0:12:05,trepip,0.08638472110033035
146,0:12:10,loeowl,0.14002443850040436
147,0:12:15,loeowl,0.11389365047216415
148,0:12:20,whtspa,0.03461603447794914
149,0:12:25,loeowl,0.04381420463323593
150,0:12:30,loeowl,0.17026081681251526
151,0:12:35,loeowl,0.06461059302091599
152,0:12:40,whtspa,0.11167364567518234
153,0:12:45,loeowl,0.03990620747208595
154,0:12:50,loeowl,0.11946379393339157
155,0:12:55,loeowl,0.09132207930088043
156,0:13:00,loeowl,0.07738610357046127
157,0:13:05,loeowl,0.08167208731174469
158,0:13:10,loeowl,0.05949219688773155
159,0:13:15,loeowl,0.08819901943206787
160,0:13:20,loeowl,0.10150905698537827
161,0:13:25,loeowl,0.1577199250459671
162,0:13:30,loeowl,0.12484908103942871
163,0:13:35,loeowl,0.10248031467199326
164,0:13:40,loeowl,0.12145408242940903
165,0:13:45,loeowl,0.13423940539360046
166,0:13:50,loeowl,0.06342030316591263
167,0:13:55,loeowl,0.06645487993955612
168,0:14:00,loeowl,0.11328452080488205
169,0:14:05,loeowl,0.1128402128815651
170,0:14:10,ortbun1,0.05426908656954765
171,0:14:15,loeowl,0.09349432587623596
172,0:14:20,loeowl,0.036426231265068054
173,0:14:25,oilbir1,0.041381727904081345
174,0:14:30,tawowl1,0.03790018707513809
175,0:14:35,tawowl1,0.056689318269491196
176,0:14:40,tawowl1,0.07558847218751907
177,0:14:45,tawowl1,0.058592647314071655
178,0:14:50,blksco1,0.30236148834228516
179,0:14:55,dunlin,0.13376379013061523
180,0:15:00,loeowl,0.03916812688112259
181,0:15:05,loeowl,0.3099738359451294
182,0:15:10,loeowl,0.5016366243362427
183,0:15:15,loeowl,0.3880874514579773
184,0:15:20,loeowl,0.44231152534484863
185,0:15:25,grswoo,0.1970420777797699
186,0:15:30,loeowl,0.024701455608010292
187,0:15:35,loeowl,0.054036010056734085
