frame,time,class,probability
0,0:00:00,loeowl,0.13551829755306244
1,0:00:05,loeowl,0.13959024846553802
2,0:00:10,loeowl,0.10560505837202072
3,0:00:15,loeowl,0.07038753479719162
4,0:00:20,loeowl,0.1050163134932518
5,0:00:25,loeowl,0.031769052147865295
6,0:00:30,loeowl,0.06576069444417953
7,0:00:35,loeowl,0.10206484794616699
8,0:00:40,loeowl,0.16661010682582855
9,0:00:45,slcant2,0.07080070674419403
10,0:00:50,loeowl,0.06467480212450027
11,0:00:55,ortbun1,0.04156376048922539
12,0:01:00,tawowl1,0.055757489055395126
13,0:01:05,loeowl,0.08741810917854309
14,0:01:10,grebit1,0.07919463515281677
15,0:01:15,tawowl1,0.09610040485858917
16,0:01:20,watrai1,0.06829763948917389
17,0:01:25,tawowl1,0.06087203696370125
18,0:01:30,loeowl,0.07339724153280258
19,0:01:35,loeowl,0.1301223188638687
20,0:01:40,loeowl,0.16271111369132996
21,0:01:45,loeowl,0.243449404835701
22,0:01:50,loeowl,0.21077100932598114
23,0:01:55,tawowl1,0.12940822541713715
24,0:02:00,eueowl1,0.114874467253685
25,0:02:05,slcant2,0.4251199960708618
26,0:02:10,loeowl,0.32302966713905334
27,0:02:15,loeowl,0.6434913277626038
28,0:02:20,loeowl,0.3899804651737213
29,0:02:25,loeowl,0.10727765411138535
30,0:02:30,ortbun1,0.07425733655691147
31,0:02:35,loeowl,0.08242260664701462
32,0:02:40,loeowl,0.12743066251277924
33,0:02:45,tawowl1,0.07373760640621185
34,0:02:50,loeowl,0.23907314240932465
35,0:02:55,loeowl,0.31363558769226074
36,0:03:00,loeowl,0.20634035766124725
37,0:03:05,loeowl,0.056737300008535385
38,0:03:10,tawowl1,0.056599508970975876
39,0:03:15,ortbun1,0.08732286095619202
40,0:03:20,eueowl1,0.07462985813617706
41,0:03:25,loeowl,0.11027879267930984
42,0:03:30,loeowl,0.04039013758301735
43,0:03:35,loeowl,0.05318960174918175
44,0:03:40,loeowl,0.10610753297805786
45,0:03:45,loeowl,0.18969565629959106
46,0:03:50,loeowl,0.17619410157203674
47,0:03:55,loeowl,0.12379658222198486
48,0:04:00,loeowl,0.07314778864383698
49,0:04:05,loeowl,0.0697781890630722
50,0:04:10,tawowl1,0.03584420680999756
51,0:04:15,tawowl1,0.08785030990839005
52,0:04:20,loeowl,0.08469120413064957
53,0:04:25,uraowl1,0.06515374034643173
54,0:04:30,loeowl,0.060657139867544174
55,0:04:35,loeowl,0.07780881226062775
56,0:04:40,tawowl1,0.07146856188774109
57,0:04:45,tawowl1,0.0806223675608635
58,0:04:50,loeowl,0.13379088044166565
59,0:04:55,tawowl1,0.05507771298289299
60,0:05:00,loeowl,0.0891672670841217
61,0:05:05,watrai1,0.11461851000785828
62,0:05:10,tawowl1,0.11373748630285263
63,0:05:15,tawowl1,0.09850892424583435
64,0:05:20,loeowl,0.16079282760620117
65,0:05:25,loeowl,0.17951296269893646
66,0:05:30,loeowl,0.143513485789299
67,0:05:35,eurrob1,0.057035356760025024
