frame,time,class,probability,probability_rank
0,0:00:00,loeowl,0.02224745601415634,1
0,0:00:00,blawoo1,0.017682623118162155,2
0,0:00:00,ibesee1,0.016046224161982536,3
0,0:00:00,rubowl3,0.014553401619195938,4
0,0:00:00,whtspa,0.014437206089496613,5
1,0:00:05,fiediu1,0.11850879341363907,1
1,0:00:05,tawant1,0.07925999164581299,2
1,0:00:05,eurdot,0.04320771247148514,3
1,0:00:05,olccre1,0.04001464322209358,4
1,0:00:05,silgre1,0.037107277661561966,5
2,0:00:10,blawoo1,0.13652582466602325,1
2,0:00:10,loeowl,0.026905523613095284,2
2,0:00:10,whtspa,0.020344935357570648,3
2,0:00:10,eurnig1,0.018391475081443787,4
2,0:00:10,mutswa,0.01408526673913002,5
3,0:00:15,blawoo1,0.07958772033452988,1
3,0:00:15,mutswa,0.0390460304915905,2
3,0:00:15,jacsni,0.03859194740653038,3
3,0:00:15,comeid,0.03374207392334938,4
3,0:00:15,eurcoo,0.020384760573506355,5
4,0:00:20,blawoo1,0.017194731160998344,1
4,0:00:20,eugplo,0.016516579315066338,2
4,0:00:20,jacsni,0.016196809709072113,3
4,0:00:20,comeid,0.015492147766053677,4
4,0:00:20,tawant1,0.014741165563464165,5
5,0:00:25,blawoo1,0.07125035673379898,1
5,0:00:25,eurnig1,0.03015880100429058,2
5,0:00:25,sibjay1,0.02246111072599888,3
5,0:00:25,mallar3,0.016953367739915848,4
5,0:00:25,mutswa,0.01655486784875393,5
6,0:00:30,comeid,0.02849174477159977,1
6,0:00:30,commoo3,0.017238600179553032,2
6,0:00:30,mutswa,0.015428773127496243,3
6,0:00:30,mallar3,0.0135928550735116,4
6,0:00:30,whtspa,0.012092921882867813,5
7,0:00:35,blawoo1,0.12599918246269226,1
7,0:00:35,mutswa,0.06651891022920609,2
7,0:00:35,grswoo,0.0359601154923439,3
7,0:00:35,comeid,0.019019529223442078,4
7,0:00:35,comred1,0.018301207572221756,5
8,0:00:40,blawoo1,0.04236268252134323,1
8,0:00:40,bkbwoo,0.014280381612479687,2
8,0:00:40,mutswa,0.013439886271953583,3
8,0:00:40,tawant1,0.012170090340077877,4
8,0:00:40,ettwoo1,0.009846155531704426,5
9,0:00:45,eurcoo,0.01742643676698208,1
9,0:00:45,loeowl,0.016747312620282173,2
9,0:00:45,commoo3,0.01220307033509016,3
9,0:00:45,whtspa,0.011010470800101757,4
9,0:00:45,mutswa,0.00989158358424902,5
10,0:00:50,eurcoo,0.03399481251835823,1
10,0:00:50,loeowl,0.03129500150680542,2
10,0:00:50,blawoo1,0.029328880831599236,3
10,0:00:50,mutswa,0.02364725060760975,4
10,0:00:50,comcra,0.02124154195189476,5
11,0:00:55,loeowl,0.0373588427901268,1
11,0:00:55,blawoo1,0.030880434438586235,2
11,0:00:55,ibesee1,0.02848631516098976,3
11,0:00:55,whtspa,0.02825898677110672,4
11,0:00:55,comrav,0.01935597136616707,5
12,0:01:00,comcra,0.07854130119085312,1
12,0:01:00,blawoo1,0.04346128925681114,2
12,0:01:00,comrav,0.031050166115164757,3
12,0:01:00,ibesee1,0.02691490761935711,4
12,0:01:00,whtspa,0.019642213359475136,5
13,0:01:05,blawoo1,0.06387675553560257,1
13,0:01:05,whtspa,0.02752627618610859,2
13,0:01:05,ibesee1,0.013147157616913319,3
13,0:01:05,loeowl,0.012636804953217506,4
13,0:01:05,rubowl3,0.010788878425955772,5
14,0:01:10,blawoo1,0.26237916946411133,1
14,0:01:10,bkbwoo,0.022557051852345467,2
14,0:01:10,eurnig1,0.02045504003763199,3
14,0:01:10,whtspa,0.01710597425699234,4
14,0:01:10,loeowl,0.014301111921668053,5
15,0:01:15,mutswa,0.028165854513645172,1
15,0:01:15,blawoo1,0.019350770860910416,2
15,0:01:15,rebmer,0.01585451327264309,3
15,0:01:15,comcra,0.013955777511000633,4
15,0:01:15,whtspa,0.012355552054941654,5
16,0:01:20,fiediu1,0.11145106703042984,1
16,0:01:20,blawoo1,0.040148891508579254,2
16,0:01:20,litgre1,0.03236375376582146,3
16,0:01:20,orihob2,0.031127383932471275,4
16,0:01:20,tawant1,0.028343360871076584,5
17,0:01:25,fiediu1,0.5483322739601135,1
17,0:01:25,tawant1,0.027121594175696373,2
17,0:01:25,olccre1,0.026441678404808044,3
17,0:01:25,rufant1,0.02402450330555439,4
17,0:01:25,eurdot,0.023632174357771873,5
18,0:01:30,comeid,0.02732284925878048,1
18,0:01:30,norsho,0.021652547642588615,2
18,0:01:30,mutswa,0.02138909138739109,3
18,0:01:30,jacsni,0.020868517458438873,4
18,0:01:30,whtspa,0.016792185604572296,5
19,0:01:35,mutswa,0.07431265711784363,1
19,0:01:35,ibesee1,0.052965328097343445,2
19,0:01:35,eubeat1,0.03872169926762581,3
19,0:01:35,silgre1,0.025305090472102165,4
19,0:01:35,rebmer,0.01829262636601925,5
20,0:01:40,commoo3,0.042746879160404205,1
20,0:01:40,mutswa,0.02366134710609913,2
20,0:01:40,comrav,0.021639132872223854,3
20,0:01:40,blawoo1,0.019764287397265434,4
20,0:01:40,eurcoo,0.017119668424129486,5
21,0:01:45,eurcoo,0.0811946913599968,1
21,0:01:45,mutswa,0.06819287687540054,2
21,0:01:45,blawoo1,0.01989717409014702,3
21,0:01:45,comred1,0.01839977130293846,4
21,0:01:45,commoo3,0.015972035005688667,5
22,0:01:50,whtspa,0.01949208602309227,1
22,0:01:50,sonthr1,0.01542931329458952,2
22,0:01:50,mutswa,0.01470133289694786,3
22,0:01:50,tawowl1,0.014501148834824562,4
22,0:01:50,blawoo1,0.011037775315344334,5
23,0:01:55,mutswa,0.03273257240653038,1
23,0:01:55,comeid,0.027697015553712845,2
