frame,time,class,probability,probability_rank
0,0:00:00,loeowl,0.05749719962477684,1
0,0:00:00,eueowl1,0.03866724297404289,2
0,0:00:00,tawowl1,0.03663042187690735,3
0,0:00:00,watrai1,0.030005650594830513,4
0,0:00:00,commoo3,0.028583306819200516,5
1,0:00:05,loeowl,0.0433921292424202,1
1,0:00:05,tawowl1,0.03948749229311943,2
1,0:00:05,watrai1,0.03571392223238945,3
1,0:00:05,eueowl1,0.027759389951825142,4
1,0:00:05,comqua1,0.023845331743359566,5
2,0:00:10,tawowl1,0.08322224766016006,1
2,0:00:10,loeowl,0.06272770464420319,2
2,0:00:10,eurcoo,0.050111059099435806,3
2,0:00:10,eueowl1,0.03687472268939018,4
2,0:00:10,commoo3,0.034515444189310074,5
3,0:00:15,eueowl1,0.0669560581445694,1
3,0:00:15,tawowl1,0.06678100675344467,2
3,0:00:15,loeowl,0.057707689702510834,3
3,0:00:15,commoo3,0.04361656308174133,4
3,0:00:15,eurcoo,0.04228118434548378,5
4,0:00:20,tawowl1,0.10473325103521347,1
4,0:00:20,eurcoo,0.07125941663980484,2
4,0:00:20,commoo3,0.07059506326913834,3
4,0:00:20,loeowl,0.05233258008956909,4
4,0:00:20,eurnig1,0.0357234887778759,5
5,0:00:25,tawowl1,0.09111333638429642,1
5,0:00:25,loeowl,0.07591241598129272,2
5,0:00:25,eueowl1,0.05529753491282463,3
5,0:00:25,eurcoo,0.0455470010638237,4
5,0:00:25,commoo3,0.03895319625735283,5
6,0:00:30,tawowl1,0.0956365093588829,1
6,0:00:30,loeowl,0.0685696080327034,2
6,0:00:30,eurcoo,0.04946443438529968,3
6,0:00:30,commoo3,0.04308301582932472,4
6,0:00:30,eurnig1,0.039933107793331146,5
7,0:00:35,tawowl1,0.09874289482831955,1
7,0:00:35,loeowl,0.07159575819969177,2
7,0:00:35,eurcoo,0.04312889650464058,3
7,0:00:35,commoo3,0.04204802215099335,4
7,0:00:35,eueowl1,0.0315513014793396,5
8,0:00:40,tawowl1,0.10242074728012085,1
8,0:00:40,loeowl,0.0818207710981369,2
8,0:00:40,commoo3,0.04294458404183388,3
8,0:00:40,uraowl1,0.035446442663669586,4
8,0:00:40,eurcoo,0.03282025456428528,5
9,0:00:45,tawowl1,0.10544195771217346,1
9,0:00:45,eurcoo,0.08546175807714462,2
9,0:00:45,loeowl,0.06736071407794952,3
9,0:00:45,commoo3,0.04946783185005188,4
9,0:00:45,eurnig1,0.04388991370797157,5
10,0:00:50,tawowl1,0.1313849687576294,1
10,0:00:50,loeowl,0.09694618731737137,2
10,0:00:50,eurcoo,0.051744494587183,3
10,0:00:50,commoo3,0.04841213673353195,4
10,0:00:50,uraowl1,0.02970581315457821,5
11,0:00:55,loeowl,0.08986524492502213,1
11,0:00:55,tawowl1,0.07521557062864304,2
11,0:00:55,eurcoo,0.028707191348075867,3
11,0:00:55,eurnig1,0.02829672396183014,4
11,0:00:55,eueowl1,0.02691786363720894,5
12,0:01:00,tawowl1,0.10428816825151443,1
12,0:01:00,loeowl,0.07366294413805008,2
12,0:01:00,eueowl1,0.051042474806308746,3
12,0:01:00,commoo3,0.024403030052781105,4
12,0:01:00,grhowl,0.024141283705830574,5
13,0:01:05,tawowl1,0.07641933858394623,1
13,0:01:05,loeowl,0.06524252891540527,2
13,0:01:05,eueowl1,0.03468348830938339,3
13,0:01:05,commoo3,0.029987724497914314,4
13,0:01:05,eurnig1,0.029241109266877174,5
14,0:01:10,tawowl1,0.08980677276849747,1
14,0:01:10,loeowl,0.0675855502486229,2
14,0:01:10,eueowl1,0.04271148145198822,3
14,0:01:10,grebit1,0.025684844702482224,4
14,0:01:10,eurcoo,0.025033533573150635,5
15,0:01:15,tawowl1,0.07116426527500153,1
15,0:01:15,loeowl,0.06369715929031372,2
15,0:01:15,eueowl1,0.04529445990920067,3
15,0:01:15,uraowl1,0.03248946741223335,4
15,0:01:15,flaowl,0.027350788936018944,5
16,0:01:20,tawowl1,0.09179726988077164,1
16,0:01:20,comrav,0.04814445227384567,2
16,0:01:20,rinphe,0.0403500571846962,3
16,0:01:20,loeowl,0.03688253089785576,4
16,0:01:20,blagro1,0.034988533705472946,5
17,0:01:25,tawowl1,0.06383801251649857,1
17,0:01:25,eueowl1,0.05981852859258652,2
17,0:01:25,loeowl,0.05259709060192108,3
17,0:01:25,commoo3,0.025666920468211174,4
17,0:01:25,uraowl1,0.019815927371382713,5
18,0:01:30,tawowl1,0.09726607799530029,1
18,0:01:30,loeowl,0.05942227318882942,2
18,0:01:30,eueowl1,0.05139705911278725,3
18,0:01:30,comrav,0.04191051796078682,4
18,0:01:30,flaowl,0.01905367337167263,5
19,0:01:35,tawowl1,0.0889328271150589,1
19,0:01:35,loeowl,0.048058751970529556,2
19,0:01:35,eueowl1,0.04298532381653786,3
19,0:01:35,watrai1,0.035269614309072495,4
19,0:01:35,comrav,0.029921680688858032,5
20,0:01:40,loeowl,0.10433114320039749,1
20,0:01:40,tawowl1,0.08960186690092087,2
20,0:01:40,uraowl1,0.03989469259977341,3
20,0:01:40,commoo3,0.031292494386434555,4
20,0:01:40,eurcoo,0.031002473086118698,5
21,0:01:45,loeowl,0.14050768315792084,1
21,0:01:45,tawowl1,0.07306890934705734,2
21,0:01:45,uraowl1,0.05510238930583,3
21,0:01:45,commoo3,0.044179778546094894,4
21,0:01:45,comrav,0.042033568024635315,5
22,0:01:50,loeowl,0.11930812895298004,1
22,0:01:50,tawowl1,0.10693350434303284,2
22,0:01:50,uraowl1,0.035931240767240524,3
22,0:01:50,eurcoo,0.034645311534404755,4
22,0:01:50,commoo3,0.032921601086854935,5
23,0:01:55,tawowl1,0.1315593719482422,1
23,0:01:55,loeowl,0.09204155206680298,2
23,0:01:55,commoo3,0.04469984769821167,3
23,0:01:55,eurcoo,0.04119280353188515,4
23,0:01:55,uraowl1,0.033025823533535004,5
24,0:02:00,tawowl1,0.10278276354074478,1
24,0:02:00,loeowl,0.08457724004983902,2
24,0:02:00,commoo3,0.03168122097849846,3
24,0:02:00,eurcoo,0.027029911056160927,4
24,0:02:00,eurnig1,0.025489848107099533,5
25,0:02:05,tawowl1,0.10796884447336197,1
25,0:02:05,loeowl,0.08220446109771729,2
25,0:02:05,uraowl1,0.04229666292667389,3
25,0:02:05,eurcoo,0.040880315005779266,4
25,0:02:05,commoo3,0.03695109859108925,5
26,0:02:10,tawowl1,0.11675269156694412,1
26,0:02:10,loeowl,0.07369336485862732,2
26,0:02:10,eurcoo,0.05970120057463646,3
26,0:02:10,commoo3,0.04612879455089569,4
26,0:02:10,eueowl1,0.033855076879262924,5
27,0:02:15,tawowl1,0.08824776113033295,1
27,0:02:15,loeowl,0.06337229907512665,2
27,0:02:15,eurcoo,0.05165160074830055,3
27,0:02:15,commoo3,0.049469709396362305,4
27,0:02:15,eueowl1,0.02947525680065155,5
28,0:02:20,tawowl1,0.10012692213058472,1
28,0:02:20,loeowl,0.09179194271564484,2
28,0:02:20,commoo3,0.059895724058151245,3
28,0:02:20,eurcoo,0.040272653102874756,4
28,0:02:20,uraowl1,0.03040195442736149,5
29,0:02:25,tawowl1,0.11583741009235382,1
29,0:02:25,loeowl,0.09504339098930359,2
29,0:02:25,commoo3,0.04748443514108658,3
29,0:02:25,eurcoo,0.03622470423579216,4
