frame,time,class,probability,probability_rank
0,0:00:00,manshe,0.06051654741168022,1
0,0:00:00,wesowl1,0.056016355752944946,2
0,0:00:00,comcra,0.04195712134242058,3
0,0:00:00,grefla3,0.039935220032930374,4
0,0:00:00,tawowl1,0.03845071420073509,5
1,0:00:05,tawowl1,0.04213070124387741,1
1,0:00:05,eueowl1,0.03659742698073387,2
1,0:00:05,commoo3,0.03560720756649971,3
1,0:00:05,loeowl,0.02621578425168991,4
1,0:00:05,comrav,0.024890614673495293,5
2,0:00:10,brnowl,0.10019456595182419,1
2,0:00:10,grhowl,0.043077655136585236,2
2,0:00:10,eueowl1,0.04230264201760292,3
2,0:00:10,watrai1,0.04003899544477463,4
2,0:00:10,tawowl1,0.039000168442726135,5
3,0:00:15,eueowl1,0.0751618966460228,1
3,0:00:15,tawowl1,0.0522901751101017,2
3,0:00:15,loeowl,0.043670788407325745,3
3,0:00:15,brnowl,0.031007668003439903,4
3,0:00:15,eurnig1,0.029603008180856705,5
4,0:00:20,tawowl1,0.08155142515897751,1
4,0:00:20,whimbr,0.08068960905075073,2
4,0:00:20,brnowl,0.06135551258921623,3
4,0:00:20,ortbun1,0.03560660406947136,4
4,0:00:20,loeowl,0.03178049996495247,5
5,0:00:25,eueowl1,0.06103888526558876,1
5,0:00:25,brnowl,0.049475234001874924,2
5,0:00:25,tawowl1,0.043548546731472015,3
5,0:00:25,ortbun1,0.042549148201942444,4
5,0:00:25,commoo3,0.03141630068421364,5
6,0:00:30,whimbr,0.08348234742879868,1
6,0:00:30,commoo3,0.05767003074288368,2
6,0:00:30,brnowl,0.04338161647319794,3
6,0:00:30,watrai1,0.036248598247766495,4
6,0:00:30,tawowl1,0.03338570147752762,5
7,0:00:35,tawowl1,0.05039011687040329,1
7,0:00:35,commoo3,0.0329795777797699,2
7,0:00:35,eueowl1,0.03284404054284096,3
7,0:00:35,watrai1,0.031068315729498863,4
7,0:00:35,grefla3,0.030623581260442734,5
8,0:00:40,wesowl1,0.15149207413196564,1
8,0:00:40,brnowl,0.0681825801730156,2
