frame,time,class,probability,probability_rank
0,0:00:00,commoo3,0.09446901082992554,1
0,0:00:00,jacsni,0.04872998595237732,2
0,0:00:00,norsho,0.032317351549863815,3
0,0:00:00,tawowl1,0.02712165005505085,4
0,0:00:00,eurcoo,0.022842170670628548,5
1,0:00:05,fiediu1,0.3823326528072357,1
1,0:00:05,eurdot,0.0506596714258194,2
1,0:00:05,eugplo,0.04100842773914337,3
1,0:00:05,amgplo,0.03075292706489563,4
1,0:00:05,silgre1,0.028519373387098312,5
2,0:00:10,commoo3,0.03337667137384415,1
2,0:00:10,jacsni,0.03282562270760536,2
2,0:00:10,eurcoo,0.031690459698438644,3
2,0:00:10,comcra,0.029245126992464066,4
2,0:00:10,veggul1,0.023164819926023483,5
3,0:00:15,jacsni,0.11978267878293991,1
3,0:00:15,comeid,0.07259991765022278,2
3,0:00:15,norsho,0.06147092580795288,3
3,0:00:15,commoo3,0.047774773091077805,4
3,0:00:15,eurcoo,0.04676540940999985,5
4,0:00:20,jacsni,0.07057271152734756,1
4,0:00:20,norsho,0.06309669464826584,2
4,0:00:20,commoo3,0.03805326670408249,3
4,0:00:20,eurcoo,0.035554829984903336,4
4,0:00:20,giacoo1,0.027605989947915077,5
5,0:00:25,commoo3,0.3630370795726776,1
5,0:00:25,jacsni,0.04707123339176178,2
5,0:00:25,giacoo1,0.02627892605960369,3
5,0:00:25,bargol,0.01912645436823368,4
5,0:00:25,comqua1,0.016904227435588837,5
6,0:00:30,eurdot,0.062250006943941116,1
6,0:00:30,tawant1,0.060281720012426376,2
6,0:00:30,eugplo,0.05785026401281357,3
6,0:00:30,pieavo1,0.04889722913503647,4
6,0:00:30,rocpta1,0.024954132735729218,5
7,0:00:35,jacsni,0.057607538998126984,1
7,0:00:35,loeowl,0.029483456164598465,2
7,0:00:35,eurcoo,0.026448789983987808,3
7,0:00:35,commoo3,0.025890959426760674,4
7,0:00:35,eurnig1,0.02565302513539791,5
8,0:00:40,giacoo1,0.05369380861520767,1
8,0:00:40,jacsni,0.04706410691142082,2
8,0:00:40,smew,0.04501212388277054,3
8,0:00:40,bargol,0.035080935806035995,4
8,0:00:40,tawowl1,0.029313812032341957,5
9,0:00:45,jacsni,0.1012597605586052,1
