frame,time,class,probability,probability_rank
0,0:00:00,tawowl1,0.052242305129766464,1
0,0:00:00,eueowl1,0.017805013805627823,2
0,0:00:00,whtspa,0.01631277985870838,3
0,0:00:00,eurrob1,0.01195046491920948,4
0,0:00:00,loeowl,0.011906797997653484,5
1,0:00:05,tawowl1,0.031121302396059036,1
1,0:00:05,eueowl1,0.02319507673382759,2
1,0:00:05,sonthr1,0.01832340843975544,3
1,0:00:05,commoo3,0.01785583794116974,4
1,0:00:05,eurrob1,0.015464933589100838,5
2,0:00:10,tawowl1,0.04217132180929184,1
2,0:00:10,eueowl1,0.03989667817950249,2
2,0:00:10,grhowl,0.017881644889712334,3
2,0:00:10,ortbun1,0.015924392268061638,4
2,0:00:10,watrai1,0.014702441170811653,5
3,0:00:15,eurnut2,0.09828352928161621,1
3,0:00:15,sonthr1,0.09084972739219666,2
3,0:00:15,eurrob1,0.07034317404031754,3
3,0:00:15,coatit2,0.05441359430551529,4
3,0:00:15,firecr1,0.024870330467820168,5
4,0:00:20,tawowl1,0.03950846195220947,1
4,0:00:20,loeowl,0.03215005621314049,2
4,0:00:20,blackc1,0.02551504410803318,3
4,0:00:20,comchi1,0.02413017489016056,4
4,0:00:20,eurrob1,0.023988114669919014,5
5,0:00:25,tawowl1,0.06479648500680923,1
5,0:00:25,loeowl,0.039930082857608795,2
5,0:00:25,brnowl,0.028824718669056892,3
5,0:00:25,eueowl1,0.027964698150753975,4
5,0:00:25,litowl1,0.02045208401978016,5
6,0:00:30,tawowl1,0.05899696797132492,1
6,0:00:30,eueowl1,0.03572309389710426,2
6,0:00:30,loeowl,0.02568039298057556,3
6,0:00:30,eurcoo,0.02434227429330349,4
6,0:00:30,watrai1,0.023865316063165665,5
7,0:00:35,tawowl1,0.05277790501713753,1
7,0:00:35,eueowl1,0.03387439250946045,2
7,0:00:35,eurrob1,0.03361264243721962,3
7,0:00:35,loeowl,0.03262881189584732,4
7,0:00:35,sonthr1,0.024985743686556816,5
8,0:00:40,tawowl1,0.05775108188390732,1
8,0:00:40,comrav,0.035889312624931335,2
8,0:00:40,eueowl1,0.024367498233914375,3
8,0:00:40,grhowl,0.01841254159808159,4
8,0:00:40,litbit1,0.016323726624250412,5
9,0:00:45,tawowl1,0.06846946477890015,1
9,0:00:45,spofly1,0.01756897009909153,2
9,0:00:45,gretit1,0.015933280810713768,3
9,0:00:45,eueowl1,0.015198975801467896,4
9,0:00:45,blackc1,0.015047653578221798,5
10,0:00:50,gretit1,0.0634002611041069,1
10,0:00:50,tawowl1,0.03673344850540161,2
10,0:00:50,brnowl,0.03208419680595398,3
10,0:00:50,spofly1,0.030460048466920853,4
10,0:00:50,shttre1,0.024793455377221107,5
11,0:00:55,tawowl1,0.07649792730808258,1
11,0:00:55,eueowl1,0.057261690497398376,2
11,0:00:55,loeowl,0.05568796396255493,3
11,0:00:55,commoo3,0.0232278760522604,4
11,0:00:55,comrav,0.02322359010577202,5
12,0:01:00,tawowl1,0.10866742581129074,1
12,0:01:00,eueowl1,0.047739673405885696,2
12,0:01:00,watrai1,0.039836980402469635,3
12,0:01:00,loeowl,0.03933439776301384,4
