frame,time,class,probability,probability_rank
0,0:00:00,commoo3,0.09245071560144424,1
0,0:00:00,tawowl1,0.07314255833625793,2
0,0:00:00,loeowl,0.06477691233158112,3
0,0:00:00,eueowl1,0.04538178816437721,4
0,0:00:00,eurcoo,0.02614905871450901,5
1,0:00:05,tawowl1,0.08022939413785934,1
1,0:00:05,loeowl,0.0633549615740776,2
1,0:00:05,commoo3,0.048479966819286346,3
1,0:00:05,eueowl1,0.04713479429483414,4
1,0:00:05,eurcoo,0.03489840030670166,5
2,0:00:10,tawowl1,0.07993368804454803,1
2,0:00:10,eurcoo,0.06176074966788292,2
2,0:00:10,loeowl,0.05245739594101906,3
2,0:00:10,commoo3,0.05238669738173485,4
2,0:00:10,eurnig1,0.03283273056149483,5
3,0:00:15,tawowl1,0.07808325439691544,1
3,0:00:15,eurcoo,0.07225988060235977,2
3,0:00:15,commoo3,0.04366811737418175,3
3,0:00:15,loeowl,0.041998859494924545,4
3,0:00:15,eurnig1,0.033890869468450546,5
4,0:00:20,tawowl1,0.10826310515403748,1
4,0:00:20,commoo3,0.041299816220998764,2
4,0:00:20,eurcoo,0.04069986194372177,3
4,0:00:20,loeowl,0.03812434896826744,4
4,0:00:20,eueowl1,0.03429747745394707,5
5,0:00:25,tawowl1,0.12221682816743851,1
5,0:00:25,loeowl,0.062200725078582764,2
5,0:00:25,eurcoo,0.061044953763484955,3
5,0:00:25,commoo3,0.04124200716614723,4
5,0:00:25,eueowl1,0.03148707002401352,5
6,0:00:30,tawowl1,0.14491599798202515,1
6,0:00:30,commoo3,0.07568591833114624,2
6,0:00:30,loeowl,0.06843765825033188,3
6,0:00:30,eurcoo,0.05771871656179428,4
6,0:00:30,eurnig1,0.03816124051809311,5
7,0:00:35,tawowl1,0.09984461963176727,1
7,0:00:35,loeowl,0.07259633392095566,2
7,0:00:35,commoo3,0.04930555820465088,3
7,0:00:35,eurcoo,0.04542534425854683,4
7,0:00:35,eueowl1,0.030600987374782562,5
8,0:00:40,tawowl1,0.13935524225234985,1
8,0:00:40,loeowl,0.08205282688140869,2
8,0:00:40,eurcoo,0.06802883744239807,3
8,0:00:40,commoo3,0.050486672669649124,4
8,0:00:40,eurnig1,0.048689067363739014,5
9,0:00:45,tawowl1,0.1046205386519432,1
9,0:00:45,loeowl,0.07231427729129791,2
9,0:00:45,commoo3,0.05002259835600853,3
9,0:00:45,eurcoo,0.04395541176199913,4
9,0:00:45,uraowl1,0.03015669621527195,5
10,0:00:50,tawowl1,0.10884832590818405,1
10,0:00:50,loeowl,0.08438625186681747,2
10,0:00:50,eurcoo,0.04305499419569969,3
10,0:00:50,commoo3,0.04179507493972778,4
10,0:00:50,eueowl1,0.03103663958609104,5
11,0:00:55,tawowl1,0.10445619374513626,1
11,0:00:55,loeowl,0.06258124113082886,2
11,0:00:55,eurcoo,0.04064615070819855,3
11,0:00:55,commoo3,0.03120793029665947,4
11,0:00:55,eueowl1,0.02864202670753002,5
12,0:01:00,tawowl1,0.11664251983165741,1
12,0:01:00,loeowl,0.09760063886642456,2
12,0:01:00,eurcoo,0.04304981976747513,3
12,0:01:00,commoo3,0.04285460337996483,4
12,0:01:00,uraowl1,0.03784099966287613,5
13,0:01:05,tawowl1,0.11272632330656052,1
13,0:01:05,loeowl,0.08368048071861267,2
13,0:01:05,eurcoo,0.0425582155585289,3
13,0:01:05,commoo3,0.038582127541303635,4
13,0:01:05,eueowl1,0.03018767572939396,5
14,0:01:10,tawowl1,0.1003277450799942,1
