frame,time,class,probability,probability_rank
0,0:00:00,eurrob1,0.056102775037288666,1
0,0:00:00,sonthr1,0.04625573381781578,2
0,0:00:00,tawowl1,0.028043510392308235,3
0,0:00:00,spofly1,0.023400356993079185,4
0,0:00:00,eueowl1,0.018638167530298233,5
1,0:00:05,eurbla,0.2941798269748688,1
1,0:00:05,redwin,0.12483470141887665,2
1,0:00:05,eurtre1,0.039702679961919785,3
1,0:00:05,eyethr,0.032825570553541183,4
1,0:00:05,eurrob1,0.03059886209666729,5
2,0:00:10,tawowl1,0.046245526522397995,1
2,0:00:10,eueowl1,0.02249884605407715,2
2,0:00:10,loeowl,0.02152792364358902,3
2,0:00:10,eurrob1,0.019043901935219765,4
2,0:00:10,grhowl,0.018666060641407967,5
3,0:00:15,tawowl1,0.058707911521196365,1
3,0:00:15,eueowl1,0.02419642172753811,2
3,0:00:15,commoo3,0.023785453289747238,3
3,0:00:15,brdowl,0.02022811584174633,4
3,0:00:15,eurwig,0.017938487231731415,5
4,0:00:20,tawowl1,0.040737781673669815,1
4,0:00:20,eurrob1,0.03490912541747093,2
4,0:00:20,ortbun1,0.03090239129960537,3
4,0:00:20,sonthr1,0.030438167974352837,4
4,0:00:20,commoo3,0.021854255348443985,5
5,0:00:25,eurrob1,0.3615705370903015,1
5,0:00:25,comcha,0.09220684319734573,2
5,0:00:25,gretit1,0.05194918438792229,3
5,0:00:25,comchi1,0.027656609192490578,4
5,0:00:25,hawfin,0.019994497299194336,5
6,0:00:30,comcha,0.09736859053373337,1
6,0:00:30,gretit1,0.06902195513248444,2
6,0:00:30,sonthr1,0.03898870199918747,3
6,0:00:30,eurrob1,0.030967630445957184,4
6,0:00:30,hawfin,0.02653341181576252,5
7,0:00:35,eurrob1,0.25886040925979614,1
7,0:00:35,eurtre1,0.11680173128843307,2
7,0:00:35,shttre1,0.04029393941164017,3
7,0:00:35,winwre4,0.021999334916472435,4
7,0:00:35,gretit1,0.021072616800665855,5
8,0:00:40,comcha,0.19801315665245056,1
8,0:00:40,gretit1,0.07453880459070206,2
8,0:00:40,eurrob1,0.04404192417860031,3
8,0:00:40,shttre1,0.034241437911987305,4
8,0:00:40,comchi1,0.03095957636833191,5
9,0:00:45,eurtre1,0.08542093634605408,1
9,0:00:45,shttre1,0.08333238214254379,2
9,0:00:45,eurrob1,0.07278890162706375,3
9,0:00:45,redwin,0.05025199428200722,4
9,0:00:45,brncre,0.026310572400689125,5
10,0:00:50,eueowl1,0.048563502728939056,1
10,0:00:50,grhowl,0.039837196469306946,2
10,0:00:50,tawowl1,0.03199494257569313,3
10,0:00:50,loeowl,0.024771470576524734,4
10,0:00:50,uraowl1,0.015657417476177216,5
11,0:00:55,commoo3,0.09929391741752625,1
11,0:00:55,eurcoo,0.05506908893585205,2
11,0:00:55,tawowl1,0.05381714180111885,3
11,0:00:55,eueowl1,0.03174217790365219,4
11,0:00:55,ortbun1,0.028839413076639175,5
12,0:01:00,tawowl1,0.07712312042713165,1
12,0:01:00,commoo3,0.0465676374733448,2
12,0:01:00,eueowl1,0.04375159740447998,3
12,0:01:00,loeowl,0.04104622080922127,4
12,0:01:00,eurcoo,0.037299398332834244,5
13,0:01:05,tawowl1,0.08665868639945984,1
13,0:01:05,eueowl1,0.05887410044670105,2
