frame,time,class,probability,probability_rank
0,0:00:00,commoo3,0.05785978585481644,1
0,0:00:00,mallar3,0.031186381354928017,2
0,0:00:00,loeowl,0.021188832819461823,3
0,0:00:00,grebit1,0.019686805084347725,4
0,0:00:00,tawowl1,0.01818385347723961,5
1,0:00:05,whtspa,0.024243390187621117,1
1,0:00:05,tawowl1,0.015073771588504314,2
1,0:00:05,eueowl1,0.0148072624579072,3
1,0:00:05,eurnig1,0.014578020200133324,4
1,0:00:05,loeowl,0.013993417844176292,5
2,0:00:10,eurrob1,0.17550966143608093,1
2,0:00:10,gretit1,0.0722750648856163,2
2,0:00:10,firecr1,0.06643388420343399,3
2,0:00:10,blutit,0.042138081043958664,4
2,0:00:10,shttre1,0.03890051692724228,5
3,0:00:15,tawowl1,0.043142881244421005,1
3,0:00:15,loeowl,0.02879543974995613,2
3,0:00:15,eueowl1,0.022719869390130043,3
3,0:00:15,whtspa,0.019236240535974503,4
3,0:00:15,eurnig1,0.017347460612654686,5
4,0:00:20,duswar,0.1196870282292366,1
4,0:00:20,eupfly1,0.028006194159388542,2
4,0:00:20,ortbun1,0.0247872956097126,3
4,0:00:20,corbun1,0.020611584186553955,4
4,0:00:20,eurnig1,0.014905301854014397,5
5,0:00:25,blawoo1,0.12234669178724289,1
5,0:00:25,bkbwoo,0.03483360633254051,2
5,0:00:25,ettwoo1,0.02015671879053116,3
5,0:00:25,ortbun1,0.014631838537752628,4
5,0:00:25,eurnig1,0.013873380608856678,5
6,0:00:30,whtspa,0.022313803434371948,1
6,0:00:30,ortbun1,0.02147696539759636,2
6,0:00:30,tawowl1,0.013523577712476254,3
6,0:00:30,commoo3,0.011856069788336754,4
6,0:00:30,eueowl1,0.011383303441107273,5
7,0:00:35,commoo3,0.04884681478142738,1
7,0:00:35,whtspa,0.02576559968292713,2
7,0:00:35,blawoo1,0.02467508800327778,3
7,0:00:35,loeowl,0.01496117189526558,4
7,0:00:35,tawowl1,0.014293933287262917,5
8,0:00:40,eueowl1,0.04209050536155701,1
8,0:00:40,tawowl1,0.04128922522068024,2
8,0:00:40,commoo3,0.02433239109814167,3
8,0:00:40,loeowl,0.022618943825364113,4
8,0:00:40,eurrob1,0.019255446270108223,5
9,0:00:45,tawowl1,0.1048806831240654,1
9,0:00:45,blawoo1,0.07197874784469604,2
9,0:00:45,loeowl,0.053949106484651566,3
9,0:00:45,ettwoo1,0.01717992126941681,4
9,0:00:45,whtspa,0.01689295656979084,5
10,0:00:50,eurcoo,0.0564679279923439,1
10,0:00:50,tawowl1,0.047804784029722214,2
10,0:00:50,commoo3,0.01960526965558529,3
10,0:00:50,blujay,0.017782127484679222,4
10,0:00:50,brnowl,0.015676429495215416,5
11,0:00:55,comqua1,0.5952097177505493,1
11,0:00:55,eurnig1,0.07031770050525665,2
11,0:00:55,spocra1,0.05448750779032707,3
11,0:00:55,commoo3,0.021858032792806625,4
11,0:00:55,eurwig,0.013069026172161102,5
12,0:01:00,commoo3,0.06613413989543915,1
12,0:01:00,eurdot,0.02573755383491516,2
12,0:01:00,tawowl1,0.020808005705475807,3
