frame,time,class,probability,probability_rank
0,0:00:00,commoo3,0.14537540078163147,1
0,0:00:00,euroys1,0.0320109948515892,2
0,0:00:00,pieavo1,0.03073093481361866,3
0,0:00:00,litgre1,0.029646635055541992,4
0,0:00:00,eurnig1,0.02537759393453598,5
1,0:00:05,jacsni,0.052691470831632614,1
1,0:00:05,commoo3,0.03450000658631325,2
1,0:00:05,eurcoo,0.028095411136746407,3
1,0:00:05,watrai1,0.02039826661348343,4
1,0:00:05,norsho,0.020290497690439224,5
2,0:00:10,norsho,0.21153612434864044,1
2,0:00:10,jacsni,0.043662820011377335,2
2,0:00:10,bargol,0.04174055531620979,3
2,0:00:10,giacoo1,0.03853698819875717,4
2,0:00:10,commoo3,0.024457793682813644,5
3,0:00:15,commoo3,0.09321130067110062,1
3,0:00:15,giacoo1,0.07930979132652283,2
3,0:00:15,bargol,0.05304828658699989,3
3,0:00:15,jacsni,0.034422095865011215,4
3,0:00:15,norsho,0.02835863083600998,5
4,0:00:20,jacsni,0.0705532655119896,1
4,0:00:20,commoo3,0.06991017609834671,2
4,0:00:20,eurcoo,0.03871352598071098,3
4,0:00:20,norsho,0.033162835985422134,4
4,0:00:20,tawowl1,0.02434474788606167,5
5,0:00:25,commoo3,0.1167934462428093,1
5,0:00:25,loeowl,0.04251815378665924,2
5,0:00:25,bargol,0.036719001829624176,3
5,0:00:25,eurcoo,0.03238776698708534,4
5,0:00:25,eueowl1,0.026350926607847214,5
6,0:00:30,jacsni,0.11269612610340118,1
6,0:00:30,eurnig1,0.025181476026773453,2
6,0:00:30,eurcoo,0.024724066257476807,3
6,0:00:30,tawowl1,0.022992299869656563,4
6,0:00:30,eueowl1,0.022804822772741318,5
7,0:00:35,eurnig1,0.07245272397994995,1
7,0:00:35,bargol,0.06232953816652298,2
7,0:00:35,silgre1,0.054148126393556595,3
7,0:00:35,fiediu1,0.04846221208572388,4
7,0:00:35,eurdot,0.028687454760074615,5
8,0:00:40,commoo3,0.09893744438886642,1
8,0:00:40,eurcoo,0.03045003116130829,2
8,0:00:40,norsho,0.027477232739329338,3
8,0:00:40,grebit1,0.026553647592663765,4
8,0:00:40,jacsni,0.024209890514612198,5
9,0:00:45,loeowl,0.0467601977288723,1
9,0:00:45,blawoo1,0.036352988332509995,2
9,0:00:45,tawant1,0.025261789560317993,3
9,0:00:45,rufant1,0.024268023669719696,4
9,0:00:45,sheowl,0.018505193293094635,5
10,0:00:50,norsho,0.07532281428575516,1
10,0:00:50,jacsni,0.05478264018893242,2
10,0:00:50,rinphe,0.03509935364127159,3
10,0:00:50,tawowl1,0.028754306957125664,4
10,0:00:50,eurcoo,0.025422098115086555,5
11,0:00:55,wescap1,0.047748394310474396,1
11,0:00:55,commoo3,0.02986266277730465,2
11,0:00:55,norsho,0.023821769282221794,3
11,0:00:55,eurnig1,0.019501376897096634,4
11,0:00:55,giacoo1,0.018216891214251518,5
12,0:01:00,eurcoo,0.05156884714961052,1
12,0:01:00,commoo3,0.03575616702437401,2
12,0:01:00,jacsni,0.027572670951485634,3
12,0:01:00,bargol,0.026549404487013817,4
12,0:01:00,blawoo1,0.026231275871396065,5
13,0:01:05,loeowl,0.44411003589630127,1
13,0:01:05,tawowl1,0.053633756935596466,2
13,0:01:05,norlap,0.03210790455341339,3
13,0:01:05,blujay,0.022728290408849716,4
13,0:01:05,fiediu1,0.012857544235885143,5
14,0:01:10,loeowl,0.4424287676811218,1
14,0:01:10,wiltit1,0.04708325117826462,2
14,0:01:10,bkcgna,0.04057387262582779,3
14,0:01:10,norlap,0.023889215663075447,4
14,0:01:10,whtspa,0.01271461695432663,5
15,0:01:15,bargol,0.0958016961812973,1
15,0:01:15,rocpta1,0.03466705232858658,2
15,0:01:15,commoo3,0.023733584210276604,3
15,0:01:15,sibjay1,0.022850967943668365,4
15,0:01:15,eurcoo,0.020554007962346077,5
16,0:01:20,tawowl1,0.035960566252470016,1
16,0:01:20,loeowl,0.032830581068992615,2
16,0:01:20,commoo3,0.03190018609166145,3
16,0:01:20,eurcoo,0.027703333646059036,4
16,0:01:20,eueowl1,0.026815811172127724,5
17,0:01:25,jacsni,0.04884571209549904,1
17,0:01:25,norsho,0.04118693247437477,2
17,0:01:25,commoo3,0.030224468559026718,3
17,0:01:25,blawoo1,0.028499020263552666,4
17,0:01:25,comcra,0.025774136185646057,5
18,0:01:30,commoo3,0.09788821637630463,1
18,0:01:30,eurcoo,0.0330994576215744,2
18,0:01:30,loeowl,0.03166100010275841,3
18,0:01:30,eurnig1,0.027834007516503334,4
18,0:01:30,tawowl1,0.02670002542436123,5
19,0:01:35,commoo3,0.057496584951877594,1
19,0:01:35,eurcoo,0.047514356672763824,2
19,0:01:35,loeowl,0.04284136742353439,3
19,0:01:35,eurnig1,0.03672869876027107,4
19,0:01:35,tawowl1,0.027625251561403275,5
20,0:01:40,commoo3,0.05001397058367729,1
20,0:01:40,bargol,0.04940572381019592,2
20,0:01:40,eurnig1,0.03794383630156517,3
20,0:01:40,loeowl,0.03241626173257828,4
20,0:01:40,tawowl1,0.02892974205315113,5
21,0:01:45,commoo3,0.06763653457164764,1
21,0:01:45,loeowl,0.061810191720724106,2
21,0:01:45,eurcoo,0.036238618195056915,3
21,0:01:45,sheowl,0.025977184996008873,4
21,0:01:45,blawoo1,0.02338443323969841,5
22,0:01:50,loeowl,0.06411734968423843,1
22,0:01:50,blawoo1,0.04350559413433075,2
22,0:01:50,rubowl3,0.0430479422211647,3
22,0:01:50,bkbwoo,0.04072609171271324,4
22,0:01:50,eurnig1,0.0296549703925848,5
23,0:01:55,commoo3,0.05772078409790993,1
23,0:01:55,loeowl,0.043921008706092834,2
23,0:01:55,eurcoo,0.024972550570964813,3
23,0:01:55,wesowl1,0.02478349395096302,4
23,0:01:55,tawowl1,0.024307575076818466,5
24,0:02:00,commoo3,0.03904293105006218,1
24,0:02:00,bargol,0.03688151761889458,2
24,0:02:00,loeowl,0.03661227971315384,3
24,0:02:00,eurnig1,0.029654858633875847,4
24,0:02:00,giacoo1,0.028883671388030052,5
25,0:02:05,commoo3,0.05533447489142418,1
25,0:02:05,eurcoo,0.032902464270591736,2
25,0:02:05,sheowl,0.03284488245844841,3
25,0:02:05,loeowl,0.022555766627192497,4
25,0:02:05,bargol,0.019831940531730652,5
26,0:02:10,eurnig1,0.14992567896842957,1
26,0:02:10,jacsni,0.06941848993301392,2
26,0:02:10,loeowl,0.04055681824684143,3
26,0:02:10,commoo3,0.037962500005960464,4
26,0:02:10,bargol,0.02148011140525341,5
27,0:02:15,jacsni,0.07342121005058289,1
27,0:02:15,loeowl,0.04264987260103226,2
27,0:02:15,tawowl1,0.039987802505493164,3
27,0:02:15,commoo3,0.02736438810825348,4
27,0:02:15,eueowl1,0.025714874267578125,5
28,0:02:20,jacsni,0.2485174834728241,1
28,0:02:20,sheowl,0.06046952307224274,2
28,0:02:20,giacoo1,0.051729120314121246,3
28,0:02:20,norsho,0.051053859293460846,4
28,0:02:20,eueowl1,0.040385838598012924,5
29,0:02:25,loeowl,0.10399554669857025,1
29,0:02:25,eurcoo,0.0356203094124794,2
29,0:02:25,tawowl1,0.03330032899975777,3
29,0:02:25,eurnig1,0.031090691685676575,4
29,0:02:25,eueowl1,0.02293401211500168,5
30,0:02:30,eurcoo,0.05933550000190735,1
30,0:02:30,commoo3,0.04081151634454727,2
30,0:02:30,loeowl,0.03797420114278793,3
30,0:02:30,eurnig1,0.030361171811819077,4
30,0:02:30,bargol,0.024165164679288864,5
31,0:02:35,eurnig1,0.0632798820734024,1
31,0:02:35,loeowl,0.05852661281824112,2
31,0:02:35,commoo3,0.04795067757368088,3
31,0:02:35,eueowl1,0.0292302668094635,4
31,0:02:35,jacsni,0.02581452764570713,5
32,0:02:40,commoo3,0.07123680412769318,1
32,0:02:40,loeowl,0.026360811665654182,2
32,0:02:40,eurcoo,0.020744748413562775,3
32,0:02:40,bargol,0.01978701911866665,4
32,0:02:40,eueowl1,0.01848236471414566,5
33,0:02:45,commoo3,0.047213274985551834,1
33,0:02:45,comcra,0.028526894748210907,2
33,0:02:45,jacsni,0.026589805260300636,3
33,0:02:45,comrav,0.025707034394145012,4
33,0:02:45,norsho,0.025643862783908844,5
34,0:02:50,commoo3,0.11906792968511581,1
34,0:02:50,norsho,0.09534861147403717,2
34,0:02:50,bargol,0.045167624950408936,3
34,0:02:50,jacsni,0.028487399220466614,4
34,0:02:50,eurcoo,0.021345611661672592,5
35,0:02:55,blawoo1,0.024158461019396782,1
35,0:02:55,loeowl,0.02185315638780594,2
35,0:02:55,eurnig1,0.016478940844535828,3
35,0:02:55,watrai1,0.01418029423803091,4
35,0:02:55,eueowl1,0.013365003280341625,5
36,0:03:00,loeowl,0.029230596497654915,1
36,0:03:00,eurcoo,0.024313196539878845,2
36,0:03:00,eueowl1,0.022882545366883278,3
36,0:03:00,tawowl1,0.022158311679959297,4
36,0:03:00,commoo3,0.016875561326742172,5
37,0:03:05,litowl1,0.04332117363810539,1
37,0:03:05,brnowl,0.04278009012341499,2
37,0:03:05,tawowl1,0.03647282347083092,3
37,0:03:05,wesowl1,0.026635153219103813,4
37,0:03:05,veggul1,0.025404304265975952,5
38,0:03:10,wesowl1,0.05974666774272919,1
38,0:03:10,grhowl2,0.03695613518357277,2
38,0:03:10,loeowl,0.028631335124373436,3
38,0:03:10,blawoo1,0.024615958333015442,4
38,0:03:10,sibjay1,0.014721495099365711,5
39,0:03:15,jacsni,0.04001365974545479,1
39,0:03:15,comrav,0.024036241695284843,2
39,0:03:15,comgol,0.023149745538830757,3
39,0:03:15,loeowl,0.02309783734381199,4
39,0:03:15,bargol,0.02269539050757885,5
40,0:03:20,tawowl1,0.029659107327461243,1
40,0:03:20,commoo3,0.022678231820464134,2
40,0:03:20,loeowl,0.019443362951278687,3
40,0:03:20,eueowl1,0.01892639882862568,4
40,0:03:20,eurcoo,0.018893908709287643,5
41,0:03:25,blawoo1,0.05691499263048172,1
41,0:03:25,loeowl,0.026825103908777237,2
41,0:03:25,commoo3,0.01620486006140709,3
41,0:03:25,eugplo,0.0156748965382576,4
41,0:03:25,bkbwoo,0.015651406720280647,5
42,0:03:30,commoo3,0.08610162138938904,1
42,0:03:30,eurcoo,0.04456790164113045,2
42,0:03:30,jacsni,0.040553685277700424,3
42,0:03:30,comcra,0.028125137090682983,4
42,0:03:30,watrai1,0.020948059856891632,5
43,0:03:35,commoo3,0.07381406426429749,1
43,0:03:35,eurnig1,0.0456354059278965,2
43,0:03:35,loeowl,0.04478427395224571,3
43,0:03:35,tawowl1,0.03833973780274391,4
43,0:03:35,eurcoo,0.029427679255604744,5
44,0:03:40,eurcoo,0.07902519404888153,1
44,0:03:40,loeowl,0.05452926829457283,2
44,0:03:40,tawowl1,0.03507871553301811,3
44,0:03:40,commoo3,0.0257586557418108,4
44,0:03:40,comcra,0.022949036210775375,5
45,0:03:45,norsho,0.055554553866386414,1
45,0:03:45,tawowl1,0.03498049080371857,2
45,0:03:45,commoo3,0.03364848718047142,3
45,0:03:45,jacsni,0.024212820455431938,4
45,0:03:45,eurcoo,0.02085012011229992,5
46,0:03:50,eurcoo,0.027763469144701958,1
46,0:03:50,mutswa,0.02375487983226776,2
46,0:03:50,comcra,0.02125299908220768,3
46,0:03:50,tawowl1,0.020670270547270775,4
46,0:03:50,jacsni,0.018534043803811073,5
47,0:03:55,comrav,0.06190800666809082,1
47,0:03:55,commer,0.03092215396463871,2
47,0:03:55,commoo3,0.024434681981801987,3
47,0:03:55,jacsni,0.02323349379003048,4
47,0:03:55,mutswa,0.021719280630350113,5
48,0:04:00,comrav,0.03098084218800068,1
48,0:04:00,loeowl,0.02951418049633503,2
48,0:04:00,rinphe,0.027331680059432983,3
48,0:04:00,tawowl1,0.022959837689995766,4
48,0:04:00,comcra,0.016642337664961815,5
49,0:04:05,loeowl,0.03934340551495552,1
49,0:04:05,tawowl1,0.027811182662844658,2
49,0:04:05,eurcoo,0.02279985509812832,3
49,0:04:05,commoo3,0.02130715921521187,4
49,0:04:05,eueowl1,0.018656471744179726,5
50,0:04:10,eurcoo,0.053505223244428635,1
50,0:04:10,tawowl1,0.021066637709736824,2
50,0:04:10,loeowl,0.020144866779446602,3
50,0:04:10,eueowl1,0.01712893508374691,4
50,0:04:10,comrav,0.017119331285357475,5
51,0:04:15,loeowl,0.2922031879425049,1
51,0:04:15,comsan,0.06297238916158676,2
51,0:04:15,eueowl1,0.05959388613700867,3
51,0:04:15,rocpig,0.028364909812808037,4
51,0:04:15,eurcoo,0.015298373065888882,5
52,0:04:20,commoo3,0.07291613519191742,1
52,0:04:20,eueowl1,0.03513387218117714,2
52,0:04:20,jacsni,0.026436759158968925,3
52,0:04:20,loeowl,0.026254570111632347,4
52,0:04:20,grgowl,0.020197011530399323,5
53,0:04:25,wescap1,0.0453600250184536,1
53,0:04:25,smew,0.03436310589313507,2
53,0:04:25,commoo3,0.03289828449487686,3
53,0:04:25,blawoo1,0.02518327906727791,4
53,0:04:25,sheowl,0.022980419918894768,5
54,0:04:30,mutswa,0.04740838333964348,1
54,0:04:30,eurcoo,0.03162345290184021,2
54,0:04:30,commoo3,0.01948353461921215,3
54,0:04:30,tawowl1,0.01917220838367939,4
54,0:04:30,comcra,0.017850592732429504,5
55,0:04:35,commoo3,0.03382132574915886,1
55,0:04:35,loeowl,0.03247331827878952,2
55,0:04:35,tawowl1,0.03241488337516785,3
55,0:04:35,eurnig1,0.030511081218719482,4
55,0:04:35,eurcoo,0.02372492477297783,5
56,0:04:40,blawoo1,0.1449028104543686,1
56,0:04:40,loeowl,0.03852858394384384,2
56,0:04:40,comcra,0.031196653842926025,3
56,0:04:40,commoo3,0.029013492166996002,4
56,0:04:40,jacsni,0.027252523228526115,5
57,0:04:45,eurnig1,0.09132534265518188,1
57,0:04:45,commoo3,0.04351402074098587,2
57,0:04:45,bargol,0.02888256125152111,3
57,0:04:45,loeowl,0.01896456629037857,4
57,0:04:45,comqua1,0.018019601702690125,5
58,0:04:50,loeowl,0.03376308083534241,1
58,0:04:50,eurnig1,0.021680548787117004,2
58,0:04:50,tawowl1,0.019777514040470123,3
58,0:04:50,eueowl1,0.019389363005757332,4
58,0:04:50,eurcoo,0.01865221932530403,5
59,0:04:55,commoo3,0.046476952731609344,1
59,0:04:55,jacsni,0.04140135273337364,2
59,0:04:55,norsho,0.03873952105641365,3
59,0:04:55,eurcoo,0.037101633846759796,4
59,0:04:55,tawowl1,0.022763773798942566,5
60,0:05:00,tawowl1,0.037396855652332306,1
60,0:05:00,loeowl,0.031044183298945427,2
60,0:05:00,commoo3,0.027510056272149086,3
60,0:05:00,eurcoo,0.02703128196299076,4
60,0:05:00,eueowl1,0.021671554073691368,5
61,0:05:05,ortbun1,0.04509972408413887,1
61,0:05:05,tawowl1,0.03140044957399368,2
61,0:05:05,commoo3,0.028613459318876266,3
61,0:05:05,loeowl,0.028545692563056946,4
61,0:05:05,eurnig1,0.018228614702820778,5
62,0:05:10,loeowl,0.03283797949552536,1
62,0:05:10,tawowl1,0.028547480702400208,2
62,0:05:10,commoo3,0.023975808173418045,3
62,0:05:10,rubowl3,0.021440275013446808,4
62,0:05:10,eueowl1,0.019942134618759155,5
63,0:05:15,commoo3,0.041054971516132355,1
63,0:05:15,loeowl,0.035675276070833206,2
63,0:05:15,eurcoo,0.035328276455402374,3
63,0:05:15,tawowl1,0.03344792500138283,4
63,0:05:15,jacsni,0.022501744329929352,5
64,0:05:20,loeowl,0.02344781905412674,1
64,0:05:20,blawoo1,0.023232482373714447,2
64,0:05:20,rubowl3,0.017864782363176346,3
64,0:05:20,tawant1,0.0176397617906332,4
64,0:05:20,eurrob1,0.015738455578684807,5
65,0:05:25,loeowl,0.04456597566604614,1
65,0:05:25,eurnig1,0.029052788391709328,2
65,0:05:25,tawowl1,0.016742635518312454,3
65,0:05:25,eurcoo,0.016092047095298767,4
65,0:05:25,eueowl1,0.015343713574111462,5
66,0:05:30,loeowl,0.020519856363534927,1
66,0:05:30,rubowl3,0.016526728868484497,2
66,0:05:30,tawowl1,0.015990126878023148,3
66,0:05:30,eurnig1,0.01593557372689247,4
66,0:05:30,eueowl1,0.013514655642211437,5
67,0:05:35,comcra,0.024810727685689926,1
67,0:05:35,jacsni,0.02203717641532421,2
67,0:05:35,eurnig1,0.02106894925236702,3
67,0:05:35,tawowl1,0.019889656454324722,4
67,0:05:35,loeowl,0.018955744802951813,5
68,0:05:40,commoo3,0.046696737408638,1
68,0:05:40,eurcoo,0.03413134440779686,2
68,0:05:40,jacsni,0.021536629647016525,3
68,0:05:40,eurnig1,0.02135397493839264,4
68,0:05:40,loeowl,0.021018266677856445,5
69,0:05:45,loeowl,0.02339203841984272,1
69,0:05:45,rocpta1,0.017963482066988945,2
69,0:05:45,buwcin1,0.01774744689464569,3
69,0:05:45,tawowl1,0.017214158549904823,4
69,0:05:45,grhowl2,0.016048459336161613,5
70,0:05:50,jacsni,0.042238377034664154,1
70,0:05:50,tawowl1,0.024311816319823265,2
70,0:05:50,loeowl,0.024138981476426125,3
70,0:05:50,eueowl1,0.022757990285754204,4
70,0:05:50,comrav,0.020453350618481636,5
71,0:05:55,jacsni,0.0699802041053772,1
71,0:05:55,norsho,0.037390731275081635,2
71,0:05:55,commoo3,0.035938095301389694,3
71,0:05:55,eurcoo,0.01997818425297737,4
71,0:05:55,loeowl,0.01875964365899563,5
72,0:06:00,jacsni,0.06031080707907677,1
72,0:06:00,mutswa,0.0556492917239666,2
72,0:06:00,eurcoo,0.0342135988175869,3
72,0:06:00,smew,0.03213911131024361,4
72,0:06:00,commoo3,0.029023168608546257,5
73,0:06:05,jacsni,0.08173488080501556,1
73,0:06:05,commoo3,0.045771293342113495,2
73,0:06:05,mutswa,0.019647950306534767,3
73,0:06:05,tawowl1,0.019461138173937798,4
73,0:06:05,comeid,0.01665106788277626,5
74,0:06:10,commoo3,0.03295065462589264,1
74,0:06:10,smew,0.02611858770251274,2
74,0:06:10,tawowl1,0.02591726928949356,3
74,0:06:10,giacoo1,0.02426261641085148,4
74,0:06:10,jacsni,0.02088138274848461,5
