frame,time,class,probability
0,0:00:00,commoo3,0.14537540078163147
1,0:00:05,jacsni,0.052691470831632614
2,0:00:10,norsho,0.21153612434864044
3,0:00:15,commoo3,0.09321130067110062
4,0:00:20,jacsni,0.0705532655119896
5,0:00:25,commoo3,0.1167934462428093
6,0:00:30,jacsni,0.11269612610340118
7,0:00:35,eurnig1,0.07245272397994995
8,0:00:40,commoo3,0.09893744438886642
9,0:00:45,loeowl,0.0467601977288723
10,0:00:50,norsho,0.07532281428575516
11,0:00:55,wescap1,0.047748394310474396
12,0:01:00,eurcoo,0.05156884714961052
13,0:01:05,loeowl,0.44411003589630127
14,0:01:10,loeowl,0.4424287676811218
15,0:01:15,bargol,0.0958016961812973
16,0:01:20,tawowl1,0.035960566252470016
17,0:01:25,jacsni,0.04884571209549904
18,0:01:30,commoo3,0.09788821637630463
19,0:01:35,commoo3,0.057496584951877594
20,0:01:40,commoo3,0.05001397058367729
21,0:01:45,commoo3,0.06763653457164764
22,0:01:50,loeowl,0.06411734968423843
23,0:01:55,commoo3,0.05772078409790993
24,0:02:00,commoo3,0.03904293105006218
25,0:02:05,commoo3,0.05533447489142418
26,0:02:10,eurnig1,0.14992567896842957
27,0:02:15,jacsni,0.07342121005058289
28,0:02:20,jacsni,0.2485174834728241
29,0:02:25,loeowl,0.10399554669857025
30,0:02:30,eurcoo,0.05933550000190735
31,0:02:35,eurnig1,0.0632798820734024
32,0:02:40,commoo3,0.07123680412769318
33,0:02:45,commoo3,0.047213274985551834
34,0:02:50,commoo3,0.11906792968511581
35,0:02:55,blawoo1,0.024158461019396782
36,0:03:00,loeowl,0.029230596497654915
37,0:03:05,litowl1,0.04332117363810539
38,0:03:10,wesowl1,0.05974666774272919
39,0:03:15,jacsni,0.04001365974545479
40,0:03:20,tawowl1,0.029659107327461243
41,0:03:25,blawoo1,0.05691499263048172
42,0:03:30,commoo3,0.08610162138938904
43,0:03:35,commoo3,0.07381406426429749
44,0:03:40,eurcoo,0.07902519404888153
45,0:03:45,norsho,0.055554553866386414
46,0:03:50,eurcoo,0.027763469144701958
47,0:03:55,comrav,0.06190800666809082
48,0:04:00,comrav,0.03098084218800068
49,0:04:05,loeowl,0.03934340551495552
50,0:04:10,eurcoo,0.053505223244428635
51,0:04:15,loeowl,0.2922031879425049
52,0:04:20,commoo3,0.07291613519191742
53,0:04:25,wescap1,0.0453600250184536
54,0:04:30,mutswa,0.04740838333964348
55,0:04:35,commoo3,0.03382132574915886
56,0:04:40,blawoo1,0.1449028104543686
57,0:04:45,eurnig1,0.09132534265518188
58,0:04:50,loeowl,0.03376308083534241
59,0:04:55,commoo3,0.046476952731609344
60,0:05:00,tawowl1,0.037396855652332306
61,0:05:05,ortbun1,0.04509972408413887
62,0:05:10,loeowl,0.03283797949552536
63,0:05:15,commoo3,0.041054971516132355
