frame,time,class,probability
0,0:00:00,grswoo,0.9613795876502991
1,0:00:05,grswoo,0.977997899055481
2,0:00:10,grswoo,0.9909434914588928
3,0:00:15,grswoo,0.9951131939888
4,0:00:20,grswoo,0.9888336658477783
5,0:00:25,grswoo,0.9877968430519104
6,0:00:30,grswoo,0.971527099609375
7,0:00:35,grswoo,0.9803428053855896
8,0:00:40,grswoo,0.9937812685966492
9,0:00:45,grswoo,0.9643973708152771
10,0:00:50,eurrob1,0.15309354662895203
11,0:00:55,grswoo,0.9950776696205139
12,0:01:00,grswoo,0.7501657009124756
13,0:01:05,grswoo,0.1336221843957901
14,0:01:10,tawowl1,0.04766922816634178
15,0:01:15,comchi1,0.18749764561653137
16,0:01:20,eutspa,0.09557367861270905
17,0:01:25,brambl,0.9808127284049988
18,0:01:30,tawowl1,0.054497651755809784
19,0:01:35,eueowl1,0.10060855746269226
20,0:01:40,waldra1,0.06664199382066727
21,0:01:45,brnowl,0.11733628064393997
22,0:01:50,grefla3,0.0471787229180336
23,0:01:55,eurrob1,0.3072417676448822
24,0:02:00,comcha,0.2188824862241745
25,0:02:05,comcha,0.24744567275047302
26,0:02:10,loeowl,0.11540064960718155
27,0:02:15,eurrob1,0.19826556742191315
28,0:02:20,grswoo,0.9505902528762817
29,0:02:25,comcha,0.5026734471321106
30,0:02:30,grswoo,0.4826740324497223
31,0:02:35,eurcoo,0.059839878231287
32,0:02:40,tawowl1,0.08359663188457489
33,0:02:45,eurrob1,0.33663713932037354
34,0:02:50,eurrob1,0.12302534282207489
35,0:02:55,eurtre1,0.19295984506607056
36,0:03:00,tawowl1,0.06269364058971405
37,0:03:05,eurnig1,0.1507979929447174
38,0:03:10,tawowl1,0.23465755581855774
39,0:03:15,tawowl1,0.0641094297170639
40,0:03:20,hawfin,0.6599980592727661
41,0:03:25,eurcoo,0.06606663018465042
42,0:03:30,tawowl1,0.1230422630906105
43,0:03:35,loeowl,0.09042520076036453
44,0:03:40,tawowl1,0.0922568216919899
45,0:03:45,eurrob1,0.31480374932289124
46,0:03:50,eurrob1,0.09490802884101868
47,0:03:55,eurrob1,0.157022625207901
48,0:04:00,tawowl1,0.07504816353321075
49,0:04:05,tawowl1,0.11488965153694153
50,0:04:10,eurrob1,0.038175418972969055
51,0:04:15,eurgol,0.38328027725219727
52,0:04:20,eursis,0.7526612281799316
53,0:04:25,eursis,0.8850657343864441
54,0:04:30,lottit1,0.13810691237449646
55,0:04:35,tawowl1,0.08869397640228271
56,0:04:40,tawowl1,0.09014295041561127
57,0:04:45,tawowl1,0.11053071916103363
58,0:04:50,eurrob1,0.11297501623630524
59,0:04:55,winwre4,0.22793148458003998
60,0:05:00,comcuc,0.261989027261734
61,0:05:05,eurrob1,0.07431440055370331
62,0:05:10,comchi1,0.2930949032306671
63,0:05:15,comkin1,0.3343155086040497
64,0:05:20,dunnoc1,0.2590792775154114
65,0:05:25,tawowl1,0.07487034797668457
66,0:05:30,comcha,0.329397976398468
67,0:05:35,commoo3,0.07163962721824646
68,0:05:40,grswoo,0.9678844213485718
69,0:05:45,lottit1,0.8513598442077637
70,0:05:50,commoo3,0.07879724353551865
71,0:05:55,grswoo,0.9926671385765076
72,0:06:00,grswoo,0.9855459928512573
73,0:06:05,hawfin,0.837942898273468
74,0:06:10,grswoo,0.7266773581504822
75,0:06:15,eurrob1,0.13033825159072876
76,0:06:20,grswoo,0.92876136302948
77,0:06:25,grswoo,0.919984757900238
78,0:06:30,gretit1,0.2587127685546875
79,0:06:35,gretit1,0.6405504941940308
80,0:06:40,grswoo,0.4096832871437073
81,0:06:45,grswoo,0.9908704161643982
82,0:06:50,gretit1,0.7348375916481018
83,0:06:55,gretit1,0.5334144830703735
84,0:07:00,gretit1,0.5932337641716003
85,0:07:05,gretit1,0.8378834128379822
86,0:07:10,blutit,0.39994505047798157
87,0:07:15,gretit1,0.6055917143821716
88,0:07:20,gretit1,0.843350887298584
89,0:07:25,shttre1,0.5631769895553589
90,0:07:30,gretit1,0.6938106417655945
91,0:07:35,gretit1,0.23181843757629395
92,0:07:40,shttre1,0.2033732682466507
93,0:07:45,eurrob1,0.14660347998142242
94,0:07:50,dunnoc1,0.8867602944374084
95,0:07:55,yellow2,0.2415907233953476
96,0:08:00,coatit2,0.6810718178749084
97,0:08:05,lottit1,0.3015616536140442
98,0:08:10,coatit2,0.1934678703546524
99,0:08:15,dunnoc1,0.8018051981925964
100,0:08:20,shttre1,0.5406093597412109
101,0:08:25,coatit2,0.25609084963798523
102,0:08:30,gretit1,0.5163467526435852
103,0:08:35,shttre1,0.1602800041437149
104,0:08:40,coatit2,0.24114996194839478
105,0:08:45,coatit2,0.21060581505298615
106,0:08:50,shttre1,0.14381131529808044
107,0:08:55,lottit1,0.09111965447664261
108,0:09:00,goldcr1,0.43665575981140137
109,0:09:05,martit2,0.7352102398872375
110,0:09:10,shttre1,0.42413344979286194
111,0:09:15,cretit2,0.38100960850715637
112,0:09:20,goldcr1,0.7390193343162537
113,0:09:25,goldcr1,0.8556370139122009
114,0:09:30,eursis,0.9305018186569214
115,0:09:35,eurrob1,0.2931681275367737
116,0:09:40,goldcr1,0.15214599668979645
117,0:09:45,firecr1,0.23315584659576416
118,0:09:50,dunnoc1,0.7179880738258362
119,0:09:55,shttre1,0.893172025680542
120,0:10:00,dunnoc1,0.5563384294509888
121,0:10:05,shttre1,0.9278607368469238
122,0:10:10,shttre1,0.9580466747283936
123,0:10:15,shttre1,0.640381932258606
124,0:10:20,dunnoc1,0.31338369846343994
125,0:10:25,coatit2,0.6187191009521484
126,0:10:30,shttre1,0.6026321649551392
127,0:10:35,shttre1,0.998552143573761
128,0:10:40,coatit2,0.6952784657478333
129,0:10:45,shttre1,0.951749861240387
130,0:10:50,coatit2,0.9321931004524231
131,0:10:55,coatit2,0.5953160524368286
132,0:11:00,eurrob1,0.10562309622764587
133,0:11:05,shttre1,0.8074655532836914
134,0:11:10,coatit2,0.7582036852836609
135,0:11:15,shttre1,0.6804182529449463
136,0:11:20,blawoo1,0.9869297742843628
137,0:11:25,coatit2,0.6478549838066101
138,0:11:30,grswoo,0.29408639669418335
139,0:11:35,grswoo,0.4925166070461273
140,0:11:40,grswoo,0.45735466480255127
141,0:11:45,grswoo,0.8969508409500122
142,0:11:50,grswoo,0.8993149995803833
143,0:11:55,grswoo,0.996016800403595
144,0:12:00,grswoo,0.84746915102005
145,0:12:05,grswoo,0.9840240478515625
146,0:12:10,grswoo,0.7103601694107056
147,0:12:15,grswoo,0.8557822704315186
148,0:12:20,grswoo,0.46653422713279724
149,0:12:25,gretit1,0.9924739003181458
150,0:12:30,gretit1,0.99425208568573
151,0:12:35,grswoo,0.8855792880058289
152,0:12:40,grswoo,0.9868664741516113
153,0:12:45,grswoo,0.9172689318656921
154,0:12:50,grswoo,0.9448233246803284
155,0:12:55,grswoo,0.768662691116333
156,0:13:00,gretit1,0.8835262060165405
157,0:13:05,grswoo,0.7576857805252075
