frame,time,class,probability
0,0:00:00,commoo3,0.058839697390794754
1,0:00:05,hawfin,0.997467041015625
2,0:00:10,hawfin,0.5619416832923889
3,0:00:15,hawfin,0.450156569480896
4,0:00:20,tawowl1,0.042961545288562775
5,0:00:25,gretit1,0.1847960650920868
6,0:00:30,lottit1,0.28416016697883606
7,0:00:35,hawfin,0.9845560789108276
8,0:00:40,hawfin,0.8939566016197205
9,0:00:45,hawfin,0.4805678725242615
10,0:00:50,lottit1,0.49700355529785156
11,0:00:55,lottit1,0.8656600713729858
12,0:01:00,hawfin,0.3722730278968811
13,0:01:05,hawfin,0.5342773795127869
14,0:01:10,hawfin,0.7766995429992676
15,0:01:15,hawfin,0.2831513583660126
16,0:01:20,eurrob1,0.19355838000774384
17,0:01:25,coatit2,0.17414847016334534
18,0:01:30,eurrob1,0.2583500146865845
19,0:01:35,hawfin,0.48445433378219604
20,0:01:40,eurrob1,0.7332592010498047
21,0:01:45,hawfin,0.9924860000610352
22,0:01:50,hawfin,0.9987623691558838
23,0:01:55,trepip,0.2557731568813324
24,0:02:00,hawfin,0.9714301228523254
25,0:02:05,hawfin,0.9997170567512512
26,0:02:10,hawfin,0.2811371386051178
27,0:02:15,blutit,0.24024739861488342
28,0:02:20,hawfin,0.030281363055109978
29,0:02:25,dunnoc1,0.10750576853752136
30,0:02:30,blutit,0.7708522081375122
31,0:02:35,lottit1,0.16506431996822357
32,0:02:40,gretit1,0.11733885109424591
33,0:02:45,hawfin,0.4568898379802704
34,0:02:50,hawfin,0.8491275906562805
35,0:02:55,hawfin,0.9514282941818237
36,0:03:00,hawfin,0.998004138469696
37,0:03:05,hawfin,0.9925234913825989
38,0:03:10,eurrob1,0.21696823835372925
39,0:03:15,hawfin,0.7392185926437378
40,0:03:20,hawfin,0.9985719919204712
41,0:03:25,hawfin,0.3175860345363617
42,0:03:30,eursis,0.6447046995162964
43,0:03:35,goldcr1,0.29628676176071167
44,0:03:40,goldcr1,0.8693751096725464
45,0:03:45,goldcr1,0.6816802024841309
46,0:03:50,goldcr1,0.900722324848175
47,0:03:55,firecr1,0.15643827617168427
48,0:04:00,hawfin,0.9846028089523315
49,0:04:05,goldcr1,0.5505789518356323
50,0:04:10,hawfin,0.7363366484642029
51,0:04:15,goldcr1,0.6021552085876465
52,0:04:20,goldcr1,0.565331220626831
53,0:04:25,goldcr1,0.5573437213897705
54,0:04:30,eurbul,0.7398903369903564
55,0:04:35,hawfin,0.9067881107330322
56,0:04:40,blutit,0.22241449356079102
57,0:04:45,blutit,0.5612032413482666
58,0:04:50,goldcr1,0.18328580260276794
59,0:04:55,gockin,0.3571608066558838
60,0:05:00,goldcr1,0.39352548122406006
61,0:05:05,goldcr1,0.7613694667816162
62,0:05:10,goldcr1,0.7982739806175232
63,0:05:15,goldcr1,0.923520565032959
64,0:05:20,goldcr1,0.7566571831703186
65,0:05:25,goldcr1,0.7997105717658997
66,0:05:30,goldcr1,0.38621506094932556
67,0:05:35,blawoo1,0.1941678524017334
68,0:05:40,goldcr1,0.1847998946905136
69,0:05:45,goldcr1,0.9734672904014587
70,0:05:50,goldcr1,0.46937131881713867
71,0:05:55,goldcr1,0.6626474857330322
72,0:06:00,goldcr1,0.1530485600233078
73,0:06:05,wesowl1,0.04294629395008087
74,0:06:10,blawoo1,0.03357890993356705
75,0:06:15,eurrob1,0.17883503437042236
76,0:06:20,goldcr1,0.7299898862838745
77,0:06:25,goldcr1,0.4250912666320801
78,0:06:30,goldcr1,0.38879159092903137
79,0:06:35,goldcr1,0.4899916350841522
80,0:06:40,eurrob1,0.09671586751937866
81,0:06:45,goldcr1,0.5511192679405212
82,0:06:50,tawowl1,0.027631619945168495
83,0:06:55,goldcr1,0.7432134747505188
84,0:07:00,gockin,0.4302310347557068
85,0:07:05,gockin,0.25726646184921265
86,0:07:10,tawowl1,0.06322948634624481
87,0:07:15,eueowl1,0.1614692211151123
88,0:07:20,goldcr1,0.5409491062164307
89,0:07:25,goldcr1,0.6524482369422913
90,0:07:30,tawowl1,0.06070396304130554
91,0:07:35,goldcr1,0.48679232597351074
92,0:07:40,goldcr1,0.9132317304611206
93,0:07:45,eurbla,0.3784836232662201
94,0:07:50,tawowl1,0.08649682998657227
95,0:07:55,goldcr1,0.09794765710830688
96,0:08:00,goldcr1,0.7026317715644836
97,0:08:05,goldcr1,0.6422672867774963
98,0:08:10,goldcr1,0.37375420331954956
99,0:08:15,eurrob1,0.19460426270961761
100,0:08:20,comrav,0.06523232161998749
101,0:08:25,gretit1,0.1073344498872757
102,0:08:30,eurrob1,0.12644383311271667
103,0:08:35,eurrob1,0.1588975191116333
104,0:08:40,tawowl1,0.04067486152052879
105,0:08:45,goldcr1,0.7760545611381531
106,0:08:50,firecr1,0.4760410487651825
107,0:08:55,firecr1,0.17590583860874176
108,0:09:00,grhowl,0.044410716742277145
109,0:09:05,tawowl1,0.061828937381505966
110,0:09:10,tawowl1,0.07385462522506714
111,0:09:15,eurrob1,0.38839513063430786
112,0:09:20,eurrob1,0.038803014904260635
113,0:09:25,goldcr1,0.6517667770385742
114,0:09:30,comchi1,0.0803479254245758
115,0:09:35,goldcr1,0.8493379950523376
116,0:09:40,goldcr1,0.606031596660614
117,0:09:45,goldcr1,0.14849980175495148
118,0:09:50,eurrob1,0.22341541945934296
