frame,time,class,probability
0,0:00:00,commoo3,0.057657595723867416
1,0:00:05,tawowl1,0.0771261528134346
2,0:00:10,tawowl1,0.05207380652427673
3,0:00:15,eurcoo,0.08555445820093155
4,0:00:20,litowl1,0.07789529860019684
5,0:00:25,loeowl,0.03311445564031601
6,0:00:30,loeowl,0.0742855966091156
7,0:00:35,tawowl1,0.046683114022016525
8,0:00:40,litowl1,0.22884629666805267
9,0:00:45,brnowl,0.06861831247806549
10,0:00:50,watrai1,0.06446512788534164
11,0:00:55,loeowl,0.13142049312591553
12,0:01:00,tawowl1,0.06129644811153412
13,0:01:05,tawowl1,0.04733876511454582
14,0:01:10,watrai1,0.06699404865503311
15,0:01:15,tawowl1,0.07544680684804916
16,0:01:20,tawowl1,0.05259443074464798
17,0:01:25,eurnig1,0.07665959000587463
18,0:01:30,eurnig1,0.06525175273418427
19,0:01:35,tawowl1,0.05338691920042038
20,0:01:40,tawowl1,0.07066477090120316
21,0:01:45,eurcoo,0.067552849650383
22,0:01:50,eurnig1,0.0705292746424675
23,0:01:55,eurrob1,0.045522674918174744
24,0:02:00,eugplo,0.13174337148666382
25,0:02:05,eurnig1,0.05785776674747467
26,0:02:10,watrai1,0.07018187642097473
27,0:02:15,tawowl1,0.05627567693591118
28,0:02:20,commoo3,0.07271167635917664
29,0:02:25,tawowl1,0.06549634784460068
30,0:02:30,tawowl1,0.05907054990530014
31,0:02:35,eueowl1,0.12493100017309189
32,0:02:40,eurjay1,0.2159997820854187
33,0:02:45,eueowl1,0.1488526165485382
34,0:02:50,tawowl1,0.06922009587287903
35,0:02:55,comqua1,0.0927886813879013
36,0:03:00,litowl1,0.5092547535896301
37,0:03:05,tawowl1,0.035346727818250656
38,0:03:10,tawowl1,0.03236561268568039
39,0:03:15,litowl1,0.06682075560092926
40,0:03:20,loeowl,0.01902737095952034
41,0:03:25,brnowl,0.25640395283699036
42,0:03:30,tawowl1,0.03100392408668995
43,0:03:35,rocpig,0.093936488032341
44,0:03:40,litowl1,0.07220885902643204
45,0:03:45,tawowl1,0.06695792078971863
46,0:03:50,litowl1,0.2725001573562622
47,0:03:55,eueowl1,0.07276032865047455
48,0:04:00,eueowl1,0.11067032814025879
49,0:04:05,commoo3,0.08125141263008118
50,0:04:10,eurcoo,0.08389856666326523
51,0:04:15,grebit1,0.08304762095212936
52,0:04:20,tawowl1,0.06591660529375076
53,0:04:25,tawowl1,0.10627660155296326
54,0:04:30,tawowl1,0.12941700220108032
55,0:04:35,tawowl1,0.05606570467352867
56,0:04:40,commoo3,0.052768461406230927
57,0:04:45,eueowl1,0.05852840095758438
58,0:04:50,eueowl1,0.048834916204214096
59,0:04:55,brnowl,0.7234219908714294
60,0:05:00,eueowl1,0.0573127344250679
61,0:05:05,loeowl,0.12299303710460663
62,0:05:10,litowl1,0.3790622353553772
63,0:05:15,tawowl1,0.06721193343400955
64,0:05:20,brnowl,0.1149207279086113
65,0:05:25,brnowl,0.06950072944164276
66,0:05:30,tawowl1,0.06356866657733917
67,0:05:35,commoo3,0.056857287883758545
68,0:05:40,brnowl,0.23589587211608887
69,0:05:45,loeowl,0.06134379655122757
70,0:05:50,watrai1,0.06699201464653015
71,0:05:55,tawowl1,0.058634158223867416
72,0:06:00,eueowl1,0.06643989682197571
73,0:06:05,loeowl,0.08851165324449539
74,0:06:10,loeowl,0.1043962836265564
75,0:06:15,comkin1,0.19812650978565216
76,0:06:20,watrai1,0.048616454005241394
77,0:06:25,tawowl1,0.05999154970049858
78,0:06:30,tawowl1,0.07732706516981125
79,0:06:35,tawowl1,0.06650088727474213
80,0:06:40,tawowl1,0.06502196937799454
81,0:06:45,manshe,0.09719617664813995
82,0:06:50,tawowl1,0.06138608604669571
83,0:06:55,tawowl1,0.12763002514839172
84,0:07:00,commoo3,0.07707822322845459
85,0:07:05,eurcoo,0.06832381337881088
86,0:07:10,loeowl,0.07565216720104218
87,0:07:15,eurcoo,0.07061767578125
88,0:07:20,tawowl1,0.03524939343333244
89,0:07:25,brnowl,0.1011679545044899
90,0:07:30,grhowl,0.0380704365670681
91,0:07:35,eueowl1,0.05893521383404732
92,0:07:40,grefla3,0.09955304861068726
93,0:07:45,eurcoo,0.14827650785446167
94,0:07:50,eurcoo,0.12957540154457092
95,0:07:55,loeowl,0.2507222294807434
96,0:08:00,tawowl1,0.0941867083311081
97,0:08:05,litowl1,0.1515919268131256
98,0:08:10,tawowl1,0.10031992197036743
99,0:08:15,tawowl1,0.11602025479078293
100,0:08:20,tawowl1,0.0770127922296524
101,0:08:25,loeowl,0.047290802001953125
102,0:08:30,eueowl1,0.0637609139084816
103,0:08:35,loeowl,0.06888989359140396
104,0:08:40,grebit1,0.2932567894458771
105,0:08:45,tawowl1,0.10890752077102661
106,0:08:50,eueowl1,0.05972058326005936
107,0:08:55,brnowl,0.1507047712802887
108,0:09:00,bcnher,0.08730819821357727
109,0:09:05,rocpig,0.08684840053319931
110,0:09:10,brnowl,0.036122266203165054
111,0:09:15,grefla3,0.06565960496664047
112,0:09:20,tawowl1,0.09796489775180817
113,0:09:25,tawowl1,0.0574808232486248
114,0:09:30,tawowl1,0.03914603218436241
115,0:09:35,tawowl1,0.05958598107099533
116,0:09:40,tawowl1,0.0572013221681118
117,0:09:45,tawowl1,0.06251438707113266
118,0:09:50,commoo3,0.08074700087308884
119,0:09:55,tawowl1,0.08762544393539429
120,0:10:00,loeowl,0.2129398137331009
121,0:10:05,tawowl1,0.04223141074180603
122,0:10:10,tawowl1,0.05681731179356575
123,0:10:15,tawowl1,0.04675796627998352
124,0:10:20,tawowl1,0.052621256560087204
125,0:10:25,tawowl1,0.059397537261247635
126,0:10:30,loeowl,0.036979999393224716
127,0:10:35,eurrob1,0.26235243678092957
128,0:10:40,eurrob1,0.10603732615709305
129,0:10:45,tawowl1,0.058112453669309616
130,0:10:50,brnowl,0.05125176161527634
131,0:10:55,tawowl1,0.06654929369688034
132,0:11:00,eueowl1,0.10015636682510376
133,0:11:05,brnowl,0.10425807535648346
134,0:11:10,spofly1,0.21939478814601898
135,0:11:15,loeowl,0.11234579235315323
136,0:11:20,loeowl,0.07910940796136856
137,0:11:25,commoo3,0.08533523976802826
138,0:11:30,tawowl1,0.057942189276218414
139,0:11:35,tawowl1,0.06273156404495239
140,0:11:40,eurnig1,0.04559408500790596
141,0:11:45,tawowl1,0.040181342512369156
142,0:11:50,eueowl1,0.06209421157836914
143,0:11:55,tawowl1,0.05667945370078087
144,0:12:00,eueowl1,0.0429127998650074
145,0:12:05,commoo3,0.06981775909662247
146,0:12:10,tawowl1,0.05054735764861107
147,0:12:15,loeowl,0.7182782292366028
148,0:12:20,whimbr,0.030968545004725456
149,0:12:25,brnowl,0.08607495576143265
150,0:12:30,brnowl,0.1287178099155426
151,0:12:35,tawowl1,0.10941404104232788
152,0:12:40,tawowl1,0.08234857022762299
153,0:12:45,loeowl,0.04885641857981682
154,0:12:50,brnowl,0.12400364875793457
155,0:12:55,brnowl,0.054309409111738205
156,0:13:00,loeowl,0.09631986171007156
157,0:13:05,loeowl,0.1101711094379425
158,0:13:10,watrai1,0.05483343079686165
159,0:13:15,comqua1,0.14505961537361145
160,0:13:20,eueowl1,0.06323811411857605
161,0:13:25,loeowl,0.0596323125064373
162,0:13:30,brnowl,0.05333135277032852
163,0:13:35,eueowl1,0.11061280965805054
164,0:13:40,eueowl1,0.09237534552812576
165,0:13:45,loeowl,0.03228527307510376
166,0:13:50,brnowl,0.03511012718081474
167,0:13:55,eueowl1,0.06597854197025299
168,0:14:00,eueowl1,0.12031032890081406
169,0:14:05,watrai1,0.03471287712454796
