frame,time,class,probability
0,0:00:00,loeowl,0.05749719962477684
1,0:00:05,loeowl,0.0433921292424202
2,0:00:10,tawowl1,0.08322224766016006
3,0:00:15,eueowl1,0.0669560581445694
4,0:00:20,tawowl1,0.10473325103521347
5,0:00:25,tawowl1,0.09111333638429642
6,0:00:30,tawowl1,0.0956365093588829
7,0:00:35,tawowl1,0.09874289482831955
8,0:00:40,tawowl1,0.10242074728012085
9,0:00:45,tawowl1,0.10544195771217346
10,0:00:50,tawowl1,0.1313849687576294
11,0:00:55,loeowl,0.08986524492502213
12,0:01:00,tawowl1,0.10428816825151443
13,0:01:05,tawowl1,0.07641933858394623
14,0:01:10,tawowl1,0.08980677276849747
15,0:01:15,tawowl1,0.07116426527500153
16,0:01:20,tawowl1,0.09179726988077164
17,0:01:25,tawowl1,0.06383801251649857
18,0:01:30,tawowl1,0.09726607799530029
19,0:01:35,tawowl1,0.0889328271150589
20,0:01:40,loeowl,0.10433114320039749
21,0:01:45,loeowl,0.14050768315792084
22,0:01:50,loeowl,0.11930812895298004
23,0:01:55,tawowl1,0.1315593719482422
24,0:02:00,tawowl1,0.10278276354074478
25,0:02:05,tawowl1,0.10796884447336197
26,0:02:10,tawowl1,0.11675269156694412
27,0:02:15,tawowl1,0.08824776113033295
28,0:02:20,tawowl1,0.10012692213058472
29,0:02:25,tawowl1,0.11583741009235382
30,0:02:30,tawowl1,0.11075171828269958
31,0:02:35,tawowl1,0.09507692605257034
32,0:02:40,tawowl1,0.11617890745401382
33,0:02:45,tawowl1,0.0714651495218277
34,0:02:50,tawowl1,0.11013833433389664
35,0:02:55,comrav,0.36346298456192017
36,0:03:00,tawowl1,0.11826560646295547
37,0:03:05,tawowl1,0.060463059693574905
38,0:03:10,tawowl1,0.10476429015398026
39,0:03:15,tawowl1,0.09981609135866165
40,0:03:20,tawowl1,0.10696068406105042
41,0:03:25,tawowl1,0.09246659278869629
42,0:03:30,tawowl1,0.1201273500919342
43,0:03:35,loeowl,0.08837252110242844
44,0:03:40,loeowl,0.08927866071462631
45,0:03:45,tawowl1,0.10166320949792862
46,0:03:50,loeowl,0.08336364477872849
47,0:03:55,tawowl1,0.11310704052448273
48,0:04:00,tawowl1,0.09928832203149796
49,0:04:05,tawowl1,0.11526153236627579
50,0:04:10,tawowl1,0.14390453696250916
51,0:04:15,tawowl1,0.12586216628551483
52,0:04:20,tawowl1,0.09961144626140594
53,0:04:25,tawowl1,0.11170478910207748
54,0:04:30,tawowl1,0.12880511581897736
55,0:04:35,tawowl1,0.13249382376670837
56,0:04:40,loeowl,0.10444618761539459
57,0:04:45,tawowl1,0.12677189707756042
58,0:04:50,tawowl1,0.1256876289844513
59,0:04:55,loeowl,0.09787499904632568
