frame,time,class,probability
0,0:00:00,loeowl,0.06532904505729675
1,0:00:05,tawowl1,0.12723082304000854
2,0:00:10,tawowl1,0.15695072710514069
3,0:00:15,eurrob1,0.1231674775481224
4,0:00:20,tawowl1,0.13609296083450317
5,0:00:25,tawowl1,0.10388623178005219
6,0:00:30,tawowl1,0.18749703466892242
7,0:00:35,tawowl1,0.1222493126988411
8,0:00:40,tawowl1,0.25540584325790405
9,0:00:45,loeowl,0.11301155388355255
10,0:00:50,tawowl1,0.26031774282455444
11,0:00:55,tawowl1,0.19172035157680511
12,0:01:00,loeowl,0.17007511854171753
13,0:01:05,tawowl1,0.3316890001296997
14,0:01:10,tawowl1,0.12033987790346146
15,0:01:15,tawowl1,0.1832260936498642
16,0:01:20,tawowl1,0.10085661709308624
17,0:01:25,tawowl1,0.12794947624206543
18,0:01:30,tawowl1,0.12615902721881866
19,0:01:35,tawowl1,0.28518596291542053
20,0:01:40,commoo3,0.17056585848331451
21,0:01:45,loeowl,0.1318257600069046
22,0:01:50,tawowl1,0.12058763206005096
23,0:01:55,tawowl1,0.1059761568903923
24,0:02:00,tawowl1,0.13805042207241058
25,0:02:05,tawowl1,0.1290513277053833
26,0:02:10,tawowl1,0.12547709047794342
27,0:02:15,tawowl1,0.1705280989408493
28,0:02:20,tawowl1,0.117063008248806
29,0:02:25,tawowl1,0.3085077404975891
30,0:02:30,tawowl1,0.12561841309070587
31,0:02:35,loeowl,0.09869750589132309
32,0:02:40,loeowl,0.0939454436302185
33,0:02:45,loeowl,0.1215384304523468
34,0:02:50,loeowl,0.20296628773212433
35,0:02:55,tawowl1,0.14193636178970337
36,0:03:00,tawowl1,0.881570041179657
37,0:03:05,borowl,0.8270857334136963
38,0:03:10,tawowl1,0.12419220060110092
39,0:03:15,tawowl1,0.10191222280263901
40,0:03:20,borowl,0.5034772157669067
41,0:03:25,tawowl1,0.379810094833374
42,0:03:30,loeowl,0.13890570402145386
43,0:03:35,loeowl,0.1185029000043869
44,0:03:40,loeowl,0.15199781954288483
45,0:03:45,tawowl1,0.1324593722820282
46,0:03:50,tawowl1,0.10883357375860214
47,0:03:55,tawowl1,0.6146432757377625
48,0:04:00,borowl,0.9990668892860413
49,0:04:05,tawowl1,0.11806720495223999
50,0:04:10,tawowl1,0.11920041590929031
51,0:04:15,tawowl1,0.13345184922218323
52,0:04:20,tawowl1,0.1497955620288849
53,0:04:25,tabowl1,0.7090094089508057
54,0:04:30,tawowl1,0.8868353962898254
55,0:04:35,tawowl1,0.954681932926178
56,0:04:40,tawowl1,0.12200199067592621
57,0:04:45,loeowl,0.18185599148273468
58,0:04:50,tawowl1,0.10930506885051727
59,0:04:55,tawowl1,0.9234992265701294
60,0:05:00,tawowl1,0.09141375869512558
61,0:05:05,loeowl,0.10074691474437714
62,0:05:10,loeowl,0.13292257487773895
63,0:05:15,tawowl1,0.9736647605895996
64,0:05:20,tawowl1,0.9942030310630798
65,0:05:25,tawowl1,0.10279928147792816
66,0:05:30,tawowl1,0.14865554869174957
67,0:05:35,loeowl,0.11476042866706848
68,0:05:40,tawowl1,0.9024228453636169
69,0:05:45,tawowl1,0.09328775107860565
70,0:05:50,loeowl,0.145564466714859
71,0:05:55,tawowl1,0.37943047285079956
72,0:06:00,tawowl1,0.11620316654443741
73,0:06:05,tawowl1,0.5001258850097656
74,0:06:10,tawowl1,0.14099080860614777
75,0:06:15,tawowl1,0.1697167605161667
76,0:06:20,tawowl1,0.39787939190864563
77,0:06:25,tawowl1,0.13001461327075958
78,0:06:30,tawowl1,0.249921053647995
79,0:06:35,tawowl1,0.11400660872459412
80,0:06:40,tawowl1,0.679499626159668
81,0:06:45,tawowl1,0.27945777773857117
82,0:06:50,tawowl1,0.10293617099523544
83,0:06:55,tawowl1,0.3612038791179657
84,0:07:00,tawowl1,0.13093021512031555
85,0:07:05,tawowl1,0.10989420861005783
86,0:07:10,commoo3,0.21891744434833527
87,0:07:15,loeowl,0.12909981608390808
88,0:07:20,tawowl1,0.11829093098640442
89,0:07:25,tawowl1,0.103190578520298
90,0:07:30,loeowl,0.1192394345998764
91,0:07:35,borowl,0.67904132604599
92,0:07:40,loeowl,0.22158490121364594
93,0:07:45,borowl,0.8427319526672363
94,0:07:50,tawowl1,0.1188354566693306
95,0:07:55,tawowl1,0.1200721487402916
96,0:08:00,tawowl1,0.7977246642112732
97,0:08:05,tawowl1,0.13880841434001923
98,0:08:10,tawowl1,0.10993276536464691
99,0:08:15,tawowl1,0.09903494268655777
100,0:08:20,tawowl1,0.11668183654546738
101,0:08:25,tawowl1,0.2557993531227112
102,0:08:30,tawowl1,0.10617002099752426
103,0:08:35,tawowl1,0.13035675883293152
104,0:08:40,tawowl1,0.11491462588310242
105,0:08:45,tawowl1,0.3298754096031189
106,0:08:50,loeowl,0.1111987754702568
107,0:08:55,tawowl1,0.1434161365032196
108,0:09:00,tawowl1,0.13373270630836487
109,0:09:05,tawowl1,0.15211139619350433
110,0:09:10,tawowl1,0.7514039874076843
111,0:09:15,borowl,0.41162875294685364
112,0:09:20,tawowl1,0.16468609869480133
113,0:09:25,loeowl,0.08969683200120926
114,0:09:30,tawowl1,0.12157607078552246
115,0:09:35,tawowl1,0.13061831891536713
116,0:09:40,tawowl1,0.8325867652893066
117,0:09:45,tawowl1,0.1642366647720337
118,0:09:50,tawowl1,0.8730567097663879
119,0:09:55,loeowl,0.19061881303787231
120,0:10:00,tawowl1,0.849480152130127
121,0:10:05,tawowl1,0.150565966963768
122,0:10:10,tawowl1,0.9647219181060791
123,0:10:15,tawowl1,0.1304555982351303
124,0:10:20,tawowl1,0.9693705439567566
125,0:10:25,loeowl,0.11335550248622894
126,0:10:30,tawowl1,0.845600426197052
127,0:10:35,tawowl1,0.1433568298816681
128,0:10:40,tawowl1,0.8129673600196838
129,0:10:45,tawowl1,0.12930916249752045
130,0:10:50,tawowl1,0.7082179188728333
131,0:10:55,borowl,0.7408038377761841
132,0:11:00,tawowl1,0.1299881488084793
133,0:11:05,loeowl,0.1936461329460144
134,0:11:10,tawowl1,0.9808158278465271
135,0:11:15,loeowl,0.12702959775924683
136,0:11:20,tawowl1,0.8264792561531067
137,0:11:25,tawowl1,0.2627629339694977
138,0:11:30,tawowl1,0.10963541269302368
139,0:11:35,tawowl1,0.16221895813941956
140,0:11:40,tawowl1,0.9950321912765503
141,0:11:45,tawowl1,0.2566942274570465
142,0:11:50,tawowl1,0.11776001006364822
143,0:11:55,borowl,0.786952555179596
144,0:12:00,tawowl1,0.12043602019548416
145,0:12:05,loeowl,0.10661476105451584
146,0:12:10,tawowl1,0.9639770984649658
147,0:12:15,tawowl1,0.9812451601028442
148,0:12:20,tawowl1,0.5890213847160339
149,0:12:25,tawowl1,0.41282919049263
150,0:12:30,tawowl1,0.2909815013408661
151,0:12:35,tawowl1,0.14529715478420258
152,0:12:40,tawowl1,0.8902662992477417
153,0:12:45,borowl,0.913312554359436
154,0:12:50,tawowl1,0.12161224335432053
155,0:12:55,tawowl1,0.2357453852891922
156,0:13:00,tawowl1,0.857233464717865
157,0:13:05,tawowl1,0.15874895453453064
158,0:13:10,tawowl1,0.8604335188865662
159,0:13:15,tawowl1,0.13218291103839874
160,0:13:20,loeowl,0.11895252019166946
161,0:13:25,tawowl1,0.941283106803894
162,0:13:30,tawowl1,0.10156586766242981
163,0:13:35,tawowl1,0.5026853084564209
164,0:13:40,tawowl1,0.4653935134410858
165,0:13:45,tawowl1,0.44708627462387085
166,0:13:50,loeowl,0.2296093851327896
167,0:13:55,tawowl1,0.1283007115125656
168,0:14:00,tawowl1,0.24104119837284088
169,0:14:05,borowl,0.8881866931915283
170,0:14:10,loeowl,0.13786639273166656
171,0:14:15,tawowl1,0.15993450582027435
172,0:14:20,tawowl1,0.61859130859375
173,0:14:25,tawowl1,0.13531360030174255
174,0:14:30,tawowl1,0.7377508282661438
175,0:14:35,tawowl1,0.636394739151001
176,0:14:40,loeowl,0.12118173390626907
177,0:14:45,tawowl1,0.570806086063385
178,0:14:50,tawowl1,0.17645540833473206
179,0:14:55,tawowl1,0.5898237824440002
180,0:15:00,tawowl1,0.10715814679861069
181,0:15:05,loeowl,0.15954038500785828
182,0:15:10,tawowl1,0.8913562297821045
183,0:15:15,tawowl1,0.13712053000926971
184,0:15:20,tawowl1,0.2235412299633026
185,0:15:25,tawowl1,0.9324511885643005
186,0:15:30,loeowl,0.19170697033405304
187,0:15:35,tawowl1,0.16589634120464325
188,0:15:40,tawowl1,0.9593092799186707
189,0:15:45,tawowl1,0.45092517137527466
190,0:15:50,tawowl1,0.0926700308918953
