frame,time,class,probability
0,0:00:00,commoo3,0.09446901082992554
1,0:00:05,fiediu1,0.3823326528072357
2,0:00:10,commoo3,0.03337667137384415
3,0:00:15,jacsni,0.11978267878293991
4,0:00:20,jacsni,0.07057271152734756
5,0:00:25,commoo3,0.3630370795726776
6,0:00:30,eurdot,0.062250006943941116
7,0:00:35,jacsni,0.057607538998126984
8,0:00:40,giacoo1,0.05369380861520767
9,0:00:45,jacsni,0.1012597605586052
10,0:00:50,giacoo1,0.053667839616537094
11,0:00:55,jacsni,0.07968994230031967
12,0:01:00,jacsni,0.046007174998521805
13,0:01:05,commoo3,0.034003302454948425
14,0:01:10,commoo3,0.04768399894237518
15,0:01:15,loeowl,0.032073818147182465
16,0:01:20,loeowl,0.8379958271980286
17,0:01:25,dowcra1,0.06021835654973984
18,0:01:30,sheowl,0.03840130195021629
19,0:01:35,tawowl1,0.038756538182497025
20,0:01:40,tawowl1,0.05534342676401138
21,0:01:45,brnowl,0.028918717056512833
22,0:01:50,loeowl,0.060878824442625046
23,0:01:55,commoo3,0.06606987863779068
24,0:02:00,loeowl,0.05152197554707527
25,0:02:05,eurnig1,0.04116853326559067
26,0:02:10,tawowl1,0.07491643726825714
27,0:02:15,commoo3,0.11150556057691574
28,0:02:20,commoo3,0.12855122983455658
29,0:02:25,tawowl1,0.06734494119882584
30,0:02:30,loeowl,0.08060794323682785
31,0:02:35,eurnig1,0.05240710452198982
32,0:02:40,eurnig1,0.06759126484394073
33,0:02:45,tawowl1,0.0634768009185791
34,0:02:50,eurnig1,0.24090087413787842
35,0:02:55,eurnig1,0.13943883776664734
36,0:03:00,eueowl1,0.058087967336177826
37,0:03:05,tawowl1,0.0674034133553505
38,0:03:10,loeowl,0.07301875203847885
39,0:03:15,wesowl1,0.3681134581565857
40,0:03:20,tawowl1,0.03478092700242996
41,0:03:25,tawowl1,0.039488986134529114
42,0:03:30,eueowl1,0.03858356550335884
43,0:03:35,blksco1,0.1293044537305832
44,0:03:40,tawowl1,0.032120320945978165
45,0:03:45,eueowl1,0.05218454450368881
46,0:03:50,grebit1,0.0407930463552475
47,0:03:55,tawowl1,0.05099409073591232
48,0:04:00,tawowl1,0.06385280191898346
49,0:04:05,eueowl1,0.06442282348871231
50,0:04:10,comqua1,0.08950123190879822
51,0:04:15,tawowl1,0.05575525760650635
52,0:04:20,bobfly1,0.5913991928100586
53,0:04:25,grebit1,0.11644993722438812
54,0:04:30,tawowl1,0.06907614320516586
55,0:04:35,loeowl,0.17924433946609497
56,0:04:40,eurcoo,0.036507315933704376
57,0:04:45,tawowl1,0.07020203769207001
58,0:04:50,tawowl1,0.055927496403455734
59,0:04:55,watrai1,0.05092727020382881
60,0:05:00,tawowl1,0.0938413143157959
61,0:05:05,eueowl1,0.0570402517914772
62,0:05:10,tawowl1,0.07690072059631348
63,0:05:15,eurcoo,0.06680817157030106
64,0:05:20,grebit1,0.08857253938913345
65,0:05:25,tawowl1,0.0682106614112854
66,0:05:30,tawowl1,0.07557351142168045
67,0:05:35,eueowl1,0.05438635125756264
68,0:05:40,tawowl1,0.06307879835367203
69,0:05:45,tawowl1,0.0687050074338913
70,0:05:50,grebit1,0.038966383785009384
71,0:05:55,tawowl1,0.07514457404613495
72,0:06:00,tawowl1,0.05219751223921776
73,0:06:05,loeowl,0.05898284539580345
74,0:06:10,tawowl1,0.05173034593462944
75,0:06:15,litowl1,0.1342429220676422
76,0:06:20,tawowl1,0.5892235040664673
77,0:06:25,loeowl,0.11831086874008179
78,0:06:30,tawowl1,0.07813610136508942
79,0:06:35,commoo3,0.10722403228282928
80,0:06:40,commoo3,0.05758269876241684
81,0:06:45,commoo3,0.727607250213623
82,0:06:50,commoo3,0.05995996296405792
83,0:06:55,watrai1,0.0451938770711422
84,0:07:00,tawowl1,0.07726221531629562
85,0:07:05,brnowl,0.11993228644132614
86,0:07:10,brnowl,0.3037010431289673
87,0:07:15,brnowl,0.45925235748291016
88,0:07:20,commoo3,0.0852758139371872
89,0:07:25,commoo3,0.07708583772182465
90,0:07:30,commoo3,0.09088097512722015
91,0:07:35,brnowl,0.12222635746002197
92,0:07:40,commoo3,0.11458589881658554
93,0:07:45,commoo3,0.07391874492168427
94,0:07:50,eurnig1,0.07519231736660004
95,0:07:55,commoo3,0.09556183964014053
96,0:08:00,loeowl,0.07102015614509583
97,0:08:05,tawowl1,0.0707918107509613
98,0:08:10,loeowl,0.10470353811979294
99,0:08:15,commoo3,0.11921048164367676
100,0:08:20,brnowl,0.11200854182243347
101,0:08:25,eueowl1,0.12065455317497253
102,0:08:30,brnowl,0.1170085147023201
103,0:08:35,tawowl1,0.09289049357175827
104,0:08:40,loeowl,0.10075636953115463
105,0:08:45,loeowl,0.091523677110672
106,0:08:50,tawowl1,0.07020428031682968
107,0:08:55,brnowl,0.23138514161109924
108,0:09:00,watrai1,0.05251246318221092
109,0:09:05,brnowl,0.13789989054203033
110,0:09:10,wesowl1,0.2137536108493805
111,0:09:15,comeid,0.0399426594376564
112,0:09:20,grefla3,0.05451182648539543
113,0:09:25,waldra1,0.039133258163928986
114,0:09:30,brant,0.05143064260482788
115,0:09:35,commoo3,0.04505817964673042
116,0:09:40,eueowl1,0.04328543320298195
117,0:09:45,brnowl,0.07155338674783707
118,0:09:50,commoo3,0.11938786506652832
119,0:09:55,commoo3,0.11545833945274353
120,0:10:00,watrai1,0.05587690323591232
121,0:10:05,eueowl1,0.057445283979177475
122,0:10:10,tawowl1,0.07610949128866196
123,0:10:15,tawowl1,0.05771895498037338
124,0:10:20,eueowl1,0.05824095010757446
125,0:10:25,eueowl1,0.20833387970924377
126,0:10:30,eueowl1,0.04959311708807945
127,0:10:35,brnowl,0.12530086934566498
128,0:10:40,loeowl,0.4518558382987976
129,0:10:45,loeowl,0.05873838812112808
130,0:10:50,brnowl,0.4660559296607971
131,0:10:55,brnowl,0.24925018846988678
132,0:11:00,grefla3,0.10554704070091248
133,0:11:05,grebit1,0.0856555849313736
