frame,time,class,probability
0,0:00:00,loeowl,0.1218641847372055
1,0:00:05,loeowl,0.18536260724067688
2,0:00:10,loeowl,0.07257199287414551
3,0:00:15,loeowl,0.1399787962436676
4,0:00:20,loeowl,0.09732890874147415
5,0:00:25,loeowl,0.16408614814281464
6,0:00:30,eurnig1,0.120034359395504
7,0:00:35,loeowl,0.11810288578271866
8,0:00:40,loeowl,0.07207172363996506
9,0:00:45,eurnig1,0.18134669959545135
10,0:00:50,eurnig1,0.4826890826225281
11,0:00:55,eurnig1,0.1320473700761795
12,0:01:00,eurnig1,0.06785038858652115
13,0:01:05,loeowl,0.16488884389400482
14,0:01:10,eurnig1,0.11634286493062973
15,0:01:15,loeowl,0.07307043671607971
16,0:01:20,loeowl,0.12939132750034332
17,0:01:25,eurnig1,0.32085877656936646
18,0:01:30,eurnig1,0.4167484641075134
19,0:01:35,eurnig1,0.316215842962265
20,0:01:40,eurnig1,0.23093554377555847
21,0:01:45,eurnig1,0.20184843242168427
22,0:01:50,bargol,0.13233698904514313
23,0:01:55,loeowl,0.050877977162599564
24,0:02:00,loeowl,0.1344435214996338
25,0:02:05,tawowl1,0.06153479218482971
26,0:02:10,loeowl,0.10213695466518402
27,0:02:15,loeowl,0.208609938621521
28,0:02:20,loeowl,0.1093691885471344
29,0:02:25,commoo3,0.09967828541994095
30,0:02:30,comqua1,0.12077256292104721
31,0:02:35,tawowl1,0.10617755353450775
32,0:02:40,loeowl,0.14012937247753143
33,0:02:45,tawowl1,0.12699159979820251
34,0:02:50,tawowl1,0.13268856704235077
35,0:02:55,tawowl1,0.10027991235256195
36,0:03:00,tawowl1,0.10348648577928543
37,0:03:05,yellow2,0.08595377951860428
38,0:03:10,tawowl1,0.12265674769878387
39,0:03:15,loeowl,0.12555618584156036
40,0:03:20,loeowl,0.1423468440771103
41,0:03:25,loeowl,0.12993311882019043
42,0:03:30,tawowl1,0.09519775211811066
43,0:03:35,tawowl1,0.12254483997821808
44,0:03:40,tawowl1,0.12686078250408173
45,0:03:45,loeowl,0.28180474042892456
46,0:03:50,loeowl,0.16857492923736572
47,0:03:55,tawowl1,0.13008062541484833
48,0:04:00,loeowl,0.17961446940898895
49,0:04:05,tawowl1,0.08997851610183716
50,0:04:10,loeowl,0.11560370773077011
51,0:04:15,loeowl,0.1268315315246582
52,0:04:20,loeowl,0.23616044223308563
53,0:04:25,loeowl,0.06806189566850662
54,0:04:30,rocpig,0.061533477157354355
55,0:04:35,tawowl1,0.12349230796098709
56,0:04:40,loeowl,0.09394202381372452
57,0:04:45,comrav,0.06512787193059921
58,0:04:50,tawowl1,0.10833711922168732
59,0:04:55,loeowl,0.11312837898731232
60,0:05:00,loeowl,0.10475421696901321
61,0:05:05,tawowl1,0.09857022017240524
62,0:05:10,loeowl,0.215512216091156
63,0:05:15,tawowl1,0.08202528953552246
64,0:05:20,loeowl,0.13105258345603943
65,0:05:25,tawowl1,0.09607994556427002
66,0:05:30,comqua1,0.247430682182312
67,0:05:35,eurnig1,0.07170217484235764
68,0:05:40,loeowl,0.19725345075130463
69,0:05:45,tawowl1,0.17452873289585114
70,0:05:50,loeowl,0.11800401657819748
71,0:05:55,loeowl,0.11191345006227493
72,0:06:00,loeowl,0.11626081168651581
73,0:06:05,loeowl,0.12062551081180573
74,0:06:10,tawowl1,0.10002325475215912
75,0:06:15,comrav,0.05529395490884781
76,0:06:20,cetwar1,0.04816148057579994
77,0:06:25,loeowl,0.09017696231603622
78,0:06:30,loeowl,0.10108956694602966
79,0:06:35,loeowl,0.08724653720855713
80,0:06:40,tawowl1,0.10831139236688614
81,0:06:45,tawowl1,0.1407867670059204
82,0:06:50,loeowl,0.3031523823738098
83,0:06:55,tawowl1,0.10740397870540619
84,0:07:00,loeowl,0.09107382595539093
85,0:07:05,loeowl,0.10200024396181107
86,0:07:10,tawowl1,0.29661861062049866
87,0:07:15,loeowl,0.1331304907798767
88,0:07:20,loeowl,0.10971499979496002
89,0:07:25,loeowl,0.18341609835624695
90,0:07:30,comqua1,0.13308192789554596
91,0:07:35,eurnig1,0.0721571072936058
92,0:07:40,loeowl,0.08865603059530258
93,0:07:45,loeowl,0.0965004414319992
94,0:07:50,loeowl,0.10788882523775101
95,0:07:55,tawowl1,0.09730292111635208
96,0:08:00,loeowl,0.09680425375699997
97,0:08:05,loeowl,0.16282261908054352
98,0:08:10,tawowl1,0.1111406609416008
99,0:08:15,eurnig1,0.11148673295974731
100,0:08:20,tawowl1,0.09353242814540863
101,0:08:25,tawowl1,0.08864232152700424
102,0:08:30,loeowl,0.0699927881360054
103,0:08:35,tawowl1,0.09138359874486923
104,0:08:40,loeowl,0.10004185885190964
105,0:08:45,tawowl1,0.13378554582595825
106,0:08:50,loeowl,0.17661473155021667
107,0:08:55,tawowl1,0.12183059006929398
108,0:09:00,loeowl,0.10427962988615036
109,0:09:05,eurnig1,0.08638013154268265
110,0:09:10,loeowl,0.09528498351573944
111,0:09:15,loeowl,0.13894009590148926
112,0:09:20,loeowl,0.07670962810516357
113,0:09:25,loeowl,0.1189761832356453
114,0:09:30,loeowl,0.12532153725624084
115,0:09:35,tawowl1,0.10023543983697891
116,0:09:40,commoo3,0.0805649533867836
117,0:09:45,tawowl1,0.10218273103237152
118,0:09:50,tawowl1,0.08937078714370728
119,0:09:55,loeowl,0.07274466007947922
120,0:10:00,loeowl,0.06258610635995865
121,0:10:05,loeowl,0.12971986830234528
122,0:10:10,comrav,0.13295239210128784
123,0:10:15,loeowl,0.08181511610746384
124,0:10:20,loeowl,0.15073810517787933
125,0:10:25,tawowl1,0.1056058257818222
126,0:10:30,loeowl,0.16489984095096588
127,0:10:35,loeowl,0.06491845846176147
128,0:10:40,loeowl,0.12422359734773636
129,0:10:45,loeowl,0.08377502858638763
130,0:10:50,tawowl1,0.08191613107919693
131,0:10:55,tawowl1,0.16160988807678223
132,0:11:00,tawowl1,0.09954046458005905
133,0:11:05,tawowl1,0.10688935220241547
134,0:11:10,tawowl1,0.08559859544038773
135,0:11:15,loeowl,0.11289553344249725
136,0:11:20,tawowl1,0.11488397419452667
137,0:11:25,loeowl,0.1561274230480194
138,0:11:30,loeowl,0.10462085157632828
139,0:11:35,tawowl1,0.10991615802049637
140,0:11:40,wesowl1,0.07325077801942825
141,0:11:45,loeowl,0.08694249391555786
142,0:11:50,loeowl,0.09892589598894119
143,0:11:55,loeowl,0.14280913770198822
144,0:12:00,loeowl,0.2388991117477417
145,0:12:05,eurnig1,0.10858809947967529
146,0:12:10,loeowl,0.14191332459449768
147,0:12:15,saggro,0.397362619638443
148,0:12:20,loeowl,0.06416814029216766
149,0:12:25,tawowl1,0.11523350328207016
150,0:12:30,tawowl1,0.0872618705034256
151,0:12:35,comqua1,0.07032887637615204
152,0:12:40,comqua1,0.2884666621685028
153,0:12:45,loeowl,0.10399603098630905
154,0:12:50,loeowl,0.11770670115947723
155,0:12:55,loeowl,0.07122274488210678
156,0:13:00,comqua1,0.4847378134727478
157,0:13:05,tawowl1,0.5276380181312561
158,0:13:10,comqua1,0.12867440283298492
159,0:13:15,loeowl,0.1318187713623047
160,0:13:20,comcra,0.6885579824447632
161,0:13:25,loeowl,0.2597891390323639
162,0:13:30,loeowl,0.15008248388767242
163,0:13:35,loeowl,0.1648116409778595
164,0:13:40,loeowl,0.09181807190179825
165,0:13:45,eurnig1,0.07137436419725418
166,0:13:50,loeowl,0.1879279464483261
167,0:13:55,tawowl1,0.11046438664197922
168,0:14:00,tawowl1,0.10952632129192352
169,0:14:05,tawowl1,0.09359031915664673
170,0:14:10,loeowl,0.10473078489303589
171,0:14:15,loeowl,0.08672590553760529
172,0:14:20,eurnig1,0.21556128561496735
173,0:14:25,loeowl,0.2046409249305725
174,0:14:30,rocpta1,0.05559993535280228
175,0:14:35,rocpta1,0.2426006942987442
176,0:14:40,eurnig1,0.17586851119995117
177,0:14:45,jacsni,0.1465747058391571
178,0:14:50,eurnig1,0.16754686832427979
179,0:14:55,bargol,0.06334930658340454
180,0:15:00,jacsni,0.05587540566921234
181,0:15:05,loeowl,0.10655234754085541
182,0:15:10,eurnig1,0.10037391632795334
183,0:15:15,commoo3,0.4615008533000946
184,0:15:20,rocpta1,0.39077532291412354
185,0:15:25,bargol,0.10144457221031189
186,0:15:30,eurnig1,0.04851166903972626
187,0:15:35,loeowl,0.06964986771345139
188,0:15:40,comqua1,0.25808992981910706
189,0:15:45,eurnig1,0.10741451382637024
190,0:15:50,comqua1,0.7994676232337952
