frame,time,class,probability
0,0:00:00,watrai1,0.09563722461462021
1,0:00:05,gretit1,0.06872517615556717
2,0:00:10,commoo3,0.21016620099544525
3,0:00:15,commoo3,0.3023892939090729
4,0:00:20,eurcoo,0.07895293831825256
5,0:00:25,tawowl1,0.07274546474218369
6,0:00:30,rinphe,0.05854754522442818
7,0:00:35,eursis,0.08399071544408798
8,0:00:40,wilpta,0.0608145147562027
9,0:00:45,tawowl1,0.09242786467075348
10,0:00:50,watrai1,0.08588525652885437
11,0:00:55,eueowl1,0.0953788310289383
12,0:01:00,tawowl1,0.12127049267292023
13,0:01:05,lirplo,0.07650861144065857
14,0:01:10,shttre1,0.16462761163711548
15,0:01:15,comcha,0.07651453465223312
16,0:01:20,eursis,0.6843198537826538
17,0:01:25,eursis,0.6575721502304077
18,0:01:30,dunnoc1,0.10335437953472137
19,0:01:35,comcha,0.8213276863098145
20,0:01:40,tawowl1,0.04565492272377014
21,0:01:45,comchi1,0.1675449013710022
22,0:01:50,tawowl1,0.1637469381093979
23,0:01:55,grswoo,0.9954943656921387
24,0:02:00,shttre1,0.3349863588809967
25,0:02:05,grswoo,0.8191723227500916
26,0:02:10,grswoo,0.978131890296936
27,0:02:15,grswoo,0.9932066202163696
28,0:02:20,grswoo,0.9447134137153625
29,0:02:25,grswoo,0.9854863882064819
30,0:02:30,grswoo,0.943806529045105
31,0:02:35,grswoo,0.9106693267822266
32,0:02:40,grswoo,0.9953069090843201
33,0:02:45,grswoo,0.982729434967041
34,0:02:50,grswoo,0.9956510663032532
35,0:02:55,grswoo,0.9945205450057983
36,0:03:00,grswoo,0.9978098273277283
37,0:03:05,grswoo,0.9890068769454956
38,0:03:10,grswoo,0.9958140254020691
39,0:03:15,grswoo,0.9828574657440186
40,0:03:20,grswoo,0.9962520003318787
41,0:03:25,grswoo,0.9936819076538086
42,0:03:30,winwre4,0.7945939898490906
43,0:03:35,winwre4,0.7705651521682739
44,0:03:40,winwre4,0.5744566917419434
45,0:03:45,grswoo,0.8582957983016968
46,0:03:50,redwin,0.6021208167076111
47,0:03:55,grswoo,0.9807054400444031
48,0:04:00,grswoo,0.9943050742149353
49,0:04:05,shttre1,0.9586994647979736
50,0:04:10,grswoo,0.9825167059898376
51,0:04:15,grswoo,0.9905204772949219
52,0:04:20,grswoo,0.995396077632904
53,0:04:25,shttre1,0.8454848527908325
54,0:04:30,grswoo,0.9921460747718811
55,0:04:35,grswoo,0.9703108668327332
56,0:04:40,comcha,0.30159178376197815
57,0:04:45,gretit1,0.46472808718681335
58,0:04:50,shttre1,0.9640912413597107
59,0:04:55,eursis,0.14872397482395172
60,0:05:00,shttre1,0.9596642851829529
61,0:05:05,shttre1,0.8945984840393066
62,0:05:10,comchi1,0.08308175206184387
63,0:05:15,shttre1,0.9958623647689819
64,0:05:20,comcha,0.5142440795898438
65,0:05:25,shttre1,0.9996504783630371
66,0:05:30,eurrob1,0.14119793474674225
67,0:05:35,comsan,0.6707895398139954
68,0:05:40,shttre1,0.5452440977096558
69,0:05:45,dunnoc1,0.10819172114133835
70,0:05:50,shttre1,0.9336615204811096
71,0:05:55,comchi1,0.13528485596179962
72,0:06:00,eurrob1,0.05505848675966263
73,0:06:05,shttre1,0.935096025466919
74,0:06:10,shttre1,0.9380434155464172
75,0:06:15,graher1,0.1201280802488327
76,0:06:20,comchi1,0.07249913364648819
77,0:06:25,shttre1,0.9916464686393738
78,0:06:30,coatit2,0.26787069439888
79,0:06:35,shttre1,0.5500823259353638
80,0:06:40,brncre,0.02268085815012455
81,0:06:45,spocra1,0.20301198959350586
82,0:06:50,yellow2,0.0734550803899765
83,0:06:55,blutit,0.12977172434329987
84,0:07:00,comcha,0.12024248391389847
85,0:07:05,shttre1,0.9909257888793945
86,0:07:10,hawfin,0.17718596756458282
87,0:07:15,shttre1,0.9764467477798462
88,0:07:20,lottit1,0.21083498001098633
89,0:07:25,gretit1,0.3805033266544342
90,0:07:30,shttre1,0.9815860390663147
91,0:07:35,lottit1,0.20480488240718842
92,0:07:40,gretit1,0.14245808124542236
93,0:07:45,shttre1,0.46935251355171204
94,0:07:50,eurnut2,0.14491550624370575
95,0:07:55,redwin,0.5136829614639282
96,0:08:00,shttre1,0.4966994524002075
97,0:08:05,shttre1,0.9845185279846191
98,0:08:10,shttre1,0.9369022846221924
99,0:08:15,firecr1,0.4434615969657898
100,0:08:20,firecr1,0.9420470595359802
101,0:08:25,shttre1,0.9052689671516418
102,0:08:30,eurrob1,0.48605266213417053
103,0:08:35,shttre1,0.4622822105884552
104,0:08:40,egwtea1,0.20719455182552338
105,0:08:45,shttre1,0.8457633256912231
106,0:08:50,hawfin,0.1690719723701477
107,0:08:55,shttre1,0.4778379797935486
108,0:09:00,shttre1,0.5027593970298767
109,0:09:05,shttre1,0.6607520580291748
110,0:09:10,gretit1,0.28026384115219116
111,0:09:15,gretit1,0.19968724250793457
112,0:09:20,eurtre1,0.25427892804145813
113,0:09:25,gretit1,0.5563525557518005
114,0:09:30,gretit1,0.7800807952880859
115,0:09:35,gretit1,0.8033029437065125
116,0:09:40,gretit1,0.8371491432189941
117,0:09:45,shttre1,0.8268224596977234
118,0:09:50,grswoo,0.47744426131248474
119,0:09:55,grswoo,0.9830785393714905
120,0:10:00,grswoo,0.9791896343231201
121,0:10:05,grswoo,0.9952527284622192
122,0:10:10,grswoo,0.5848880410194397
123,0:10:15,grswoo,0.8442341685295105
124,0:10:20,shttre1,0.2630093991756439
125,0:10:25,grswoo,0.9001312851905823
126,0:10:30,grswoo,0.9773754477500916
127,0:10:35,grswoo,0.9530933499336243
128,0:10:40,grswoo,0.46227383613586426
129,0:10:45,grswoo,0.962595522403717
130,0:10:50,grswoo,0.9635555744171143
131,0:10:55,grswoo,0.9914332628250122
132,0:11:00,grswoo,0.9045423269271851
133,0:11:05,grswoo,0.889072060585022
134,0:11:10,shttre1,0.4154040813446045
135,0:11:15,grswoo,0.9090799689292908
136,0:11:20,shttre1,0.5650233626365662
137,0:11:25,grswoo,0.9220741987228394
138,0:11:30,grswoo,0.6160780191421509
139,0:11:35,grswoo,0.9779901504516602
140,0:11:40,grswoo,0.8822987675666809
141,0:11:45,grswoo,0.9943856000900269
142,0:11:50,grswoo,0.9801378846168518
143,0:11:55,shttre1,0.20278576016426086
144,0:12:00,grswoo,0.9903188943862915
145,0:12:05,grswoo,0.9491143822669983
