frame,time,class,probability
0,0:00:00,loeowl,0.12934434413909912
1,0:00:05,loeowl,0.17960739135742188
2,0:00:10,eueowl1,0.05008355900645256
3,0:00:15,tawowl1,0.05828898027539253
4,0:00:20,nswowl,0.28290998935699463
5,0:00:25,asbowl1,0.20008698105812073
6,0:00:30,sonthr1,0.0762794092297554
7,0:00:35,nswowl,0.2868398427963257
8,0:00:40,battro1,0.08765902370214462
9,0:00:45,afwowl1,0.10989632457494736
10,0:00:50,tawowl1,0.10727057605981827
11,0:00:55,loeowl,0.0691169798374176
12,0:01:00,afwowl1,0.09242445975542068
13,0:01:05,tawowl1,0.10324054211378098
14,0:01:10,loeowl,0.2585124373435974
15,0:01:15,loeowl,0.1411629319190979
16,0:01:20,loeowl,0.2623300552368164
17,0:01:25,loeowl,0.06503982841968536
18,0:01:30,tawowl1,0.09198588877916336
19,0:01:35,loeowl,0.098322294652462
20,0:01:40,tawowl1,0.0768488422036171
21,0:01:45,loeowl,0.11380511522293091
22,0:01:50,tawowl1,0.09257883578538895
23,0:01:55,nswowl,0.18263590335845947
24,0:02:00,nswowl,0.05931704491376877
25,0:02:05,loeowl,0.07873671501874924
26,0:02:10,tawowl1,0.06689982116222382
27,0:02:15,loeowl,0.06615922600030899
28,0:02:20,tawowl1,0.0503900982439518
29,0:02:25,loeowl,0.135750874876976
30,0:02:30,tawowl1,0.07814113795757294
31,0:02:35,loeowl,0.0829990804195404
32,0:02:40,tawowl1,0.03377329558134079
33,0:02:45,tawowl1,0.09215214848518372
34,0:02:50,commoo3,0.0972897931933403
35,0:02:55,tawowl1,0.07276593893766403
36,0:03:00,tawowl1,0.03664890304207802
37,0:03:05,commoo3,0.03885809704661369
38,0:03:10,tawowl1,0.07663717865943909
39,0:03:15,tawowl1,0.053089529275894165
40,0:03:20,tawowl1,0.09493996202945709
41,0:03:25,loeowl,0.10539300739765167
42,0:03:30,loeowl,0.15084072947502136
43,0:03:35,loeowl,0.09731944650411606
44,0:03:40,loeowl,0.06883849948644638
45,0:03:45,loeowl,0.07925838977098465
46,0:03:50,loeowl,0.1375207006931305
47,0:03:55,loeowl,0.1009950265288353
48,0:04:00,loeowl,0.3265470862388611
49,0:04:05,loeowl,0.055338963866233826
50,0:04:10,loeowl,0.0606202632188797
51,0:04:15,loeowl,0.11671541631221771
52,0:04:20,loeowl,0.13418832421302795
53,0:04:25,tawowl1,0.04881234094500542
54,0:04:30,comchi1,0.05033264309167862
55,0:04:35,tawowl1,0.05306514725089073
56,0:04:40,loeowl,0.1457415670156479
57,0:04:45,loeowl,0.0946056917309761
58,0:04:50,loeowl,0.0878678411245346
59,0:04:55,loeowl,0.09430044144392014
60,0:05:00,tawowl1,0.06770050525665283
61,0:05:05,tawowl1,0.053890664130449295
62,0:05:10,tawowl1,0.07433110475540161
63,0:05:15,loeowl,0.32600584626197815
64,0:05:20,blutit,0.03710521012544632
65,0:05:25,comchi1,0.09551447629928589
66,0:05:30,loeowl,0.3503187298774719
67,0:05:35,loeowl,0.09390014410018921
68,0:05:40,tawowl1,0.089981809258461
69,0:05:45,loeowl,0.07946869730949402
70,0:05:50,loeowl,0.12641823291778564
71,0:05:55,tawowl1,0.036658719182014465
72,0:06:00,loeowl,0.4635542333126068
73,0:06:05,tawowl1,0.07937240600585938
74,0:06:10,loeowl,0.045445766299963
75,0:06:15,loeowl,0.03898843005299568
76,0:06:20,tawowl1,0.05850039795041084
77,0:06:25,loeowl,0.07252298295497894
78,0:06:30,loeowl,0.2779284119606018
79,0:06:35,loeowl,0.3808727562427521
80,0:06:40,loeowl,0.9823490977287292
81,0:06:45,loeowl,0.11388786137104034
82,0:06:50,loeowl,0.18406696617603302
83,0:06:55,loeowl,0.08034779131412506
84,0:07:00,loeowl,0.07340636104345322
85,0:07:05,loeowl,0.998478353023529
86,0:07:10,eurcoo,0.048456013202667236
87,0:07:15,loeowl,0.06903962045907974
88,0:07:20,loeowl,0.4350917339324951
89,0:07:25,loeowl,0.06630858033895493
90,0:07:30,loeowl,0.06200908496975899
91,0:07:35,tawowl1,0.04392872378230095
92,0:07:40,tawowl1,0.10559561848640442
93,0:07:45,loeowl,0.3393131494522095
94,0:07:50,eurtre1,0.2629370391368866
95,0:07:55,loeowl,0.17305050790309906
96,0:08:00,loeowl,0.08298304677009583
97,0:08:05,loeowl,0.2133360058069229
98,0:08:10,tawowl1,0.06939376890659332
99,0:08:15,loeowl,0.21630141139030457
100,0:08:20,loeowl,0.22001974284648895
