frame,time,class,probability
0,0:00:00,tawowl1,0.029028762131929398
1,0:00:05,loeowl,0.06985276937484741
2,0:00:10,tawowl1,0.07648347318172455
3,0:00:15,tawowl1,0.05155830830335617
4,0:00:20,tawowl1,0.06364350765943527
5,0:00:25,loeowl,0.1263934075832367
6,0:00:30,eurrob1,0.08195589482784271
7,0:00:35,loeowl,0.13356371223926544
8,0:00:40,loeowl,0.10705640912055969
9,0:00:45,loeowl,0.41115474700927734
10,0:00:50,loeowl,0.256160169839859
11,0:00:55,loeowl,0.2299608588218689
12,0:01:00,loeowl,0.2828909754753113
13,0:01:05,loeowl,0.04280196875333786
14,0:01:10,tawowl1,0.07613155990839005
15,0:01:15,tawowl1,0.030154487118124962
16,0:01:20,livtur1,0.06898114830255508
17,0:01:25,tawowl1,0.08699919283390045
18,0:01:30,wiltit1,0.20331400632858276
19,0:01:35,whbwoo1,0.17699860036373138
20,0:01:40,loeowl,0.08727061003446579
21,0:01:45,whbwoo1,0.13620521128177643
22,0:01:50,livtur1,0.08027629554271698
23,0:01:55,loeowl,0.24838684499263763
24,0:02:00,loeowl,0.12052514404058456
25,0:02:05,loeowl,0.29106077551841736
26,0:02:10,loeowl,0.21007545292377472
27,0:02:15,grswoo,0.1351785957813263
28,0:02:20,loeowl,0.15190717577934265
29,0:02:25,tawowl1,0.060622137039899826
30,0:02:30,tawowl1,0.030972570180892944
31,0:02:35,ortbun1,0.027390824630856514
32,0:02:40,tawowl1,0.06213581934571266
33,0:02:45,tawowl1,0.0634615421295166
34,0:02:50,tawowl1,0.04122631624341011
35,0:02:55,loeowl,0.05292508006095886
36,0:03:00,tawowl1,0.04610162973403931
37,0:03:05,tawowl1,0.040481746196746826
38,0:03:10,loeowl,0.13953986763954163
39,0:03:15,loeowl,0.06942638009786606
40,0:03:20,loeowl,0.07540556788444519
41,0:03:25,tawowl1,0.03887224569916725
42,0:03:30,tawowl1,0.13579702377319336
43,0:03:35,tawowl1,0.06064693257212639
44,0:03:40,tawowl1,0.03732305392622948
45,0:03:45,loeowl,0.10251244157552719
46,0:03:50,loeowl,0.22231100499629974
47,0:03:55,loeowl,0.09351836889982224
48,0:04:00,tawowl1,0.06604252010583878
49,0:04:05,loeowl,0.16540583968162537
50,0:04:10,grswoo,0.061819519847631454
51,0:04:15,tawowl1,0.06142246723175049
52,0:04:20,loeowl,0.0644620731472969
53,0:04:25,sonthr1,0.025005199015140533
54,0:04:30,eurwoo,0.04531744867563248
55,0:04:35,ortbun1,0.04323980584740639
56,0:04:40,loeowl,0.04170629009604454
57,0:04:45,loeowl,0.07276246696710587
58,0:04:50,loeowl,0.08489133417606354
59,0:04:55,tawowl1,0.1056048721075058
60,0:05:00,loeowl,0.5035216212272644
61,0:05:05,tawowl1,0.040479328483343124
62,0:05:10,watrai1,0.24883918464183807
63,0:05:15,fatcuc1,0.28348034620285034
64,0:05:20,loeowl,0.09456463903188705
65,0:05:25,loeowl,0.08124033361673355
66,0:05:30,loeowl,0.15559084713459015
67,0:05:35,loeowl,0.14079295098781586
68,0:05:40,loeowl,0.27096521854400635
69,0:05:45,loeowl,0.07429280877113342
70,0:05:50,tawowl1,0.09762851148843765
71,0:05:55,loeowl,0.10997918993234634
72,0:06:00,eurrob1,0.08903135359287262
73,0:06:05,tawowl1,0.06691908091306686
74,0:06:10,loeowl,0.09178933501243591
75,0:06:15,loeowl,0.10740287601947784
76,0:06:20,tawowl1,0.086725153028965
77,0:06:25,tawowl1,0.09377379715442657
78,0:06:30,loeowl,0.1865362823009491
79,0:06:35,loeowl,0.11344374716281891
80,0:06:40,eurbla,0.0458962544798851
81,0:06:45,loeowl,0.8837343454360962
82,0:06:50,loeowl,0.7944886088371277
83,0:06:55,tawowl1,0.12304934859275818
84,0:07:00,tawowl1,0.0574953593313694
85,0:07:05,loeowl,0.1746533215045929
