frame,time,class,probability
0,0:00:00,goldcr1,0.9148634672164917
1,0:00:05,shttre1,0.550757646560669
2,0:00:10,eurcoo,0.06803755462169647
3,0:00:15,firecr1,0.14268168807029724
4,0:00:20,eurtre1,0.29872408509254456
5,0:00:25,eurcoo,0.07379985600709915
6,0:00:30,eurcoo,0.14698293805122375
7,0:00:35,eurrob1,0.07986894249916077
8,0:00:40,goldcr1,0.6721329689025879
9,0:00:45,eurrob1,0.0942179411649704
10,0:00:50,goldcr1,0.10442105680704117
11,0:00:55,eurrob1,0.1283557265996933
12,0:01:00,goldcr1,0.8043439984321594
13,0:01:05,goldcr1,0.2970259487628937
14,0:01:10,goldcr1,0.32348188757896423
15,0:01:15,shttre1,0.8847938179969788
16,0:01:20,shttre1,0.39616790413856506
17,0:01:25,shttre1,0.7340802550315857
18,0:01:30,shttre1,0.7467378973960876
19,0:01:35,shttre1,0.9658116102218628
20,0:01:40,shttre1,0.9928526282310486
21,0:01:45,goldcr1,0.8119415044784546
22,0:01:50,goldcr1,0.9403803944587708
23,0:01:55,shttre1,0.8974308967590332
24,0:02:00,goldcr1,0.22620302438735962
25,0:02:05,shttre1,0.6619855165481567
26,0:02:10,goldcr1,0.39592766761779785
27,0:02:15,shttre1,0.6217294335365295
28,0:02:20,shttre1,0.2499547153711319
29,0:02:25,eurtre1,0.1910860389471054
30,0:02:30,eurtre1,0.20753981173038483
31,0:02:35,goldcr1,0.2006208300590515
32,0:02:40,goldcr1,0.7138985991477966
33,0:02:45,goldcr1,0.8735949397087097
34,0:02:50,goldcr1,0.9058511853218079
35,0:02:55,goldcr1,0.9031771421432495
36,0:03:00,eurtre1,0.3518914580345154
37,0:03:05,tawowl1,0.07650472223758698
38,0:03:10,goldcr1,0.24880488216876984
39,0:03:15,eurrob1,0.12049397081136703
40,0:03:20,goldcr1,0.7748392224311829
41,0:03:25,blutit,0.9060312509536743
42,0:03:30,goldcr1,0.4840172231197357
43,0:03:35,goldcr1,0.9594691395759583
44,0:03:40,grebit1,0.11608220636844635
45,0:03:45,brncre,0.07722198963165283
46,0:03:50,goldcr1,0.931752622127533
47,0:03:55,goldcr1,0.6324488520622253
48,0:04:00,soogro1,0.21840660274028778
49,0:04:05,goldcr1,0.8693534731864929
50,0:04:10,goldcr1,0.9961259961128235
51,0:04:15,eurrob1,0.13542945683002472
52,0:04:20,goldcr1,0.9142870306968689
53,0:04:25,cretit2,0.3346284329891205
54,0:04:30,goldcr1,0.9891224503517151
55,0:04:35,goldcr1,0.9444646239280701
56,0:04:40,goldcr1,0.8771563172340393
57,0:04:45,goldcr1,0.9881040453910828
58,0:04:50,shttre1,0.6449645161628723
59,0:04:55,shttre1,0.9232020378112793
60,0:05:00,goldcr1,0.39308467507362366
61,0:05:05,shttre1,0.8854824900627136
62,0:05:10,goldcr1,0.9774482846260071
63,0:05:15,goldcr1,0.8700602650642395
64,0:05:20,goldcr1,0.2668233811855316
65,0:05:25,goldcr1,0.8970987200737
66,0:05:30,goldcr1,0.1612308919429779
67,0:05:35,hawfin,0.13899916410446167
68,0:05:40,goldcr1,0.9844787120819092
69,0:05:45,goldcr1,0.34343379735946655
70,0:05:50,shttre1,0.9064047932624817
71,0:05:55,goldcr1,0.7202050685882568
72,0:06:00,goldcr1,0.990013837814331
73,0:06:05,goldcr1,0.988863468170166
74,0:06:10,shttre1,0.9581774473190308
75,0:06:15,shttre1,0.9368323683738708
76,0:06:20,shttre1,0.8838211297988892
77,0:06:25,shttre1,0.9754549264907837
78,0:06:30,goldcr1,0.9252794981002808
79,0:06:35,tawowl1,0.13102109730243683
80,0:06:40,graher1,0.11032921075820923
81,0:06:45,eurcoo,0.09578177332878113
82,0:06:50,tawowl1,0.0954999178647995
83,0:06:55,loeowl,0.6130825281143188
84,0:07:00,eurcur,0.14815731346607208
85,0:07:05,gwfgoo,0.6952697038650513
86,0:07:10,eurcoo,0.1969703584909439
87,0:07:15,dunnoc1,0.15102069079875946
88,0:07:20,goldcr1,0.21628297865390778
89,0:07:25,goldcr1,0.24795708060264587
90,0:07:30,tawowl1,0.080677829682827
91,0:07:35,eueowl1,0.19858862459659576
92,0:07:40,blksco1,0.11486943811178207
93,0:07:45,spofly1,0.0956842452287674
94,0:07:50,tawowl1,0.07679853588342667
95,0:07:55,eurrob1,0.14417369663715363
96,0:08:00,goldcr1,0.14116623997688293
97,0:08:05,eurrob1,0.21815405786037445
98,0:08:10,shttre1,0.8797224760055542
99,0:08:15,shttre1,0.9925014972686768
