frame,time,class,probability
0,0:00:00,blawoo1,0.04497295245528221
1,0:00:05,mutswa,0.05941353738307953
2,0:00:10,tawant1,0.0703393891453743
3,0:00:15,whtspa,0.02922181226313114
4,0:00:20,osprey,0.03362835571169853
5,0:00:25,eurdot,0.08915052562952042
6,0:00:30,mutswa,0.054641902446746826
7,0:00:35,fiediu1,0.052500274032354355
8,0:00:40,commoo3,0.07013001292943954
9,0:00:45,blawoo1,0.07605556398630142
10,0:00:50,blawoo1,0.03610620275139809
11,0:00:55,comcra,0.04273597151041031
12,0:01:00,blawoo1,0.03155076876282692
13,0:01:05,whtspa,0.06611253321170807
14,0:01:10,norsho,0.10047413408756256
15,0:01:15,whtspa,0.02226588875055313
16,0:01:20,giacoo1,0.037504300475120544
17,0:01:25,comrav,0.04065968468785286
18,0:01:30,whtspa,0.07123279571533203
19,0:01:35,whtspa,0.024002445861697197
20,0:01:40,norgos,0.035863351076841354
21,0:01:45,jacsni,0.08700203150510788
22,0:01:50,blawoo1,0.1627403199672699
23,0:01:55,tawant1,0.0866725966334343
24,0:02:00,wesmea,0.08326888084411621
25,0:02:05,loeowl,0.04233779385685921
26,0:02:10,blawoo1,0.07560355961322784
27,0:02:15,blawoo1,0.03246074169874191
28,0:02:20,jacsni,0.02851165272295475
29,0:02:25,blawoo1,0.2282031923532486
30,0:02:30,blawoo1,0.18361112475395203
31,0:02:35,mutswa,0.09997068345546722
32,0:02:40,blawoo1,0.10112575441598892
33,0:02:45,blawoo1,0.1816748082637787
34,0:02:50,blawoo1,0.06469471007585526
35,0:02:55,blawoo1,0.08235708624124527
36,0:03:00,blawoo1,0.1675080507993698
37,0:03:05,blawoo1,0.09843417257070541
38,0:03:10,blawoo1,0.04450637102127075
39,0:03:15,blawoo1,0.028396207839250565
40,0:03:20,whtspa,0.03140769898891449
41,0:03:25,blawoo1,0.05662567541003227
42,0:03:30,blawoo1,0.10149958729743958
43,0:03:35,blawoo1,0.06030040979385376
44,0:03:40,blawoo1,0.11572110652923584
45,0:03:45,blawoo1,0.05601505935192108
46,0:03:50,norsho,0.07326740771532059
47,0:03:55,blawoo1,0.47415998578071594
48,0:04:00,blawoo1,0.18698416650295258
49,0:04:05,loeowl,0.0383501797914505
50,0:04:10,blawoo1,0.5270674228668213
51,0:04:15,blawoo1,0.4264901280403137
52,0:04:20,blawoo1,0.07949978858232498
53,0:04:25,blawoo1,0.07041035592556
54,0:04:30,blawoo1,0.9066869616508484
55,0:04:35,blawoo1,0.2893469035625458
56,0:04:40,blawoo1,0.05398351326584816
57,0:04:45,blawoo1,0.05690200254321098
58,0:04:50,blawoo1,0.05262001231312752
59,0:04:55,saggro,0.03767022863030434
