783165
782703
782693
782692
782691
782635
782012
782005
781639
781294
781155
780932
780855
780649
780530
780463
780462
780329
780064
780048
780042
779574
778748
778405
778403
778160
778054
777594
777248
776993
776757
776448
775537
775154
775044
774718
774708
774707
773423
773389
772616
772318
770938
770937
770769
770768
770767
770766
770764
770763
770762
770761
770608
770606
770153
770152
769719
769718
767873
767786
767779
761132
760192
758335
756695
754950
750627
749485
749484
747760
745018
742085
741814
741377
740236
738297
737812
737636
735437
733245
733243
732508
732027
732026
732025
732024
730822
730821
729679
727043
726960
726378
726299
725768
724845
722770
722469
720773
720292
718673
718046
717149
716880
716606
716420
716335
716325
715878
715264
715112
714265
714230
713960
712965
712689
712362
712274
711774
711388
711263
711221
710808
710312
710157
710138
709524
709335
709334
707709
707708
707469
707386
707385
707384
707232
707180
707027
707026
706368
705949
704685
704673
704496
703674
703575
703532
703520
703417
702730
702724
702690
702685
702675
702585
702472
702431
702212
702174
702101
701915
701906
701497
701289
701280
700374
700279
700246
700245
700120
700066
699939
699632
699521
699350
699177
699168
698819
698748
698427
698412
698400
698342
698232
698036
697946
697699
697475
696768
696505
696257
696256
695859
695554
695365
695261
694890
694673
694031
692584
692062
688746
688594
686723
685416
685404
684527
684455
682946
682903
682902
682901
682900
682899
682898
682897
682896
682895
682784
682783
680845
680792
680549
680541
680517
680516
680213
680209
680208
680207
680192
680149
679944
679588
679320
679233
678418
676430
676081
676050
675764
675484
675081
675079
675078
674476
672765
670857
668259
668258
668255
668254
668253
668251
668112
667740
666600
666190
666094
663652
663262
662983
661004
660829
659799
659797
659796
659768
658890
656905
656711
656197
654134
654011
653264
651289
649834
649755
649600
647437
647427
647041
645721
645116
644996
644988
644839
643315
643048
641390
641218
640298
640181
639786
639620
639087
639072
638954
637556
636709
636311
636197
636170
635804
635617
635434
635160
635159
635147
634687
634622
633879
633254
632994
632977
632658
632466
631839
631828
631490
631471
631391
631173
630951
630910
630839
630786
630734
630718
630716
630616
630568
630259
630170
630120
629909
629908
629898
629294
628263
627978
627329
627276
627274
627098
626959
626942
626933
626693
626416
626137
625928
625751
625696
625189
625188
625184
625104
625075
624867
624497
623930
623861
623703
623582
623581
623474
623375
623166
623156
623154
623153
622394
622359
622089
622077
621970
621368
621367
621366
621365
621364
621363
621362
621361
621329
621072
620342
620251
620087
619954
619951
619827
619719
619705
619611
619362
619330
619096
618980
618979
618977
618975
618973
618759
618696
618180
617601
617402
617392
617283
616909
615960
615337
615259
614490
614266
614263
614196
613706
613116
612620
612324
612194
612190
612182
612042
612041
611949
611459
611451
610975
610399
607424
606704
606453
606009
605717
604638
603204
602234
602152
602151
602149
602148
601928
601922
600959
600950
600524
598528
598527
598526
598238
597946
597927
597926
596063
593044
592652
592649
589080
587758
586724
583661
581079
574915
574186
571832
571732
568111
567723
562381
561974
561279
561092
560999
560580
556939
556936
556935
555065
554244
554151
553634
553204
553122
552536
551801
551785
550892
550313
550137
549890
549889
549869
549661
548759
548758
546749
546441
546258
544659
544309
542688
542686
542390
541533
541531
541528
541526
