frame,time,class,probability,probability_rank
0,0:00:00,tawowl1,0.12591338157653809,1
0,0:00:00,eurrob1,0.07958129048347473,2
0,0:00:00,loeowl,0.0483429953455925,3
0,0:00:00,eueowl1,0.031754862517118454,4
0,0:00:00,watrai1,0.025693044066429138,5
1,0:00:05,tawowl1,0.10133332759141922,1
1,0:00:05,eurcoo,0.07799899578094482,2
1,0:00:05,eueowl1,0.05190864950418472,3
1,0:00:05,watrai1,0.05097942426800728,4
1,0:00:05,commoo3,0.0451686829328537,5
2,0:00:10,loeowl,0.128676638007164,1
2,0:00:10,tawowl1,0.12430914491415024,2
2,0:00:10,commoo3,0.0814553052186966,3
2,0:00:10,eueowl1,0.07685986906290054,4
2,0:00:10,eurcoo,0.05585063621401787,5
3,0:00:15,eurrob1,0.20252195000648499,1
3,0:00:15,hawfin,0.1428006887435913,2
3,0:00:15,tawowl1,0.06432508677244186,3
3,0:00:15,commoo3,0.040480125695466995,4
3,0:00:15,eueowl1,0.03754374012351036,5
4,0:00:20,tawowl1,0.08405463397502899,1
4,0:00:20,eurcoo,0.08275239914655685,2
4,0:00:20,eueowl1,0.05432429164648056,3
4,0:00:20,watrai1,0.04933100938796997,4
4,0:00:20,loeowl,0.046690817922353745,5
5,0:00:25,loeowl,0.14766784012317657,1
5,0:00:25,eurcoo,0.07841398566961288,2
5,0:00:25,commoo3,0.0763627141714096,3
5,0:00:25,eueowl1,0.07148174941539764,4
5,0:00:25,tawowl1,0.05810236930847168,5
6,0:00:30,eurcoo,0.15520556271076202,1
6,0:00:30,tawowl1,0.07576708495616913,2
6,0:00:30,commoo3,0.06415742635726929,3
6,0:00:30,eueowl1,0.054441094398498535,4
6,0:00:30,watrai1,0.05400719493627548,5
7,0:00:35,eurcoo,0.12405522167682648,1
7,0:00:35,tawowl1,0.10973531752824783,2
7,0:00:35,commoo3,0.058057282119989395,3
7,0:00:35,eueowl1,0.050698306411504745,4
7,0:00:35,loeowl,0.046344492584466934,5
8,0:00:40,commoo3,0.15159617364406586,1
8,0:00:40,tawowl1,0.0895606130361557,2
8,0:00:40,eueowl1,0.05675205960869789,3
8,0:00:40,watrai1,0.05052432790398598,4
8,0:00:40,eurcoo,0.04951464757323265,5
9,0:00:45,tawowl1,0.14516113698482513,1
9,0:00:45,eurcoo,0.05969507619738579,2
9,0:00:45,loeowl,0.047151051461696625,3
9,0:00:45,watrai1,0.0429961159825325,4
9,0:00:45,eueowl1,0.040714919567108154,5
10,0:00:50,commoo3,0.10653160512447357,1
10,0:00:50,eurcoo,0.08232820779085159,2
10,0:00:50,loeowl,0.06316924840211868,3
10,0:00:50,tawowl1,0.052792176604270935,4
10,0:00:50,watrai1,0.041483473032712936,5
11,0:00:55,eurcoo,0.11439165472984314,1
11,0:00:55,loeowl,0.07608209550380707,2
11,0:00:55,eueowl1,0.06592036038637161,3
11,0:00:55,commoo3,0.06051735579967499,4
11,0:00:55,tawowl1,0.05650276318192482,5
12,0:01:00,eurcoo,0.09130482375621796,1
12,0:01:00,loeowl,0.07508905977010727,2
12,0:01:00,tawowl1,0.07482337206602097,3
12,0:01:00,commoo3,0.06787241995334625,4
12,0:01:00,eueowl1,0.053905189037323,5
13,0:01:05,tawowl1,0.11080048233270645,1
13,0:01:05,eurcoo,0.07116476446390152,2
13,0:01:05,eueowl1,0.05747368186712265,3
13,0:01:05,commoo3,0.05070868879556656,4
13,0:01:05,loeowl,0.04479707032442093,5
