frame,time,class,probability,probability_rank
0,0:00:00,blutit,0.080793596804142,1
0,0:00:00,gretit1,0.06795351952314377,2
0,0:00:00,eurrob1,0.06543106585741043,3
0,0:00:00,cretit2,0.058260053396224976,4
0,0:00:00,wiltit1,0.05718078836798668,5
1,0:00:05,gretit1,0.42998969554901123,1
1,0:00:05,blutit,0.05794656276702881,2
1,0:00:05,martit2,0.03667602688074112,3
1,0:00:05,dunnoc1,0.023811092600226402,4
1,0:00:05,shttre1,0.021858392283320427,5
2,0:00:10,comchi1,0.1463085412979126,1
2,0:00:10,blawoo1,0.14587590098381042,2
2,0:00:10,grswoo,0.08718959242105484,3
2,0:00:10,shttre1,0.030813787132501602,4
2,0:00:10,winwre4,0.02827412262558937,5
3,0:00:15,gretit1,0.3538207411766052,1
3,0:00:15,comcha,0.09135988354682922,2
3,0:00:15,shttre1,0.06728667765855789,3
3,0:00:15,comchi1,0.046655647456645966,4
3,0:00:15,eurtre1,0.03713332861661911,5
4,0:00:20,gretit1,0.46757110953330994,1
4,0:00:20,shttre1,0.17206570506095886,2
4,0:00:20,eurnut2,0.018251104280352592,3
4,0:00:20,comcha,0.017422765493392944,4
4,0:00:20,dunnoc1,0.017094075679779053,5
5,0:00:25,eurrob1,0.14608310163021088,1
5,0:00:25,shttre1,0.08231469243764877,2
5,0:00:25,blutit,0.0496332123875618,3
5,0:00:25,grswoo,0.04032301902770996,4
5,0:00:25,coatit2,0.03055722452700138,5
6,0:00:30,blutit,0.11507966369390488,1
6,0:00:30,gretit1,0.11127734929323196,2
6,0:00:30,comchi1,0.0712747648358345,3
6,0:00:30,eaywag1,0.07075007259845734,4
6,0:00:30,coatit2,0.05739228427410126,5
7,0:00:35,gretit1,0.2539965808391571,1
7,0:00:35,wiltit1,0.10368911921977997,2
7,0:00:35,blutit,0.07849203795194626,3
7,0:00:35,eurrob1,0.06627728044986725,4
7,0:00:35,martit2,0.05415378510951996,5
8,0:00:40,gretit1,0.5536343455314636,1
8,0:00:40,eurrob1,0.041888050734996796,2
8,0:00:40,blutit,0.024778494611382484,3
8,0:00:40,eurtre1,0.02091473899781704,4
8,0:00:40,comchi1,0.018863294273614883,5
9,0:00:45,gretit1,0.32292547821998596,1
9,0:00:45,blutit,0.06242108345031738,2
9,0:00:45,grswoo,0.03345083072781563,3
9,0:00:45,eurrob1,0.0316268689930439,4
9,0:00:45,comcha,0.027032075449824333,5
10,0:00:50,gretit1,0.2862420082092285,1
10,0:00:50,blutit,0.09285252541303635,2
10,0:00:50,comchi1,0.040189944207668304,3
10,0:00:50,eurrob1,0.033080775290727615,4
10,0:00:50,grswoo,0.027030374854803085,5
11,0:00:55,gretit1,0.16606482863426208,1
11,0:00:55,eurnut2,0.07868076860904694,2
11,0:00:55,shttre1,0.07721753418445587,3
11,0:00:55,eurrob1,0.05367107316851616,4
11,0:00:55,winwre4,0.033922139555215836,5
12,0:01:00,lottit1,0.08348377794027328,1
12,0:01:00,comrav,0.08067294955253601,2
12,0:01:00,eurtre1,0.07751550525426865,3
12,0:01:00,grswoo,0.07111402601003647,4
12,0:01:00,shttre1,0.06746283173561096,5
13,0:01:05,gretit1,0.18539544939994812,1
13,0:01:05,blutit,0.10735620558261871,2
13,0:01:05,grswoo,0.03218911215662956,3
13,0:01:05,coatit2,0.02944370172917843,4
13,0:01:05,blawoo1,0.029430920258164406,5
14,0:01:10,eurnut2,0.24347494542598724,1
14,0:01:10,martit2,0.0845591202378273,2
14,0:01:10,gretit1,0.05277109891176224,3
14,0:01:10,shttre1,0.04934029281139374,4
14,0:01:10,lottit1,0.035362694412469864,5
15,0:01:15,eurnut2,0.3286876380443573,1
15,0:01:15,martit2,0.13193196058273315,2
15,0:01:15,lottit1,0.09598066657781601,3
15,0:01:15,blutit,0.03207088261842728,4
15,0:01:15,eurrob1,0.02564803697168827,5
16,0:01:20,martit2,0.2136194407939911,1
16,0:01:20,coatit2,0.0637018010020256,2
16,0:01:20,gretit1,0.044455792754888535,3
16,0:01:20,blutit,0.041139937937259674,4
16,0:01:20,blawoo1,0.036310430616140366,5
17,0:01:25,eurnut2,0.3036332130432129,1
17,0:01:25,gretit1,0.2525363266468048,2
