frame,time,class,probability,probability_rank
0,0:00:00,graher1,0.3063035011291504,1
0,0:00:00,eurjay1,0.16350692510604858,2
0,0:00:00,redwin,0.0826299861073494,3
0,0:00:00,eueowl1,0.027861522510647774,4
0,0:00:00,eurtre1,0.024965746328234673,5
1,0:00:05,eurnut2,0.04137534275650978,1
1,0:00:05,goldcr1,0.03416822850704193,2
1,0:00:05,tawowl1,0.026994967833161354,3
1,0:00:05,gsbfin1,0.024490654468536377,4
1,0:00:05,lottit1,0.021080173552036285,5
2,0:00:10,tawowl1,0.0671975314617157,1
2,0:00:10,eurrob1,0.025112582370638847,2
2,0:00:10,sonthr1,0.021047338843345642,3
2,0:00:10,whtspa,0.015314005315303802,4
2,0:00:10,watrai1,0.013291608542203903,5
3,0:00:15,gsbfin1,0.034181829541921616,1
3,0:00:15,ccbfin,0.032123345881700516,2
3,0:00:15,eurrob1,0.02782348170876503,3
3,0:00:15,wnbfin1,0.022548891603946686,4
3,0:00:15,whtspa,0.01745596155524254,5
4,0:00:20,eursis,0.6015911102294922,1
4,0:00:20,ortbun1,0.05233749374747276,2
4,0:00:20,tawowl1,0.03530477359890938,3
4,0:00:20,dunlin,0.015140295028686523,4
4,0:00:20,crelar2,0.008765636943280697,5
5,0:00:25,blutit,0.05977107957005501,1
5,0:00:25,meapip1,0.05493412911891937,2
5,0:00:25,eurnut2,0.046347372233867645,3
5,0:00:25,eurtre1,0.03577008098363876,4
5,0:00:25,eurrob1,0.03328537195920944,5
6,0:00:30,ovenbi1,0.03970392420887947,1
6,0:00:30,eurnut2,0.031885288655757904,2
6,0:00:30,ccbfin,0.025637628510594368,3
6,0:00:30,banana,0.023096177726984024,4
6,0:00:30,gsbfin1,0.021237114444375038,5
7,0:00:35,blutit,0.07412159442901611,1
7,0:00:35,pinsis,0.046984296292066574,2
7,0:00:35,buggna,0.04485088214278221,3
7,0:00:35,trepip,0.04062476381659508,4
7,0:00:35,whiwag,0.03262358903884888,5
8,0:00:40,eurnut2,0.6595710515975952,1
8,0:00:40,eursis,0.29819175601005554,2
8,0:00:40,gretit1,0.00806835014373064,3
8,0:00:40,cetwar1,0.001762493746355176,4
8,0:00:40,redcro,0.0010849289828911424,5
9,0:00:45,eurnut2,0.9849491715431213,1
9,0:00:45,cetwar1,0.003074429463595152,2
9,0:00:45,eutspa,0.0006276796339079738,3
9,0:00:45,carwre,0.0005427919677458704,4
9,0:00:45,ruckin,0.00043287387234158814,5
10,0:00:50,eurnut2,0.6458091139793396,1
10,0:00:50,cetwar1,0.042536959052085876,2
10,0:00:50,redcro,0.04201890900731087,3
10,0:00:50,grswoo,0.04005369544029236,4
10,0:00:50,ruckin,0.01739516481757164,5
11,0:00:55,eurnut2,0.7475760579109192,1
11,0:00:55,grswoo,0.05642631649971008,2
11,0:00:55,eutspa,0.026430407539010048,3
11,0:00:55,cetwar1,0.022539906203746796,4
11,0:00:55,winwre4,0.014045540243387222,5
12,0:01:00,eurnut2,0.46039026975631714,1
12,0:01:00,grswoo,0.29272347688674927,2
12,0:01:00,winwre4,0.012348858639597893,3
12,0:01:00,eutspa,0.011819195002317429,4
12,0:01:00,redcro,0.008267613127827644,5
13,0:01:05,grswoo,0.5328317284584045,1
13,0:01:05,gretit1,0.3001696765422821,2
13,0:01:05,eurnut2,0.037347134202718735,3
