frame,time,class,probability,probability_rank
0,0:00:00,blawoo1,0.034313540905714035,1
0,0:00:00,loeowl,0.03198923543095589,2
0,0:00:00,tawowl1,0.025963053107261658,3
0,0:00:00,whtspa,0.02210334874689579,4
0,0:00:00,ortbun1,0.02018255554139614,5
1,0:00:05,eurrob1,0.05090147629380226,1
1,0:00:05,loeowl,0.049938831478357315,2
1,0:00:05,tawowl1,0.03466055914759636,3
1,0:00:05,comrav,0.026668954640626907,4
1,0:00:05,eueowl1,0.021937375888228416,5
2,0:00:10,loeowl,0.11095797270536423,1
2,0:00:10,tawowl1,0.053736940026283264,2
2,0:00:10,eueowl1,0.04174409434199333,3
2,0:00:10,commoo3,0.022705698385834694,4
2,0:00:10,eurcoo,0.020489584654569626,5
3,0:00:15,blawoo1,0.167661651968956,1
3,0:00:15,tawowl1,0.0625935047864914,2
3,0:00:15,comcra,0.038513388484716415,3
3,0:00:15,loeowl,0.03668197989463806,4
3,0:00:15,comrav,0.02892475016415119,5
4,0:00:20,tawowl1,0.06719890236854553,1
4,0:00:20,loeowl,0.06210191547870636,2
4,0:00:20,eueowl1,0.02517460100352764,3
4,0:00:20,rinphe,0.024219289422035217,4
4,0:00:20,blawoo1,0.02135630138218403,5
5,0:00:25,loeowl,0.044788576662540436,1
5,0:00:25,blawoo1,0.04394015669822693,2
5,0:00:25,tawowl1,0.027783595025539398,3
5,0:00:25,eueowl1,0.02114546112716198,4
5,0:00:25,grgowl,0.019929077476263046,5
6,0:00:30,blawoo1,0.12872929871082306,1
6,0:00:30,waterc1,0.05328141152858734,2
6,0:00:30,bkbwoo,0.02385655604302883,3
6,0:00:30,loeowl,0.023055363446474075,4
6,0:00:30,comrav,0.020992357283830643,5
7,0:00:35,tawowl1,0.08331477642059326,1
7,0:00:35,ortbun1,0.04185544326901436,2
7,0:00:35,commoo3,0.02444467693567276,3
7,0:00:35,corbun1,0.024107204750180244,4
7,0:00:35,whiwag,0.023902088403701782,5
8,0:00:40,loeowl,0.054512325674295425,1
8,0:00:40,tawowl1,0.044537682086229324,2
8,0:00:40,blawoo1,0.03056996688246727,3
8,0:00:40,hazgro1,0.02676403522491455,4
8,0:00:40,ettwoo1,0.02228962630033493,5
9,0:00:45,tawowl1,0.054199423640966415,1
9,0:00:45,litbun,0.040897008031606674,2
9,0:00:45,loeowl,0.02537594921886921,3
9,0:00:45,comrav,0.02245977707207203,4
9,0:00:45,eueowl1,0.020410818979144096,5
10,0:00:50,blawoo1,0.040400709956884384,1
10,0:00:50,loeowl,0.03356677666306496,2
10,0:00:50,comrav,0.024543337523937225,3
10,0:00:50,hazgro1,0.023755289614200592,4
10,0:00:50,tawowl1,0.0230503361672163,5
11,0:00:55,loeowl,0.03696382790803909,1
11,0:00:55,tawowl1,0.0240410678088665,2
11,0:00:55,eueowl1,0.016682425513863564,3
11,0:00:55,eurnig1,0.014392249286174774,4
11,0:00:55,hazgro1,0.013211669400334358,5
12,0:01:00,loeowl,0.10311508923768997,1
12,0:01:00,eurcoo,0.054203495383262634,2
12,0:01:00,tawowl1,0.04109058529138565,3
12,0:01:00,eueowl1,0.04060136154294014,4
12,0:01:00,blawoo1,0.033745598047971725,5
13,0:01:05,loeowl,0.05000286549329758,1
13,0:01:05,comrav,0.041997041553258896,2
13,0:01:05,hazgro1,0.041596852242946625,3
13,0:01:05,blawoo1,0.02840047888457775,4
13,0:01:05,tawowl1,0.02829686366021633,5
14,0:01:10,rinphe,0.02766408957540989,1
14,0:01:10,loeowl,0.022898923605680466,2
14,0:01:10,tawowl1,0.018536608666181564,3
14,0:01:10,corbun1,0.017994079738855362,4
14,0:01:10,comrav,0.017181221395730972,5
15,0:01:15,loeowl,0.07462580502033234,1
15,0:01:15,blawoo1,0.03446195647120476,2
15,0:01:15,hazgro1,0.02578689344227314,3
15,0:01:15,eueowl1,0.023548968136310577,4
15,0:01:15,tawowl1,0.02205471135675907,5
16,0:01:20,blawoo1,0.20356333255767822,1
16,0:01:20,ettwoo1,0.07353917509317398,2
16,0:01:20,loeowl,0.035078465938568115,3
16,0:01:20,eurnig1,0.02432764321565628,4
16,0:01:20,grswoo,0.023402338847517967,5
17,0:01:25,loeowl,0.04455048218369484,1
17,0:01:25,eueowl1,0.037135086953639984,2
17,0:01:25,tawowl1,0.03602296859025955,3
17,0:01:25,ortbun1,0.03160810470581055,4
17,0:01:25,eurnig1,0.024796638637781143,5
18,0:01:30,loeowl,0.08632119745016098,1
18,0:01:30,eueowl1,0.04175109788775444,2
18,0:01:30,tawowl1,0.02775830775499344,3
18,0:01:30,comrav,0.020538726821541786,4
18,0:01:30,blawoo1,0.016440177336335182,5
19,0:01:35,loeowl,0.025034192949533463,1
19,0:01:35,tawowl1,0.022786138579249382,2
19,0:01:35,eueowl1,0.018954439088702202,3
19,0:01:35,whtspa,0.018705030903220177,4
19,0:01:35,commoo3,0.018524067476391792,5
20,0:01:40,loeowl,0.03295629844069481,1
20,0:01:40,blawoo1,0.03134312853217125,2
20,0:01:40,eueowl1,0.024690847843885422,3
20,0:01:40,ortbun1,0.022091656923294067,4
20,0:01:40,tawowl1,0.018831634894013405,5
21,0:01:45,loeowl,0.09179514646530151,1
21,0:01:45,blawoo1,0.06811397522687912,2
21,0:01:45,eueowl1,0.042030517011880875,3
21,0:01:45,tawowl1,0.03171853348612785,4
21,0:01:45,eurcoo,0.0204706359654665,5
22,0:01:50,comrav,0.05016538128256798,1
22,0:01:50,commoo3,0.04749876633286476,2
22,0:01:50,tawowl1,0.04736153036355972,3
22,0:01:50,loeowl,0.04470755532383919,4
22,0:01:50,ortbun1,0.028695346787571907,5
23,0:01:55,comrav,0.06555546820163727,1
23,0:01:55,ortbun1,0.059292443096637726,2
23,0:01:55,tawowl1,0.03763676807284355,3
23,0:01:55,loeowl,0.03589756414294243,4
23,0:01:55,commoo3,0.027307916432619095,5
24,0:02:00,loeowl,0.08284938335418701,1
24,0:02:00,comrav,0.04855199158191681,2
24,0:02:00,blawoo1,0.03622273728251457,3
24,0:02:00,ortbun1,0.028929295018315315,4
24,0:02:00,commoo3,0.024596858769655228,5
25,0:02:05,loeowl,0.0762225091457367,1
25,0:02:05,tawowl1,0.04634953662753105,2
25,0:02:05,eueowl1,0.030000673606991768,3
25,0:02:05,eurnig1,0.026423119008541107,4
25,0:02:05,ortbun1,0.02563503570854664,5
26,0:02:10,blawoo1,0.4352419078350067,1
26,0:02:10,grswoo,0.15726588666439056,2
26,0:02:10,ettwoo1,0.041549671441316605,3
26,0:02:10,whbwoo1,0.038840699940919876,4
26,0:02:10,eurnig1,0.011982560157775879,5
27,0:02:15,loeowl,0.10349895805120468,1
27,0:02:15,eueowl1,0.05819635093212128,2
27,0:02:15,tawowl1,0.03095289133489132,3
27,0:02:15,blawoo1,0.023365527391433716,4
27,0:02:15,eurcoo,0.01746371202170849,5
28,0:02:20,loeowl,0.12363820523023605,1
28,0:02:20,tawowl1,0.05665159225463867,2
28,0:02:20,eueowl1,0.0376998595893383,3
28,0:02:20,eurcoo,0.029959876090288162,4
28,0:02:20,commoo3,0.020250460132956505,5
29,0:02:25,loeowl,0.0561889223754406,1
29,0:02:25,tawowl1,0.0263682771474123,2
29,0:02:25,eurcoo,0.024886365979909897,3
29,0:02:25,comeid,0.021975791081786156,4
29,0:02:25,norsho,0.016833776608109474,5
30,0:02:30,higmot1,0.13988158106803894,1
30,0:02:30,waterc1,0.04549887403845787,2
30,0:02:30,rocpig,0.037768494337797165,3
30,0:02:30,comrav,0.023546746000647545,4
30,0:02:30,norsho,0.022058064118027687,5
31,0:02:35,loeowl,0.09392046928405762,1
31,0:02:35,eueowl1,0.035884734243154526,2
31,0:02:35,hazgro1,0.03461676090955734,3
31,0:02:35,tawowl1,0.033396828919649124,4
31,0:02:35,eurcoo,0.022092599421739578,5
32,0:02:40,loeowl,0.14516650140285492,1
32,0:02:40,blawoo1,0.043633077293634415,2
32,0:02:40,eurnig1,0.039902180433273315,3
32,0:02:40,tawowl1,0.03829116374254227,4
32,0:02:40,eueowl1,0.03120170161128044,5
