frame,time,class,probability,probability_rank
0,0:00:00,eurrob1,0.27462026476860046,1
0,0:00:00,eurwoo,0.04827088117599487,2
0,0:00:00,winwre4,0.028485989198088646,3
0,0:00:00,grswoo,0.028382349759340286,4
0,0:00:00,eurcoo,0.022695910185575485,5
1,0:00:05,eurrob1,0.9092864990234375,1
1,0:00:05,tawowl1,0.007059228140860796,2
1,0:00:05,eurwoo,0.005306112580001354,3
1,0:00:05,watrai1,0.0032197798136621714,4
1,0:00:05,commoo3,0.003165674628689885,5
2,0:00:10,firecr1,0.03500789403915405,1
2,0:00:10,hazgro1,0.03386559337377548,2
2,0:00:10,eurrob1,0.03225989639759064,3
2,0:00:10,herthr,0.029565757140517235,4
2,0:00:10,eurcoo,0.027071624994277954,5
3,0:00:15,eurrob1,0.36091694235801697,1
3,0:00:15,eurwoo,0.03967985510826111,2
3,0:00:15,grswoo,0.02839444763958454,3
3,0:00:15,hazgro1,0.017295734956860542,4
3,0:00:15,grnwoo1,0.017164943739771843,5
4,0:00:20,eurrob1,0.40459728240966797,1
4,0:00:20,grswoo,0.039372533559799194,2
4,0:00:20,norsho,0.036963094025850296,3
4,0:00:20,jacsni,0.031088223680853844,4
4,0:00:20,watrai1,0.016060208901762962,5
5,0:00:25,eurrob1,0.19774781167507172,1
5,0:00:25,norsho,0.14090444147586823,2
5,0:00:25,grswoo,0.12112196534872055,3
5,0:00:25,rinphe,0.05865013971924782,4
5,0:00:25,comcra,0.040914759039878845,5
6,0:00:30,eurrob1,0.6424399018287659,1
6,0:00:30,grswoo,0.05660959705710411,2
6,0:00:30,blawoo1,0.04085281863808632,3
6,0:00:30,comchi1,0.01941986195743084,4
6,0:00:30,comcha,0.014098124578595161,5
7,0:00:35,eurrob1,0.7994444966316223,1
7,0:00:35,ortbun1,0.011592921800911427,2
7,0:00:35,tawowl1,0.009314033202826977,3
7,0:00:35,eurwoo,0.008474702015519142,4
7,0:00:35,grswoo,0.0077263484708964825,5
8,0:00:40,eurrob1,0.35079312324523926,1
8,0:00:40,grswoo,0.11301486194133759,2
8,0:00:40,cowpig1,0.03135206550359726,3
8,0:00:40,norsho,0.026054009795188904,4
8,0:00:40,comrav,0.02231641300022602,5
9,0:00:45,obnthr1,0.6322274208068848,1
9,0:00:45,eurrob1,0.07182163745164871,2
9,0:00:45,sonthr1,0.0440775565803051,3
9,0:00:45,brncre,0.036488231271505356,4
9,0:00:45,grswoo,0.015631532296538353,5
10,0:00:50,eurrob1,0.0638895258307457,1
10,0:00:50,jacsni,0.05147595331072807,2
10,0:00:50,grswoo,0.045644015073776245,3
10,0:00:50,comrav,0.04549151286482811,4
10,0:00:50,blawoo1,0.03648041933774948,5
