frame,time,class,probability,probability_rank
0,0:00:00,gretit1,0.10227183997631073,1
0,0:00:00,eurser1,0.03923114389181137,2
0,0:00:00,blutit,0.03774598240852356,3
0,0:00:00,eugori2,0.024724725633859634,4
0,0:00:00,eurrob1,0.021833233535289764,5
1,0:00:05,eurbul,0.136821448802948,1
1,0:00:05,gretit1,0.10272237658500671,2
1,0:00:05,cangoo,0.09678888320922852,3
1,0:00:05,comrav,0.06593656539916992,4
1,0:00:05,eurrob1,0.036237683147192,5
2,0:00:10,gretit1,0.42132946848869324,1
2,0:00:10,coatit2,0.0965331420302391,2
2,0:00:10,blutit,0.04616427794098854,3
2,0:00:10,eurrob1,0.03917834907770157,4
2,0:00:10,mallar3,0.016079887747764587,5
3,0:00:15,hawfin,0.17712591588497162,1
3,0:00:15,eurrob1,0.14536979794502258,2
3,0:00:15,coatit2,0.09803217649459839,3
3,0:00:15,spofly1,0.08935204893350601,4
3,0:00:15,gretit1,0.08230631053447723,5
4,0:00:20,comrav,0.14558710157871246,1
4,0:00:20,carcro1,0.10464451462030411,2
4,0:00:20,grebit1,0.05520177260041237,3
4,0:00:20,brambl,0.04910019785165787,4
4,0:00:20,blutit,0.03864174708724022,5
5,0:00:25,comrav,0.4728090167045593,1
5,0:00:25,shttre1,0.1364576667547226,2
5,0:00:25,gretit1,0.04359430819749832,3
5,0:00:25,eurrob1,0.030107608065009117,4
5,0:00:25,eurtre1,0.024655824527144432,5
6,0:00:30,gretit1,0.15331466495990753,1
6,0:00:30,carcro1,0.09824439138174057,2
6,0:00:30,coatit2,0.07800199091434479,3
6,0:00:30,eurrob1,0.07342030853033066,4
6,0:00:30,shttre1,0.0548892617225647,5
7,0:00:35,gockin,0.23216871917247772,1
7,0:00:35,blutit,0.15240421891212463,2
7,0:00:35,eurrob1,0.06817708909511566,3
7,0:00:35,goldcr1,0.05811131000518799,4
7,0:00:35,coatit2,0.03964739665389061,5
8,0:00:40,eurrob1,0.4732297658920288,1
8,0:00:40,gretit1,0.044800903648138046,2
8,0:00:40,shttre1,0.04461340978741646,3
