frame,time,class,probability,probability_rank
0,0:00:00,tawowl1,0.10432180017232895,1
0,0:00:00,eurcoo,0.05401076748967171,2
0,0:00:00,eueowl1,0.04671233147382736,3
0,0:00:00,watrai1,0.042287953197956085,4
0,0:00:00,loeowl,0.03951730579137802,5
1,0:00:05,tawowl1,0.9840993881225586,1
1,0:00:05,loeowl,0.00351913389749825,2
1,0:00:05,eurcoo,0.0016300422139465809,3
1,0:00:05,eueowl1,0.0007342769531533122,4
1,0:00:05,brnowl,0.0006269081495702267,5
2,0:00:10,tawowl1,0.14589618146419525,1
2,0:00:10,eurcoo,0.08058981597423553,2
2,0:00:10,commoo3,0.06352503597736359,3
2,0:00:10,eueowl1,0.051349710673093796,4
2,0:00:10,watrai1,0.03695078194141388,5
3,0:00:15,tawowl1,0.11687501519918442,1
3,0:00:15,eurcoo,0.08367401361465454,2
3,0:00:15,eueowl1,0.039200954139232635,3
3,0:00:15,watrai1,0.03879524767398834,4
3,0:00:15,commoo3,0.03449917584657669,5
4,0:00:20,tawowl1,0.9757010340690613,1
4,0:00:20,loeowl,0.0029767248779535294,2
4,0:00:20,eurcoo,0.00210659671574831,3
4,0:00:20,brnowl,0.0014311515260487795,4
4,0:00:20,eueowl1,0.0009977351874113083,5
5,0:00:25,tawowl1,0.09125620871782303,1
5,0:00:25,eurcoo,0.08400009572505951,2
5,0:00:25,watrai1,0.05827248841524124,3
5,0:00:25,commoo3,0.047037430107593536,4
5,0:00:25,eueowl1,0.039731886237859726,5
6,0:00:30,tawowl1,0.526600182056427,1
6,0:00:30,loeowl,0.04604235664010048,2
6,0:00:30,eurcoo,0.032097943127155304,3
6,0:00:30,watrai1,0.025945425033569336,4
6,0:00:30,eurrob1,0.023657118901610374,5
7,0:00:35,tawowl1,0.1611718088388443,1
7,0:00:35,eurcoo,0.07891172915697098,2
7,0:00:35,commoo3,0.04550355300307274,3
7,0:00:35,watrai1,0.04213042929768562,4
7,0:00:35,eueowl1,0.04194071143865585,5
8,0:00:40,tawowl1,0.19695048034191132,1
8,0:00:40,eurcoo,0.07280971854925156,2
8,0:00:40,watrai1,0.04748159274458885,3
8,0:00:40,eueowl1,0.03748002648353577,4
8,0:00:40,commoo3,0.03336527571082115,5
9,0:00:45,tawowl1,0.08686251938343048,1
9,0:00:45,eurcoo,0.08046792447566986,2
9,0:00:45,commoo3,0.0543876513838768,3
9,0:00:45,watrai1,0.04647469520568848,4
9,0:00:45,eueowl1,0.03636552765965462,5
10,0:00:50,tawowl1,0.6178445219993591,1
10,0:00:50,loeowl,0.09056749939918518,2
10,0:00:50,comcra,0.05248548835515976,3
10,0:00:50,eurcoo,0.036019593477249146,4
10,0:00:50,watrai1,0.014240031130611897,5
11,0:00:55,tawowl1,0.12856124341487885,1
