frame,time,class,probability,probability_rank
0,0:00:00,loeowl,0.11083769053220749,1
0,0:00:00,eurcoo,0.07517948746681213,2
0,0:00:00,tawowl1,0.04994815215468407,3
0,0:00:00,watrai1,0.0401553250849247,4
0,0:00:00,eueowl1,0.039458535611629486,5
1,0:00:05,loeowl,0.06638427823781967,1
1,0:00:05,eurcoo,0.0652066171169281,2
1,0:00:05,tawowl1,0.056919924914836884,3
1,0:00:05,eueowl1,0.04530230164527893,4
1,0:00:05,ortbun1,0.039306409657001495,5
2,0:00:10,tawowl1,0.10530225187540054,1
2,0:00:10,loeowl,0.07431787252426147,2
2,0:00:10,eurcoo,0.056424591690301895,3
2,0:00:10,eueowl1,0.05630086734890938,4
2,0:00:10,commoo3,0.04228043556213379,5
3,0:00:15,eurcoo,0.10320236533880234,1
3,0:00:15,commoo3,0.10289499163627625,2
3,0:00:15,tawowl1,0.0773569718003273,3
3,0:00:15,eueowl1,0.04760072007775307,4
3,0:00:15,loeowl,0.04520434886217117,5
4,0:00:20,tawowl1,0.10378513485193253,1
4,0:00:20,eurcoo,0.04784298688173294,2
4,0:00:20,loeowl,0.03773849457502365,3
4,0:00:20,eueowl1,0.036068037152290344,4
4,0:00:20,commoo3,0.025355497375130653,5
5,0:00:25,tawowl1,0.09082220494747162,1
5,0:00:25,eueowl1,0.04041332006454468,2
5,0:00:25,commoo3,0.03879772871732712,3
5,0:00:25,eurcoo,0.03322261571884155,4
5,0:00:25,loeowl,0.031499233096838,5
6,0:00:30,tawowl1,0.0984593853354454,1
6,0:00:30,commoo3,0.05222603678703308,2
6,0:00:30,eueowl1,0.049774687737226486,3
6,0:00:30,loeowl,0.04613194614648819,4
6,0:00:30,eurcoo,0.04170771315693855,5
7,0:00:35,tawowl1,0.0897771418094635,1
7,0:00:35,eurcoo,0.06891284883022308,2
7,0:00:35,loeowl,0.05732980743050575,3
7,0:00:35,eueowl1,0.038453567773103714,4
7,0:00:35,watrai1,0.034403037279844284,5
8,0:00:40,tawowl1,0.10104358196258545,1
8,0:00:40,loeowl,0.09562769532203674,2
8,0:00:40,eueowl1,0.061883095651865005,3
8,0:00:40,eurcoo,0.029673347249627113,4
8,0:00:40,commoo3,0.021948369219899178,5
9,0:00:45,tawowl1,0.06230737268924713,1
9,0:00:45,eurcoo,0.04527793452143669,2
9,0:00:45,loeowl,0.03975807875394821,3
9,0:00:45,eueowl1,0.037022486329078674,4
9,0:00:45,commoo3,0.03311126306653023,5
10,0:00:50,commoo3,0.10793556272983551,1
10,0:00:50,loeowl,0.05007791519165039,2
10,0:00:50,tawowl1,0.047607872635126114,3
10,0:00:50,eueowl1,0.04353880509734154,4
10,0:00:50,eurwig,0.04001298546791077,5
11,0:00:55,tawowl1,0.09211649000644684,1
11,0:00:55,eurcoo,0.07513134181499481,2
11,0:00:55,commoo3,0.05551207810640335,3
11,0:00:55,eueowl1,0.050167515873909,4
11,0:00:55,loeowl,0.03953912854194641,5
12,0:01:00,tawowl1,0.10437283664941788,1
12,0:01:00,commoo3,0.08323845267295837,2
12,0:01:00,eurcoo,0.05695090815424919,3
12,0:01:00,eueowl1,0.042955342680215836,4
12,0:01:00,bcnher,0.038312878459692,5
13,0:01:05,eurcoo,0.06524079293012619,1
13,0:01:05,tawowl1,0.05499887093901634,2
13,0:01:05,commoo3,0.046233564615249634,3
13,0:01:05,eueowl1,0.03363950550556183,4
13,0:01:05,loeowl,0.02989191561937332,5
14,0:01:10,tawowl1,0.08363620191812515,1
14,0:01:10,eurcoo,0.07467096298933029,2
14,0:01:10,commoo3,0.06031738221645355,3
14,0:01:10,watrai1,0.046030931174755096,4
14,0:01:10,eueowl1,0.03615397587418556,5
15,0:01:15,eurcoo,0.0946405753493309,1
15,0:01:15,tawowl1,0.07658179104328156,2
15,0:01:15,commoo3,0.0692063421010971,3
15,0:01:15,eueowl1,0.05059764161705971,4
15,0:01:15,watrai1,0.048269372433423996,5
16,0:01:20,tawowl1,0.08389508724212646,1
16,0:01:20,eurcoo,0.07840102910995483,2
16,0:01:20,commoo3,0.06471900641918182,3
16,0:01:20,eueowl1,0.05035420507192612,4
16,0:01:20,loeowl,0.04117578640580177,5
17,0:01:25,tawowl1,0.07294278591871262,1
17,0:01:25,commoo3,0.05923204869031906,2
17,0:01:25,eueowl1,0.05315336212515831,3
17,0:01:25,eurcoo,0.045175306499004364,4
17,0:01:25,watrai1,0.0431971549987793,5
18,0:01:30,tawowl1,0.09415515512228012,1
18,0:01:30,eueowl1,0.08422466367483139,2
18,0:01:30,commoo3,0.051777422428131104,3
18,0:01:30,eurcoo,0.04786468297243118,4
18,0:01:30,loeowl,0.04163097217679024,5
19,0:01:35,tawowl1,0.13673485815525055,1
19,0:01:35,eueowl1,0.05823284015059471,2
19,0:01:35,loeowl,0.04754382744431496,3
19,0:01:35,commoo3,0.047309696674346924,4
19,0:01:35,eurcoo,0.04670604318380356,5
20,0:01:40,commoo3,0.06791480630636215,1
20,0:01:40,eurcoo,0.05527776852250099,2
20,0:01:40,comgre,0.05445277318358421,3
20,0:01:40,eueowl1,0.047165397554636,4
20,0:01:40,tawowl1,0.046704936772584915,5
21,0:01:45,commoo3,0.08540712296962738,1
21,0:01:45,loeowl,0.07905355840921402,2
21,0:01:45,tawowl1,0.07346503436565399,3
21,0:01:45,eurcoo,0.06442645937204361,4
21,0:01:45,eueowl1,0.04843132570385933,5
22,0:01:50,eurrob1,0.11877129971981049,1
22,0:01:50,tawowl1,0.10334275662899017,2
22,0:01:50,hawfin,0.053094059228897095,3
22,0:01:50,loeowl,0.04560190439224243,4
22,0:01:50,eueowl1,0.042750805616378784,5
23,0:01:55,tawowl1,0.08968468755483627,1
23,0:01:55,eurcoo,0.08370351791381836,2
23,0:01:55,commoo3,0.07508782297372818,3
23,0:01:55,loeowl,0.062124159187078476,4
23,0:01:55,eueowl1,0.05520205572247505,5
24,0:02:00,tawowl1,0.08337266743183136,1
24,0:02:00,commoo3,0.08140729367733002,2
24,0:02:00,eurcoo,0.07762039452791214,3
24,0:02:00,loeowl,0.07693354785442352,4
24,0:02:00,eueowl1,0.04916771128773689,5
25,0:02:05,loeowl,0.09457653760910034,1
25,0:02:05,tawowl1,0.07183661311864853,2
25,0:02:05,commoo3,0.06941662728786469,3
25,0:02:05,eueowl1,0.05650588124990463,4
25,0:02:05,eurcoo,0.056344594806432724,5
26,0:02:10,tawowl1,0.0873953327536583,1
26,0:02:10,loeowl,0.07729817926883698,2
26,0:02:10,eurcoo,0.07081524282693863,3
26,0:02:10,eueowl1,0.05162346363067627,4
26,0:02:10,commoo3,0.040698789060115814,5
27,0:02:15,tawowl1,0.09762320667505264,1
27,0:02:15,loeowl,0.07870646566152573,2
27,0:02:15,commoo3,0.04636798053979874,3
27,0:02:15,eueowl1,0.0385296456515789,4
27,0:02:15,comrav,0.029792262241244316,5
28,0:02:20,tawowl1,0.07522479444742203,1
28,0:02:20,loeowl,0.0641993060708046,2
28,0:02:20,eurcoo,0.05098417401313782,3
28,0:02:20,eueowl1,0.03625926002860069,4
28,0:02:20,norsho,0.02819797396659851,5
29,0:02:25,tawowl1,0.11309123039245605,1
29,0:02:25,loeowl,0.08756951987743378,2
29,0:02:25,eueowl1,0.056802500039339066,3
29,0:02:25,commoo3,0.04461182281374931,4
29,0:02:25,eurcoo,0.040527939796447754,5
30,0:02:30,tawowl1,0.09426577389240265,1
30,0:02:30,loeowl,0.08964861184358597,2
30,0:02:30,comrav,0.0574699267745018,3
30,0:02:30,eueowl1,0.04187340661883354,4
30,0:02:30,commoo3,0.03699047490954399,5
31,0:02:35,tawowl1,0.08644618093967438,1
31,0:02:35,loeowl,0.05977023392915726,2
31,0:02:35,eurcoo,0.05584698170423508,3
31,0:02:35,watrai1,0.031837936490774155,4
31,0:02:35,eueowl1,0.031760651618242264,5
32,0:02:40,tawowl1,0.13874341547489166,1
32,0:02:40,loeowl,0.05882810428738594,2
32,0:02:40,eueowl1,0.04674125090241432,3
32,0:02:40,eurcoo,0.02839091047644615,4
32,0:02:40,norsho,0.025880182161927223,5
33,0:02:45,loeowl,0.0955117791891098,1
33,0:02:45,tawowl1,0.08556808531284332,2
33,0:02:45,eueowl1,0.06695477664470673,3
33,0:02:45,eurcoo,0.05622672662138939,4
33,0:02:45,commoo3,0.03133952245116234,5
34,0:02:50,tawowl1,0.07147938758134842,1
34,0:02:50,loeowl,0.06582597643136978,2
34,0:02:50,watrai1,0.04087106138467789,3
34,0:02:50,commoo3,0.038642000406980515,4
34,0:02:50,eueowl1,0.03321244567632675,5
35,0:02:55,norsho,0.07296416908502579,1
35,0:02:55,commoo3,0.06457072496414185,2
35,0:02:55,tawowl1,0.0480647012591362,3
35,0:02:55,loeowl,0.04795878753066063,4
35,0:02:55,eueowl1,0.04460959881544113,5
36,0:03:00,loeowl,0.09117747098207474,1
36,0:03:00,blawoo1,0.0760524719953537,2
36,0:03:00,tawowl1,0.07236717641353607,3
36,0:03:00,ettwoo1,0.057107340544462204,4
36,0:03:00,grswoo,0.03624800965189934,5
37,0:03:05,tawowl1,0.0779876783490181,1
37,0:03:05,eurcoo,0.07170156389474869,2
37,0:03:05,loeowl,0.06677951663732529,3
37,0:03:05,eueowl1,0.06254930794239044,4
37,0:03:05,commoo3,0.05913815274834633,5
38,0:03:10,tawowl1,0.12348682433366776,1
38,0:03:10,commoo3,0.06689772754907608,2
38,0:03:10,eurcoo,0.05730042979121208,3
38,0:03:10,eurrob1,0.03980809077620506,4
38,0:03:10,eueowl1,0.038265079259872437,5
39,0:03:15,eurcoo,0.07637517154216766,1
39,0:03:15,commoo3,0.07205244898796082,2
39,0:03:15,tawowl1,0.06392236799001694,3
39,0:03:15,watrai1,0.04693595692515373,4
39,0:03:15,eueowl1,0.03791642561554909,5
40,0:03:20,tawowl1,0.12322374433279037,1
40,0:03:20,eurcoo,0.052417121827602386,2
40,0:03:20,commoo3,0.048313822597265244,3
40,0:03:20,watrai1,0.036668092012405396,4
40,0:03:20,eueowl1,0.03535865992307663,5
41,0:03:25,tawowl1,0.11257179826498032,1
