frame,time,class,probability,probability_rank
0,0:00:00,tawowl1,0.09838728606700897,1
0,0:00:00,commoo3,0.07510583847761154,2
0,0:00:00,eurcoo,0.06363466382026672,3
0,0:00:00,eueowl1,0.055649254471063614,4
0,0:00:00,loeowl,0.0448906272649765,5
1,0:00:05,eurcoo,0.11110847443342209,1
1,0:00:05,tawowl1,0.08929091691970825,2
1,0:00:05,commoo3,0.08858177065849304,3
1,0:00:05,watrai1,0.055479273200035095,4
1,0:00:05,loeowl,0.04530198499560356,5
2,0:00:10,commoo3,0.15093232691287994,1
2,0:00:10,eurcoo,0.0768044963479042,2
2,0:00:10,tawowl1,0.0655500739812851,3
2,0:00:10,loeowl,0.04430728778243065,4
2,0:00:10,watrai1,0.037475284188985825,5
3,0:00:15,loeowl,0.08072689175605774,1
3,0:00:15,tawowl1,0.07306980341672897,2
3,0:00:15,eurcoo,0.05022916942834854,3
3,0:00:15,commoo3,0.04998869076371193,4
3,0:00:15,eueowl1,0.04634344205260277,5
4,0:00:20,tawowl1,0.08969942480325699,1
4,0:00:20,eurcoo,0.07130331546068192,2
4,0:00:20,loeowl,0.06270799040794373,3
4,0:00:20,eueowl1,0.048848558217287064,4
4,0:00:20,commoo3,0.0460578091442585,5
5,0:00:25,tawowl1,0.10959309339523315,1
5,0:00:25,commoo3,0.04994569346308708,2
5,0:00:25,loeowl,0.04778289049863815,3
5,0:00:25,eurcoo,0.036079805344343185,4
5,0:00:25,eueowl1,0.034596387296915054,5
6,0:00:30,commoo3,0.09949631243944168,1
6,0:00:30,eurcoo,0.0781874805688858,2
6,0:00:30,loeowl,0.05626653507351875,3
6,0:00:30,eueowl1,0.05562469735741615,4
6,0:00:30,watrai1,0.054697781801223755,5
7,0:00:35,tawowl1,0.07560663670301437,1
7,0:00:35,commoo3,0.07296992838382721,2
7,0:00:35,eurcoo,0.04609828442335129,3
7,0:00:35,watrai1,0.03537591174244881,4
7,0:00:35,eueowl1,0.03422948718070984,5
8,0:00:40,tawowl1,0.11015187203884125,1
8,0:00:40,commoo3,0.044697921723127365,2
8,0:00:40,loeowl,0.04147975146770477,3
8,0:00:40,eurcoo,0.0336981900036335,4
8,0:00:40,eueowl1,0.027328692376613617,5
9,0:00:45,eurcoo,0.09389443695545197,1
9,0:00:45,tawowl1,0.09319331496953964,2
9,0:00:45,commoo3,0.05422963947057724,3
9,0:00:45,watrai1,0.032804153859615326,4
9,0:00:45,eueowl1,0.029782451689243317,5
10,0:00:50,tawowl1,0.09965314716100693,1
10,0:00:50,eurcoo,0.07734039425849915,2
10,0:00:50,commoo3,0.07013853639364243,3
10,0:00:50,eueowl1,0.04572225734591484,4
10,0:00:50,watrai1,0.04448104277253151,5
11,0:00:55,commoo3,0.11702659726142883,1
11,0:00:55,eurcoo,0.08881251513957977,2
11,0:00:55,tawowl1,0.0655137449502945,3
11,0:00:55,eueowl1,0.04163064807653427,4
11,0:00:55,watrai1,0.03884942829608917,5
12,0:01:00,uraowl1,0.15627329051494598,1
12,0:01:00,loeowl,0.1326490193605423,2
12,0:01:00,eueowl1,0.11693514138460159,3
