frame,time,class,probability,probability_rank
0,0:00:00,blutit,0.1285594254732132,1
0,0:00:00,firecr1,0.06591454893350601,2
0,0:00:00,eurtre1,0.05338103696703911,3
0,0:00:00,hazgro1,0.05326695740222931,4
0,0:00:00,wiltit1,0.03645353019237518,5
1,0:00:05,comchi1,0.034806396812200546,1
1,0:00:05,shttre1,0.026116302236914635,2
1,0:00:05,blawoo1,0.025882301852107048,3
1,0:00:05,whtspa,0.018968366086483,4
1,0:00:05,tawowl1,0.018026595935225487,5
2,0:00:10,goldcr1,0.12831375002861023,1
2,0:00:10,blawoo1,0.07837896049022675,2
2,0:00:10,firecr1,0.05568834766745567,3
2,0:00:10,hazgro1,0.024574389681220055,4
2,0:00:10,lottit1,0.021895939484238625,5
3,0:00:15,litbun,0.8193246722221375,1
3,0:00:15,belspa2,0.044385455548763275,2
3,0:00:15,eurrob1,0.008957418613135815,3
3,0:00:15,chebun2,0.007049682084470987,4
3,0:00:15,ocrbun1,0.005429551005363464,5
4,0:00:20,blawoo1,0.3034587502479553,1
4,0:00:20,grswoo,0.0739290863275528,2
4,0:00:20,whbwoo1,0.0483899861574173,3
4,0:00:20,gretit1,0.04222822189331055,4
4,0:00:20,ettwoo1,0.03860122710466385,5
5,0:00:25,blawoo1,0.25962916016578674,1
5,0:00:25,grswoo,0.09676402807235718,2
5,0:00:25,waterc1,0.02576698176562786,3
5,0:00:25,blutit,0.023984765633940697,4
5,0:00:25,eurrob1,0.023639250546693802,5
6,0:00:30,blawoo1,0.17264826595783234,1
6,0:00:30,comrav,0.06635438650846481,2
6,0:00:30,grswoo,0.03377612307667732,3
6,0:00:30,eurrob1,0.027368295937776566,4
6,0:00:30,shttre1,0.025317581370472908,5
7,0:00:35,gretit1,0.20428183674812317,1
7,0:00:35,blawoo1,0.1916155070066452,2
7,0:00:35,waterc1,0.09525712579488754,3
7,0:00:35,blutit,0.04237978160381317,4
7,0:00:35,eurnut2,0.03707590326666832,5
