frame,class,probability
74,picus_viridis,0.9944872260093689
75,picus_viridis,0.846932053565979
76,picus_viridis,0.8664281368255615
77,picus_viridis,0.9467383027076721
78,picus_viridis,0.9954812526702881
79,picus_viridis,0.9949988126754761
80,picus_viridis,0.988488495349884
81,picus_viridis,0.9997095465660095
82,picus_viridis,0.9938039779663086
83,picus_viridis,0.9989796280860901
84,picus_viridis,0.9839068651199341
85,picus_viridis,0.8767716884613037
86,picus_viridis,0.9845422506332397
87,picus_viridis,0.9976116418838501
88,picus_viridis,0.9749846458435059
89,picus_viridis,0.9862818121910095
90,picus_viridis,0.9979069232940674
91,picus_viridis,0.9904494881629944
92,picus_viridis,0.887096107006073
93,picus_viridis,0.9666746258735657
94,picus_viridis,0.713506281375885
95,picus_viridis,0.9435644745826721
96,picus_viridis,0.6644800901412964
97,picus_viridis,0.9848453998565674
98,picus_viridis,0.970048189163208
99,picus_viridis,0.734318733215332
100,picus_viridis,0.9642577767372131
101,picus_viridis,0.9881738424301147
102,picus_viridis,0.9690759181976318
103,picus_viridis,0.9548889994621277
104,picus_viridis,0.9957253932952881
105,picus_viridis,0.8132522106170654
106,random_other,0.7696473598480225
107,picus_viridis,0.8876117467880249
108,picus_viridis,0.9785732626914978
109,random_other,0.9566484093666077
110,random_other,0.839944064617157
111,random_other,0.5022401213645935
112,picus_viridis,0.983625590801239
113,random_other,0.6372232437133789
114,random_other,0.6614894866943359
115,random_other,0.984933078289032
116,random_other,0.9674437642097473
117,picus_viridis,0.8822360038757324
118,picus_viridis,0.5051284432411194
119,random_other,0.994583785533905
120,picus_viridis,0.8253214955329895
121,picus_viridis,0.9974377155303955
122,picus_viridis,0.9428836107254028
123,picus_viridis,0.9371676445007324
124,picus_viridis,0.9717575907707214
125,picus_viridis,0.9712519645690918
126,picus_viridis,0.9935829043388367
127,picus_viridis,0.9498123526573181
128,picus_viridis,0.9988497495651245
129,picus_viridis,0.9973050355911255
130,picus_viridis,0.9994977712631226
131,picus_viridis,0.9946144223213196
132,picus_viridis,0.9994452595710754
133,picus_viridis,0.9907833337783813
134,picus_viridis,0.998796820640564
135,picus_viridis,0.9960708618164062
136,picus_viridis,0.9954438209533691
137,picus_viridis,0.9901513457298279
138,picus_viridis,0.9986502528190613
139,picus_viridis,0.9826996326446533
140,picus_viridis,0.9983023405075073
141,phasianus_colchicus,0.9392472505569458
142,picus_viridis,0.9878624677658081
143,picus_viridis,0.9992825388908386
144,picus_viridis,0.9597075581550598
145,picus_viridis,0.9925541281700134
146,picus_viridis,0.998094379901886
147,picus_viridis,0.9693817496299744
148,picus_viridis,0.9832472205162048
149,picus_viridis,0.9923433661460876
150,picus_viridis,0.9985659718513489
151,picus_viridis,0.9625851511955261
152,random_other,0.5514881014823914
153,random_other,0.9986883997917175
154,picus_viridis,0.9966040849685669
155,picus_viridis,0.9836878776550293
156,picus_viridis,0.993732750415802
157,picus_viridis,0.9940703511238098
158,picus_viridis,0.9953493475914001
159,picus_viridis,0.7987318634986877
160,random_other,0.9982914328575134
161,picus_viridis,0.958131730556488
162,picus_viridis,0.8837281465530396
163,random_other,0.9742867350578308
164,picus_viridis,0.9862935543060303
165,picus_viridis,0.9556524157524109
166,picus_viridis,0.6968070864677429
167,picus_viridis,0.9775831699371338
168,picus_viridis,0.6833153963088989
169,picus_viridis,0.9807701110839844
170,picus_viridis,0.94060218334198
171,picus_viridis,0.9323797821998596
172,picus_viridis,0.921087384223938
173,picus_viridis,0.895156979560852
174,picus_viridis,0.7141957879066467
175,picus_viridis,0.9800286293029785
176,random_other,0.6531622409820557
177,picus_viridis,0.9558367729187012
178,picus_viridis,0.989421546459198
179,picus_viridis,0.9330899119377136
180,picus_viridis,0.9947735667228699
181,random_other,0.4852231740951538
182,picus_viridis,0.8151342272758484
183,random_other,0.49782794713974
184,picus_viridis,0.861142098903656
185,picus_viridis,0.4043070375919342
186,picus_viridis,0.48951900005340576
187,picus_viridis,0.6442395448684692
188,picus_viridis,0.8116956353187561
189,picus_viridis,0.9883875250816345
190,picus_viridis,0.9945500493049622
191,picus_viridis,0.9964548349380493
192,picus_viridis,0.9965965151786804
193,picus_viridis,0.9934436082839966
194,picus_viridis,0.9944654107093811
195,picus_viridis,0.878203809261322
196,picus_viridis,0.9169088006019592
197,picus_viridis,0.9828190207481384
198,picus_viridis,0.9969519376754761
199,picus_viridis,0.9997571110725403
200,picus_viridis,0.9978158473968506
201,picus_viridis,0.7297704219818115
202,picus_viridis,0.7258551120758057
203,picus_viridis,0.9993751645088196
204,picus_viridis,0.9888078570365906
205,picus_viridis,0.9959755539894104
206,picus_viridis,0.9686216115951538
207,picus_viridis,0.996940016746521
208,picus_viridis,0.9734756350517273
209,galerida_cristata,0.6542220115661621
210,picus_viridis,0.9971199035644531
211,picus_viridis,0.9991279244422913
212,picus_viridis,0.9544643759727478
213,picus_viridis,0.8277707695960999
214,galerida_cristata,0.3214001953601837
215,picus_viridis,0.9937022924423218
216,picus_viridis,0.9991588592529297
217,picus_viridis,0.9821017980575562
218,picus_viridis,0.9941410422325134
219,picus_viridis,0.9443331956863403
220,picus_viridis,0.8507739305496216
221,picus_viridis,0.9837273359298706
222,picus_viridis,0.999229907989502
223,random_other,0.9338838458061218
224,random_other,0.412678986787796
225,picus_viridis,0.9979401230812073
226,picus_viridis,0.9952808022499084
227,picus_viridis,0.9975333213806152
228,picus_viridis,0.9939992427825928
229,picus_viridis,0.9724153280258179
230,picus_viridis,0.962399959564209
231,picus_viridis,0.9814677834510803
232,picus_viridis,0.9908796548843384
233,picus_viridis,0.9803886413574219
234,picus_viridis,0.9600500464439392
235,picus_viridis,0.988754153251648
236,picus_viridis,0.9265851378440857
237,picus_viridis,0.9725522994995117
238,picus_viridis,0.9734565615653992
239,picus_viridis,0.9695464372634888
240,picus_viridis,0.9914393424987793
241,picus_viridis,0.9942149519920349
242,galerida_cristata,0.8637709021568298
243,random_other,0.5023345351219177
244,picus_viridis,0.5914096832275391
245,picus_viridis,0.8174070715904236
246,picus_viridis,0.8885331153869629
247,random_other,0.9996089339256287
248,random_other,0.9878299236297607
249,random_other,0.9999938011169434
250,random_other,0.9806813597679138
251,picus_viridis,0.9983800649642944
252,picus_viridis,0.8218536376953125
253,random_other,0.9998586177825928
254,picus_viridis,0.9764196872711182
255,picus_viridis,0.5257272124290466
256,picus_viridis,0.9487065076828003
257,picus_viridis,0.9879677295684814
258,picus_viridis,0.9738247394561768
259,picus_viridis,0.9792816638946533
260,picus_viridis,0.9995017051696777
261,picus_viridis,0.9997430443763733
262,picus_viridis,0.9982261061668396
263,picus_viridis,0.9991204142570496
264,picus_viridis,0.9907756447792053
265,picus_viridis,0.9891776442527771
266,picus_viridis,0.99591463804245
267,picus_viridis,0.8347983956336975
268,picus_viridis,0.7281949520111084
269,picus_viridis,0.9976342916488647
270,picus_viridis,0.9990448355674744
271,picus_viridis,0.9863166213035583
272,random_other,0.47960352897644043
273,picus_viridis,0.8664552569389343
274,picus_viridis,0.9339041113853455
275,picus_viridis,0.9506479501724243
276,picus_viridis,0.9928501844406128
277,picus_viridis,0.9833526611328125
278,picus_viridis,0.9935793876647949
279,picus_viridis,0.9849647879600525
280,picus_viridis,0.9617069363594055
281,random_other,0.5290443897247314
282,picus_viridis,0.8698874115943909
283,picus_viridis,0.9925528168678284
284,picus_viridis,0.995924711227417
285,picus_viridis,0.9308799505233765
286,picus_viridis,0.9955501556396484
287,picus_viridis,0.971245527267456
288,picus_viridis,0.9936559200286865
289,random_other,0.5631641745567322
290,picus_viridis,0.9578892588615417
291,picus_viridis,0.8260216116905212
292,picus_viridis,0.982778012752533
293,picus_viridis,0.9737738370895386
294,picus_viridis,0.9035401940345764
295,picus_viridis,0.9855923652648926
296,picus_viridis,0.9995600581169128
297,picus_viridis,0.9996453523635864
298,picus_viridis,0.847337543964386
299,picus_viridis,0.7618577480316162
300,picus_viridis,0.7651486992835999
301,galerida_cristata,0.6229888200759888
302,picus_viridis,0.9974875450134277
303,picus_viridis,0.9965404868125916
304,picus_viridis,0.9837657809257507
305,picus_viridis,0.9893115162849426
306,picus_viridis,0.9885502457618713
307,picus_viridis,0.998671293258667
308,picus_viridis,0.9216142892837524
309,picus_viridis,0.9989217519760132
310,picus_viridis,0.9978628754615784
311,galerida_cristata,0.9281003475189209
312,picus_viridis,0.9949644804000854
313,picus_viridis,0.9982074499130249
314,picus_viridis,0.9818503260612488
315,picus_viridis,0.5651249289512634
316,picus_viridis,0.9848130345344543
317,picus_viridis,0.9978739023208618
318,picus_viridis,0.997035026550293
319,picus_viridis,0.9995239973068237
320,picus_viridis,0.8732086420059204
321,picus_viridis,0.9495193958282471
322,picus_viridis,0.9984915256500244
323,picus_viridis,0.996716320514679
324,picus_viridis,0.9776590466499329
325,picus_viridis,0.9853981733322144
326,picus_viridis,0.9954118132591248
327,picus_viridis,0.9967027306556702
328,picus_viridis,0.8726322054862976
329,picus_viridis,0.9918240904808044
330,picus_viridis,0.5394330024719238
331,picus_viridis,0.9743545651435852
332,picus_viridis,0.9592643976211548
333,picus_viridis,0.9820802211761475
334,picus_viridis,0.9545774459838867
335,picus_viridis,0.9977309107780457
336,picus_viridis,0.987567663192749
337,picus_viridis,0.8867642283439636
338,picus_viridis,0.9874136447906494
339,picus_viridis,0.981708288192749
340,picus_viridis,0.9877424240112305
341,picus_viridis,0.9734019041061401
342,picus_viridis,0.9909781217575073
343,picus_viridis,0.9215779304504395
344,picus_viridis,0.973152220249176
345,picus_viridis,0.9655473828315735
346,picus_viridis,0.9936168193817139
347,picus_viridis,0.9996373653411865
348,picus_viridis,0.9729459881782532
349,picus_viridis,0.9828541278839111
350,picus_viridis,0.9813894629478455
351,picus_viridis,0.9886399507522583
352,picus_viridis,0.9356674551963806
353,picus_viridis,0.9995896220207214
354,picus_viridis,0.9976339340209961
355,picus_viridis,0.9982227683067322
356,picus_viridis,0.9994889497756958
357,picus_viridis,0.9987186193466187
358,picus_viridis,0.9969402551651001
359,picus_viridis,0.9921627640724182
360,picus_viridis,0.8768603205680847
361,picus_viridis,0.8851931095123291
362,picus_viridis,0.8955603241920471
363,random_other,0.9918517470359802
364,picus_viridis,0.9802890419960022
365,picus_viridis,0.9670839309692383
366,picus_viridis,0.7953780889511108
367,picus_viridis,0.9915547966957092
368,picus_viridis,0.994750440120697
369,picus_viridis,0.7212499976158142
370,picus_viridis,0.9952282905578613
371,picus_viridis,0.9956395626068115
372,phasianus_colchicus,0.7741736173629761
373,picus_viridis,0.9576404690742493
374,picus_viridis,0.5498261451721191
375,picus_viridis,0.5404781103134155
376,picus_viridis,0.587492823600769
377,phasianus_colchicus,0.27987056970596313
378,picus_viridis,0.6863483786582947
379,picus_viridis,0.5773413181304932
380,picus_viridis,0.9673743844032288
381,picus_viridis,0.9979531764984131
382,random_other,0.9996223449707031
383,random_other,0.8464769721031189
384,picus_viridis,0.8426682949066162
385,picus_viridis,0.9973133206367493
386,picus_viridis,0.9829747080802917
387,picus_viridis,0.9592235088348389
388,picus_viridis,0.9991399049758911
389,picus_viridis,0.9997668862342834
390,picus_viridis,0.9993765950202942
391,picus_viridis,0.999241828918457
392,picus_viridis,0.9998434782028198
393,picus_viridis,0.9872128367424011
394,picus_viridis,0.9972116351127625
395,picus_viridis,0.9748904705047607
396,picus_viridis,0.974709153175354
397,picus_viridis,0.9717692136764526
398,picus_viridis,0.8721306920051575
399,picus_viridis,0.9813034534454346
400,picus_viridis,0.9910427331924438
401,picus_viridis,0.8986148238182068
402,picus_viridis,0.9987699389457703
403,picus_viridis,0.9978613257408142
404,picus_viridis,0.965021014213562
405,picus_viridis,0.9453111290931702
406,picus_viridis,0.9901503324508667
407,picus_viridis,0.991834282875061
408,picus_viridis,0.8364353775978088
409,picus_viridis,0.8094971179962158
410,picus_viridis,0.9847642779350281
411,picus_viridis,0.999200165271759
412,picus_viridis,0.9830036163330078
413,random_other,0.9792386889457703
414,picus_viridis,0.9780392050743103
415,picus_viridis,0.9864967465400696
416,picus_viridis,0.9849345684051514
417,picus_viridis,0.9398216009140015
418,picus_viridis,0.968904972076416
419,picus_viridis,0.9942713975906372
420,picus_viridis,0.8597810864448547
421,picus_viridis,0.9394001960754395
422,picus_viridis,0.9854344129562378
423,picus_viridis,0.9898893237113953
424,picus_viridis,0.9916595816612244
425,picus_viridis,0.9923624992370605
426,picus_viridis,0.9689483046531677
427,picus_viridis,0.9911603331565857
428,picus_viridis,0.995949387550354
429,picus_viridis,0.9928014278411865
430,picus_viridis,0.989685595035553
431,picus_viridis,0.9815719127655029
432,picus_viridis,0.9060982465744019
433,picus_viridis,0.9918704032897949
434,picus_viridis,0.9038407802581787
435,picus_viridis,0.6987795829772949
436,picus_viridis,0.7152823805809021
437,random_other,0.4881881773471832
438,picus_viridis,0.6022059321403503
439,picus_viridis,0.9606339335441589
440,picus_viridis,0.9963483214378357
441,picus_viridis,0.9661433100700378
442,picus_viridis,0.9866220355033875
443,picus_viridis,0.9258591532707214
444,picus_viridis,0.9998223185539246
445,picus_viridis,0.8277944922447205
446,picus_viridis,0.9639698266983032
447,picus_viridis,0.9860184192657471
448,picus_viridis,0.9862648844718933
449,picus_viridis,0.9980273842811584
450,picus_viridis,0.7684478759765625
451,picus_viridis,0.9851709008216858
452,picus_viridis,0.9994460940361023
453,picus_viridis,0.9875081181526184
454,picus_viridis,0.9985910058021545
455,picus_viridis,0.9853836894035339
456,phasianus_colchicus,0.5361825823783875
457,phasianus_colchicus,0.7134516835212708
458,picus_viridis,0.9799240827560425
459,picus_viridis,0.9581558108329773
460,picus_viridis,0.7719144225120544
461,phasianus_colchicus,0.3665494918823242
462,phasianus_colchicus,0.45755693316459656
463,picus_viridis,0.4714382290840149
464,picus_viridis,0.43467584252357483
465,picus_viridis,0.3964839577674866
466,random_other,0.36428794264793396
467,galerida_cristata,0.37784430384635925
468,picus_viridis,0.6308434009552002
469,picus_viridis,0.47015342116355896
470,phasianus_colchicus,0.345505028963089
471,picus_viridis,0.7401204705238342
472,picus_viridis,0.977682888507843
473,picus_viridis,0.973075807094574
474,picus_viridis,0.9320245981216431
475,picus_viridis,0.946557343006134
476,phasianus_colchicus,0.7367717027664185
477,picus_viridis,0.9994600415229797
478,random_other,0.8562445044517517
479,picus_viridis,0.9659948945045471
480,picus_viridis,0.9297459721565247
481,picus_viridis,0.9931718111038208
482,picus_viridis,0.9874873161315918
483,picus_viridis,0.9408831000328064
484,picus_viridis,0.9826480746269226
485,random_other,0.8463568091392517
486,picus_viridis,0.9173061847686768
487,picus_viridis,0.9961462020874023
488,picus_viridis,0.9980958104133606
489,picus_viridis,0.9274021983146667
490,picus_viridis,0.9211848974227905
491,picus_viridis,0.977568507194519
492,picus_viridis,0.8536226749420166
493,picus_viridis,0.7726005911827087
494,picus_viridis,0.9599154591560364
495,random_other,0.45785486698150635
496,random_other,0.6976271271705627
497,random_other,0.7181906700134277
498,picus_viridis,0.7497150301933289
499,picus_viridis,0.9558625817298889
500,picus_viridis,0.81346595287323
501,random_other,0.9912528395652771
502,picus_viridis,0.9988560676574707
503,picus_viridis,0.7214452624320984
504,picus_viridis,0.9978323578834534
505,picus_viridis,0.9916554689407349
506,picus_viridis,0.9979423880577087
507,picus_viridis,0.9993602633476257
508,galerida_cristata,0.5740691423416138
509,random_other,0.9996790885925293
510,picus_viridis,0.9748661518096924
511,random_other,0.8796373605728149
512,random_other,0.758502721786499
513,picus_viridis,0.9293412566184998
514,picus_viridis,0.9299732446670532
515,random_other,0.6886718273162842
516,picus_viridis,0.9940226674079895
517,picus_viridis,0.7046139240264893
518,picus_viridis,0.9909090399742126
519,picus_viridis,0.9793869853019714
520,picus_viridis,0.9860728979110718
521,picus_viridis,0.9553055763244629
522,picus_viridis,0.87681645154953
523,picus_viridis,0.9939604997634888
524,picus_viridis,0.994045615196228
525,picus_viridis,0.9902387857437134
526,picus_viridis,0.9786293506622314
527,picus_viridis,0.9928554892539978
528,picus_viridis,0.9622877836227417
529,picus_viridis,0.9932505488395691
530,picus_viridis,0.9976233839988708
531,picus_viridis,0.9956825971603394
532,picus_viridis,0.8822975158691406
533,picus_viridis,0.9970661997795105
534,picus_viridis,0.8890740871429443
535,picus_viridis,0.9833323955535889
536,picus_viridis,0.9833916425704956
537,picus_viridis,0.998894989490509
538,picus_viridis,0.8113868236541748
539,picus_viridis,0.5031037330627441
540,picus_viridis,0.9889328479766846
541,picus_viridis,0.4475700259208679
542,random_other,0.9701882004737854
543,random_other,0.91837078332901
544,random_other,0.7452220916748047
545,random_other,0.9188547134399414
546,random_other,0.9671188592910767
547,picus_viridis,0.9091629981994629
548,picus_viridis,0.9932408332824707
549,picus_viridis,0.9636344909667969
550,picus_viridis,0.9953423738479614
551,picus_viridis,0.9979345798492432
552,picus_viridis,0.9937431216239929
553,picus_viridis,0.9994257688522339
554,picus_viridis,0.9916212558746338
555,picus_viridis,0.9967948794364929
556,picus_viridis,0.9996033310890198
557,picus_viridis,0.9956961870193481
558,picus_viridis,0.9932196736335754
559,picus_viridis,0.9991400241851807
560,picus_viridis,0.9856777787208557
561,picus_viridis,0.9503220915794373
562,picus_viridis,0.9950217008590698
563,picus_viridis,0.9874827861785889
564,picus_viridis,0.9983929991722107
565,picus_viridis,0.993065595626831
566,picus_viridis,0.996868908405304
567,picus_viridis,0.9987699389457703
568,picus_viridis,0.9963189363479614
569,picus_viridis,0.9997604489326477
570,picus_viridis,0.996619462966919
571,picus_viridis,0.9658024907112122
572,picus_viridis,0.9972819089889526
573,picus_viridis,0.9982948899269104
574,picus_viridis,0.9596551060676575
575,random_other,0.8155184388160706
576,picus_viridis,0.962106466293335
577,picus_viridis,0.999550998210907
578,picus_viridis,0.9987096786499023
579,picus_viridis,0.9996685981750488
580,phasianus_colchicus,0.6863537430763245
581,picus_viridis,0.997075080871582
582,picus_viridis,0.9990566372871399
583,picus_viridis,0.999764621257782
584,picus_viridis,0.9813528656959534
585,picus_viridis,0.9894296526908875
586,picus_viridis,0.9989389777183533
587,picus_viridis,0.9863210320472717
588,picus_viridis,0.9987751841545105
589,picus_viridis,0.9981220364570618
590,picus_viridis,0.9989252686500549
591,picus_viridis,0.9993255138397217
592,picus_viridis,0.9980491399765015
593,picus_viridis,0.9991071820259094
594,picus_viridis,0.9952629804611206
595,picus_viridis,0.985870361328125
596,picus_viridis,0.9966191053390503
597,picus_viridis,0.9979922771453857
598,picus_viridis,0.9967648983001709
599,picus_viridis,0.9997707009315491
600,picus_viridis,0.9996271133422852
601,picus_viridis,0.9918332099914551
602,picus_viridis,0.9995930790901184
603,picus_viridis,0.6543683409690857
604,picus_viridis,0.9380055665969849
605,picus_viridis,0.9848442673683167
606,picus_viridis,0.9669431447982788
607,picus_viridis,0.9945276379585266
608,picus_viridis,0.4965895414352417
609,picus_viridis,0.9968560934066772
610,picus_viridis,0.6344553232192993
611,picus_viridis,0.9993385672569275
612,picus_viridis,0.9994231462478638
613,picus_viridis,0.9952901601791382
614,picus_viridis,0.9991077780723572
615,picus_viridis,0.999582827091217
616,picus_viridis,0.9925797581672668
617,picus_viridis,0.9037708044052124
618,picus_viridis,0.9198586940765381
619,picus_viridis,0.5582089424133301
620,picus_viridis,0.9898842573165894
621,picus_viridis,0.9950627684593201
622,picus_viridis,0.5330843329429626
623,random_other,0.9751514792442322
624,picus_viridis,0.9977965354919434
625,picus_viridis,0.9984886646270752
626,picus_viridis,0.7582272291183472
627,picus_viridis,0.9835733771324158
628,picus_viridis,0.9922884106636047
629,picus_viridis,0.9416000247001648
630,picus_viridis,0.9802383184432983
631,picus_viridis,0.9999659061431885
632,picus_viridis,0.9993625283241272
633,picus_viridis,0.9978479146957397
634,picus_viridis,0.849748969078064
635,picus_viridis,0.9928622841835022
636,picus_viridis,0.8905416131019592
637,picus_viridis,0.8879790306091309
638,picus_viridis,0.8475278615951538
639,picus_viridis,0.656010627746582
640,picus_viridis,0.9882867932319641
641,picus_viridis,0.9870436787605286
642,picus_viridis,0.9987050294876099
643,picus_viridis,0.9736929535865784
644,picus_viridis,0.9885382652282715
645,picus_viridis,0.9011189937591553
646,picus_viridis,0.9955726861953735
647,picus_viridis,0.9891868233680725
648,picus_viridis,0.9943991303443909
649,picus_viridis,0.9937399625778198
650,random_other,0.777873694896698
651,picus_viridis,0.9494376182556152
652,picus_viridis,0.9869018197059631
653,picus_viridis,0.980766773223877
654,picus_viridis,0.9891229271888733
655,picus_viridis,0.8917183876037598
656,picus_viridis,0.9988327622413635
657,picus_viridis,0.9982675313949585
658,picus_viridis,0.9981698989868164
659,picus_viridis,0.9997848868370056
660,picus_viridis,0.9930858612060547
661,picus_viridis,0.9999072551727295
662,picus_viridis,0.9699847102165222
663,picus_viridis,0.9996870756149292
664,picus_viridis,0.9939942955970764
665,random_other,0.8250650763511658
666,picus_viridis,0.9377752542495728
667,picus_viridis,0.6861334443092346
668,picus_viridis,0.9494267702102661
669,picus_viridis,0.9729254245758057
670,picus_viridis,0.909345805644989
671,picus_viridis,0.9902189373970032
672,picus_viridis,0.9421803951263428
673,random_other,0.9790633320808411
674,picus_viridis,0.9918124675750732
675,picus_viridis,0.9292700290679932
676,phasianus_colchicus,0.9279780387878418
677,picus_viridis,0.9476578831672668
678,picus_viridis,0.9609309434890747
679,phasianus_colchicus,0.3772585391998291
680,random_other,0.902354896068573
681,random_other,0.7618611454963684
682,picus_viridis,0.9877455830574036
683,random_other,0.5032972097396851
684,picus_viridis,0.9991912245750427
685,picus_viridis,0.9597452282905579
686,phasianus_colchicus,0.9703692197799683
687,random_other,0.9499142169952393
688,picus_viridis,0.9963551759719849
689,picus_viridis,0.7761663794517517
690,phasianus_colchicus,0.6057701706886292
691,picus_viridis,0.9993938207626343
692,random_other,0.9923890233039856
693,picus_viridis,0.9922856092453003
694,phasianus_colchicus,0.8308083415031433
695,picus_viridis,0.9983103275299072
696,picus_viridis,0.9291731715202332
697,picus_viridis,0.9929942488670349
698,picus_viridis,0.9766976237297058
699,picus_viridis,0.9827156066894531
700,picus_viridis,0.9978188276290894
701,picus_viridis,0.9214736819267273
702,picus_viridis,0.9731595516204834
703,picus_viridis,0.9971467852592468
704,picus_viridis,0.9961226582527161
705,picus_viridis,0.955160915851593
706,picus_viridis,0.9577755331993103
707,picus_viridis,0.9586330056190491
708,picus_viridis,0.8945158123970032
709,picus_viridis,0.964656412601471
710,picus_viridis,0.9986818432807922
711,picus_viridis,0.9952712655067444
712,random_other,0.49658671021461487
713,random_other,0.9613067507743835
714,picus_viridis,0.8563508987426758
715,random_other,0.9993979930877686
716,picus_viridis,0.9785721302032471
717,picus_viridis,0.9973951578140259
718,picus_viridis,0.9947197437286377
719,picus_viridis,0.976058840751648
720,picus_viridis,0.9962226152420044
721,phasianus_colchicus,0.49403536319732666
722,phasianus_colchicus,0.45118266344070435
723,random_other,0.958541214466095
724,picus_viridis,0.9781420826911926
725,picus_viridis,0.9855973124504089
726,picus_viridis,0.9239007830619812
727,picus_viridis,0.9778609871864319
728,random_other,0.9712904095649719
729,random_other,0.47547268867492676
730,random_other,0.5574694275856018
731,picus_viridis,0.7052207589149475
732,random_other,0.8172666430473328
733,random_other,0.9681597948074341
734,phasianus_colchicus,0.5668990612030029
735,random_other,0.8852558135986328
736,random_other,0.6899460554122925
737,picus_viridis,0.7410930395126343
738,picus_viridis,0.36224842071533203
739,random_other,0.9997186064720154
740,random_other,0.5304689407348633
741,random_other,0.9999979734420776
742,random_other,0.9999994039535522
743,random_other,0.9914640784263611
744,random_other,0.9966699481010437
745,random_other,0.5429120063781738
746,picus_viridis,0.6444745659828186
747,picus_viridis,0.5620845556259155
748,random_other,0.9177259206771851
749,random_other,0.3898475170135498
750,random_other,0.761782169342041
751,picus_viridis,0.952347457408905
752,picus_viridis,0.6866705417633057
753,random_other,0.9930323362350464
754,picus_viridis,0.8907964825630188
755,picus_viridis,0.9985734224319458
756,random_other,0.6979012489318848
757,random_other,0.8510677218437195
758,random_other,0.4932975769042969
759,picus_viridis,0.9720311164855957
760,picus_viridis,0.9774075150489807
761,picus_viridis,0.9987290501594543
762,random_other,0.8718266487121582
763,random_other,0.7032174468040466
764,picus_viridis,0.9838995933532715
765,picus_viridis,0.8530310988426208
766,random_other,0.9883225560188293
767,picus_viridis,0.7827988862991333
768,random_other,0.9365099668502808
769,random_other,0.9950567483901978
770,random_other,0.9390475153923035
771,picus_viridis,0.9669517278671265
772,picus_viridis,0.6530110836029053
773,picus_viridis,0.727794349193573
774,picus_viridis,0.926730215549469
775,picus_viridis,0.9656270742416382
776,picus_viridis,0.8744189739227295
777,random_other,0.7791627645492554
778,galerida_cristata,0.5154805183410645
779,random_other,0.7965015769004822
780,random_other,0.9823880791664124
781,random_other,0.999243974685669
782,random_other,0.9738190770149231
783,random_other,0.5214540958404541
784,random_other,0.9996310472488403
785,random_other,0.9999352693557739
786,random_other,0.9976330995559692
787,random_other,0.9999948740005493
788,picus_viridis,0.5719262957572937
789,random_other,0.9999884366989136
790,random_other,0.9999961853027344
791,random_other,0.9964722394943237
792,random_other,0.99918133020401
793,random_other,0.9761389493942261
794,random_other,0.9966723918914795
795,random_other,0.9948175549507141
796,picus_viridis,0.9930810332298279
