frame,class,probability
276,picus_viridis,0.857681393623352
277,phasianus_colchicus,0.4507802724838257
278,phasianus_colchicus,0.38962322473526
279,picus_viridis,0.4089789390563965
280,phasianus_colchicus,0.3779471814632416
281,picus_viridis,0.3819432854652405
282,picus_viridis,0.8517313003540039
283,phasianus_colchicus,0.4681781232357025
284,phasianus_colchicus,0.5139254927635193
285,phasianus_colchicus,0.6288055181503296
286,phasianus_colchicus,0.7056823968887329
287,random_other,0.43646538257598877
288,phasianus_colchicus,0.3343121111392975
289,phasianus_colchicus,0.5566911101341248
290,random_other,0.7273592352867126
291,phasianus_colchicus,0.3748385012149811
292,random_other,0.38905999064445496
293,picus_viridis,0.5576747059822083
294,phasianus_colchicus,0.42831477522850037
295,phasianus_colchicus,0.5832897424697876
296,random_other,0.4094680845737457
297,picus_viridis,0.5749315023422241
298,picus_viridis,0.44422978162765503
299,picus_viridis,0.4817742109298706
300,random_other,0.6257073283195496
301,phasianus_colchicus,0.44424936175346375
302,picus_viridis,0.8440934419631958
303,random_other,0.4752264618873596
304,picus_viridis,0.3949143588542938
305,phasianus_colchicus,0.5535167455673218
306,phasianus_colchicus,0.3782919943332672
307,phasianus_colchicus,0.43012237548828125
308,phasianus_colchicus,0.515377402305603
309,picus_viridis,0.7736994028091431
310,picus_viridis,0.48164108395576477
311,phasianus_colchicus,0.5370716452598572
312,picus_viridis,0.6391192674636841
313,random_other,0.8594592213630676
314,phasianus_colchicus,0.5057180523872375
315,picus_viridis,0.3285459280014038
316,random_other,0.560208261013031
317,random_other,0.5286878943443298
318,random_other,0.488488107919693
319,phasianus_colchicus,0.8925947546958923
320,picus_viridis,0.46639570593833923
321,picus_viridis,0.5137364268302917
322,picus_viridis,0.8723738193511963
323,random_other,0.3845539689064026
324,random_other,0.3811438977718353
325,random_other,0.6900514960289001
326,phasianus_colchicus,0.31520432233810425
327,picus_viridis,0.663031816482544
328,phasianus_colchicus,0.5690410733222961
329,phasianus_colchicus,0.6275246739387512
330,galerida_cristata,0.4789668321609497
331,galerida_cristata,0.5221887826919556
332,picus_viridis,0.8698377013206482
333,picus_viridis,0.5467333793640137
334,picus_viridis,0.5043697953224182
335,random_other,0.46701595187187195
336,phasianus_colchicus,0.6093289256095886
337,picus_viridis,0.7096989750862122
338,picus_viridis,0.6894444227218628
339,picus_viridis,0.5018042325973511
340,picus_viridis,0.6630997061729431
341,random_other,0.4772609770298004
342,picus_viridis,0.3826909363269806
343,picus_viridis,0.5643699169158936
344,phasianus_colchicus,0.4249911606311798
345,picus_viridis,0.7653363347053528
346,picus_viridis,0.365730881690979
347,picus_viridis,0.7770524024963379
348,random_other,0.5249232053756714
349,picus_viridis,0.5408249497413635
350,random_other,0.5067824721336365
351,phasianus_colchicus,0.41727808117866516
352,picus_viridis,0.706246554851532
353,picus_viridis,0.5707720518112183
354,picus_viridis,0.7357852458953857
355,random_other,0.5075801610946655
356,picus_viridis,0.6416509747505188
357,random_other,0.40959224104881287
358,picus_viridis,0.3945826590061188
359,random_other,0.7329326272010803
