frame,time,class,probability
0,0:00:00,gretit1,0.10227183997631073
1,0:00:05,eurbul,0.136821448802948
2,0:00:10,gretit1,0.42132946848869324
3,0:00:15,hawfin,0.17712591588497162
4,0:00:20,comrav,0.14558710157871246
5,0:00:25,comrav,0.4728090167045593
6,0:00:30,gretit1,0.15331466495990753
7,0:00:35,gockin,0.23216871917247772
8,0:00:40,eurrob1,0.4732297658920288
9,0:00:45,eueowl1,0.17351986467838287
10,0:00:50,shttre1,0.08459462970495224
11,0:00:55,eurjay1,0.0599006786942482
12,0:01:00,eueowl1,0.348190575838089
13,0:01:05,gretit1,0.12754127383232117
14,0:01:10,brncre,0.28789785504341125
15,0:01:15,blutit,0.17732444405555725
16,0:01:20,gretit1,0.15732760727405548
17,0:01:25,blutit,0.09896889328956604
18,0:01:30,hawfin,0.14005163311958313
19,0:01:35,gretit1,0.09677942842245102
20,0:01:40,winwre4,0.927201509475708
21,0:01:45,winwre4,0.9345114827156067
22,0:01:50,winwre4,0.9351362586021423
23,0:01:55,winwre4,0.8198428153991699
24,0:02:00,eurrob1,0.14977259933948517
25,0:02:05,eurrob1,0.10791230946779251
26,0:02:10,loeowl,0.184502512216568
27,0:02:15,brnowl,0.09004512429237366
28,0:02:20,eurrob1,0.0892716720700264
29,0:02:25,lottit1,0.11441625654697418
30,0:02:30,lottit1,0.04634290188550949
31,0:02:35,hawfin,0.12376678735017776
32,0:02:40,tawowl1,0.09387850761413574
33,0:02:45,grswoo,0.7083229422569275
34,0:02:50,grswoo,0.9846163988113403
35,0:02:55,grswoo,0.9920390844345093
36,0:03:00,grswoo,0.9987269043922424
37,0:03:05,grswoo,0.9922727346420288
38,0:03:10,grswoo,0.990465521812439
39,0:03:15,grswoo,0.9769057035446167
40,0:03:20,grswoo,0.9476819038391113
41,0:03:25,grswoo,0.9880594611167908
42,0:03:30,grswoo,0.9911318421363831
43,0:03:35,grswoo,0.9966230392456055
44,0:03:40,grswoo,0.9792194962501526
45,0:03:45,grswoo,0.9832746386528015
46,0:03:50,grswoo,0.9913002848625183
47,0:03:55,grswoo,0.9956140518188477
48,0:04:00,grswoo,0.9972814321517944
49,0:04:05,grswoo,0.9916826486587524
50,0:04:10,grswoo,0.9931269884109497
51,0:04:15,grswoo,0.9864237904548645
52,0:04:20,grswoo,0.9909249544143677
53,0:04:25,grswoo,0.9654380083084106
54,0:04:30,grswoo,0.9951632022857666
55,0:04:35,grswoo,0.9818615913391113
56,0:04:40,grswoo,0.9838417768478394
57,0:04:45,grswoo,0.9954467415809631
58,0:04:50,shttre1,0.5547361969947815
59,0:04:55,shttre1,0.5853545069694519
60,0:05:00,grswoo,0.9173325300216675
61,0:05:05,grswoo,0.461675763130188
62,0:05:10,eurnut2,0.7583121061325073
63,0:05:15,eurnut2,0.9805270433425903
64,0:05:20,eurnut2,0.9358097314834595
65,0:05:25,eurnut2,0.9711427688598633
66,0:05:30,eurnut2,0.9755927324295044
