frame,time,class,probability
0,0:00:00,loeowl,0.027086246758699417
1,0:00:05,eurrob1,0.03433734178543091
2,0:00:10,eurrob1,0.15181002020835876
3,0:00:15,eurrob1,0.21584784984588623
4,0:00:20,eurrob1,0.07299382984638214
5,0:00:25,eurrob1,0.19916211068630219
6,0:00:30,eurrob1,0.08612590283155441
7,0:00:35,blagro1,0.03040805459022522
8,0:00:40,stodov1,0.11413682252168655
9,0:00:45,firecr1,0.676184356212616
10,0:00:50,refblu,0.10915886610746384
11,0:00:55,eurrob1,0.1130814254283905
12,0:01:00,eurtre1,0.0985395610332489
13,0:01:05,firecr1,0.29940566420555115
14,0:01:10,eurrob1,0.22375020384788513
15,0:01:15,eurrob1,0.46921998262405396
16,0:01:20,eurrob1,0.11470484733581543
17,0:01:25,hazgro1,0.033264223486185074
18,0:01:30,eurrob1,0.10944247245788574
19,0:01:35,eurrob1,0.7676117420196533
20,0:01:40,tawowl1,0.09761762619018555
21,0:01:45,oricuc2,0.19998927414417267
22,0:01:50,eurrob1,0.24823667109012604
23,0:01:55,eurrob1,0.08266671001911163
24,0:02:00,eurrob1,0.2556173801422119
25,0:02:05,eurrob1,0.2656567692756653
26,0:02:10,eurrob1,0.16330234706401825
27,0:02:15,comcra,0.0980319157242775
28,0:02:20,eurcoo,0.12590570747852325
29,0:02:25,jacsni,0.5614132881164551
30,0:02:30,tawowl1,0.054540522396564484
31,0:02:35,loeowl,0.05871187523007393
32,0:02:40,eueowl1,0.06735347956418991
33,0:02:45,eueowl1,0.08186031877994537
34,0:02:50,eurcoo,0.1347527951002121
35,0:02:55,tawowl1,0.08576035499572754
36,0:03:00,eurrob1,0.05685367435216904
37,0:03:05,loeowl,0.06904751807451248
38,0:03:10,eurrob1,0.037339549511671066
39,0:03:15,eurcoo,0.09169420599937439
40,0:03:20,comrav,0.06696899235248566
41,0:03:25,gretit1,0.07693115621805191
42,0:03:30,eurrob1,0.21754607558250427
43,0:03:35,shttre1,0.04503444954752922
44,0:03:40,blutit,0.06540969759225845
45,0:03:45,tawowl1,0.06076544150710106
46,0:03:50,eurrob1,0.14530110359191895
47,0:03:55,eurrob1,0.3500984013080597
48,0:04:00,eurrob1,0.5466302037239075
49,0:04:05,eurrob1,0.3926137089729309
50,0:04:10,gretit1,0.07518253475427628
51,0:04:15,eurrob1,0.45689311623573303
52,0:04:20,eurrob1,0.5770043730735779
53,0:04:25,eurrob1,0.2909584939479828
54,0:04:30,coatit2,0.08998388051986694
55,0:04:35,eurrob1,0.43880340456962585
56,0:04:40,eurrob1,0.9485909342765808
57,0:04:45,eurrob1,0.8585272431373596
58,0:04:50,eurrob1,0.909461498260498
59,0:04:55,eurrob1,0.44944193959236145
60,0:05:00,eurrob1,0.6016538739204407
61,0:05:05,eurrob1,0.6256150603294373
62,0:05:10,eurrob1,0.43305742740631104
63,0:05:15,eurcoo,0.09029883146286011
64,0:05:20,eurcoo,0.06666398048400879
65,0:05:25,eurrob1,0.23486217856407166
66,0:05:30,comcra,0.056438904255628586
67,0:05:35,eurtre1,0.11951200664043427
68,0:05:40,watrai1,0.0795554369688034
69,0:05:45,eurrob1,0.09197410196065903
70,0:05:50,eurrob1,0.22038865089416504
71,0:05:55,eurrob1,0.5071687698364258
72,0:06:00,blutit,0.441908061504364
73,0:06:05,eurrob1,0.10198784619569778
74,0:06:10,eurrob1,0.6920323967933655
75,0:06:15,tawowl1,0.07219044864177704
76,0:06:20,tawowl1,0.07882357388734818
77,0:06:25,commoo3,0.0762469619512558
78,0:06:30,loeowl,0.13009457290172577
79,0:06:35,blawoo1,0.4610459804534912
80,0:06:40,tawowl1,0.1365005075931549
81,0:06:45,tawowl1,0.09320422261953354
82,0:06:50,loeowl,0.09670813381671906
83,0:06:55,loeowl,0.07501611113548279
84,0:07:00,eurcoo,0.08273769170045853
85,0:07:05,tawowl1,0.0949074998497963
86,0:07:10,blagro1,0.05786726996302605
87,0:07:15,commoo3,0.061097048223018646
88,0:07:20,tawowl1,0.09009157121181488
89,0:07:25,tawowl1,0.09003201872110367
90,0:07:30,eueowl1,0.08837249130010605
91,0:07:35,tawowl1,0.10011844336986542
92,0:07:40,commoo3,0.10824820399284363
93,0:07:45,commoo3,0.09515251964330673
94,0:07:50,commoo3,0.10358800739049911
95,0:07:55,tawowl1,0.10387714207172394
96,0:08:00,tawowl1,0.07891062647104263
97,0:08:05,eurcoo,0.08901044726371765
98,0:08:10,commoo3,0.08477673679590225
99,0:08:15,tawowl1,0.08816389739513397
100,0:08:20,tawowl1,0.14356938004493713
101,0:08:25,tawowl1,0.08957722783088684
102,0:08:30,tawowl1,0.1431773453950882
103,0:08:35,tawowl1,0.1010669618844986
104,0:08:40,tawowl1,0.11972430348396301
105,0:08:45,tawowl1,0.1133962944149971
106,0:08:50,eurcoo,0.17244480550289154
107,0:08:55,eurcoo,0.10142947733402252
108,0:09:00,eurcoo,0.08804858475923538
109,0:09:05,tawowl1,0.07407300919294357
110,0:09:10,commoo3,0.1243908703327179
111,0:09:15,tawowl1,0.06567015498876572
112,0:09:20,tawowl1,0.06935565918684006
113,0:09:25,loeowl,0.12119072675704956
114,0:09:30,wesowl1,0.14432179927825928
115,0:09:35,jacsni,0.09850793331861496
116,0:09:40,blawoo1,0.18642008304595947
117,0:09:45,loeowl,0.06233126297593117
