frame,time,class,probability
0,0:00:00,eueowl1,0.06987561285495758
1,0:00:05,tawowl1,0.0839066207408905
2,0:00:10,loeowl,0.09689297527074814
3,0:00:15,loeowl,0.0723198801279068
4,0:00:20,loeowl,0.09466470032930374
5,0:00:25,loeowl,0.06655043363571167
6,0:00:30,tawowl1,0.049403149634599686
7,0:00:35,loeowl,0.2182312309741974
8,0:00:40,eueowl1,0.06992035359144211
9,0:00:45,loeowl,0.06824497878551483
10,0:00:50,loeowl,0.15427115559577942
11,0:00:55,comcra,0.053068529814481735
12,0:01:00,norsho,0.6991217732429504
13,0:01:05,loeowl,0.08763957768678665
14,0:01:10,tawowl1,0.06909541040658951
15,0:01:15,litbun,0.0923803299665451
16,0:01:20,jacsni,0.1985354870557785
17,0:01:25,jacsni,0.08399734646081924
18,0:01:30,loeowl,0.07489628344774246
19,0:01:35,tawowl1,0.06880248337984085
20,0:01:40,eurcoo,0.07411503046751022
21,0:01:45,loeowl,0.08486798405647278
22,0:01:50,loeowl,0.08214583247900009
23,0:01:55,loeowl,0.08151693642139435
24,0:02:00,loeowl,0.11287669837474823
25,0:02:05,loeowl,0.1045575961470604
26,0:02:10,tawowl1,0.043934039771556854
27,0:02:15,loeowl,0.152343288064003
28,0:02:20,eueowl1,0.07306808978319168
29,0:02:25,loeowl,0.08605603873729706
30,0:02:30,loeowl,0.08108558505773544
31,0:02:35,loeowl,0.09458602219820023
32,0:02:40,loeowl,0.08186963945627213
33,0:02:45,loeowl,0.10202325880527496
34,0:02:50,commoo3,0.10098585486412048
35,0:02:55,loeowl,0.08411481231451035
36,0:03:00,commoo3,0.06204646825790405
37,0:03:05,loeowl,0.10569196194410324
38,0:03:10,eurrob1,0.0432901531457901
39,0:03:15,loeowl,0.04482187330722809
40,0:03:20,loeowl,0.07349603623151779
41,0:03:25,eueowl1,0.14908099174499512
42,0:03:30,commoo3,0.031017906963825226
43,0:03:35,commoo3,0.04479669779539108
44,0:03:40,eurcoo,0.0878196582198143
45,0:03:45,loeowl,0.037571560591459274
46,0:03:50,loeowl,0.08194783329963684
47,0:03:55,eurcoo,0.058728620409965515
48,0:04:00,tawowl1,0.05757353827357292
49,0:04:05,tawowl1,0.0770408883690834
50,0:04:10,tawowl1,0.04810774698853493
51,0:04:15,tawowl1,0.038494233042001724
52,0:04:20,litbun,0.07458080351352692
53,0:04:25,tawowl1,0.05564779043197632
54,0:04:30,loeowl,0.19882792234420776
55,0:04:35,loeowl,0.05168212577700615
56,0:04:40,tawowl1,0.06265979260206223
57,0:04:45,loeowl,0.1261979639530182
58,0:04:50,tawowl1,0.058220744132995605
59,0:04:55,tawowl1,0.04330034926533699
60,0:05:00,eurcoo,0.06727023422718048
61,0:05:05,loeowl,0.09863527119159698
62,0:05:10,tawowl1,0.07837742567062378
63,0:05:15,comrav,0.0734856054186821
64,0:05:20,loeowl,0.05268897861242294
65,0:05:25,loeowl,0.07195524871349335
66,0:05:30,commoo3,0.10960934311151505
67,0:05:35,blawoo1,0.09527552872896194
68,0:05:40,norsho,0.07867217808961868
69,0:05:45,tawowl1,0.04520590603351593
70,0:05:50,watrai1,0.0659542977809906
71,0:05:55,norsho,0.058013465255498886
72,0:06:00,loeowl,0.08612377196550369
73,0:06:05,commoo3,0.08755822479724884
74,0:06:10,commoo3,0.13468891382217407
75,0:06:15,loeowl,0.04585836082696915
76,0:06:20,loeowl,0.07208339869976044
77,0:06:25,loeowl,0.10443595051765442
78,0:06:30,comrav,0.046548884361982346
79,0:06:35,comrav,0.06745035201311111
80,0:06:40,comrav,0.05732378736138344
81,0:06:45,commoo3,0.09060775488615036
82,0:06:50,norsho,0.21630047261714935
83,0:06:55,commoo3,0.08109487593173981
84,0:07:00,loeowl,0.11784394085407257
85,0:07:05,loeowl,0.08771702647209167
86,0:07:10,comrav,0.03877008333802223
87,0:07:15,tawowl1,0.056565217673778534
88,0:07:20,loeowl,0.19209150969982147
89,0:07:25,norsho,0.13869483768939972
90,0:07:30,loeowl,0.04373980686068535
91,0:07:35,loeowl,0.12346716225147247
92,0:07:40,ettwoo1,0.12189359217882156
93,0:07:45,tawowl1,0.0553896427154541
94,0:07:50,jacsni,0.05137721076607704
95,0:07:55,jacsni,0.09221401065587997
96,0:08:00,blawoo1,0.12081358581781387
97,0:08:05,loeowl,0.061164740473032
98,0:08:10,commoo3,0.08195596933364868
99,0:08:15,loeowl,0.07525109499692917
100,0:08:20,loeowl,0.0412333719432354
101,0:08:25,loeowl,0.08730106055736542
102,0:08:30,tawowl1,0.06961796432733536
103,0:08:35,loeowl,0.05914870277047157
104,0:08:40,norsho,0.15173588693141937
105,0:08:45,comeid,0.09089940041303635
106,0:08:50,norsho,0.13214688003063202
107,0:08:55,loeowl,0.06707526743412018
108,0:09:00,loeowl,0.1817229688167572
109,0:09:05,loeowl,0.04708443582057953
110,0:09:10,loeowl,0.06676087528467178
111,0:09:15,norsho,0.14521527290344238
112,0:09:20,jacsni,0.1032700315117836
113,0:09:25,jacsni,0.1280129849910736
114,0:09:30,jacsni,0.13344039022922516
115,0:09:35,loeowl,0.0861327052116394
116,0:09:40,eurgol,0.06777108460664749
117,0:09:45,tawowl1,0.044168900698423386
118,0:09:50,loeowl,0.09444863349199295
119,0:09:55,loeowl,0.034534912556409836
120,0:10:00,loeowl,0.05653173103928566
121,0:10:05,watrai1,0.02649923786520958
122,0:10:10,jacsni,0.038344740867614746
123,0:10:15,ettwoo1,0.2513618767261505
124,0:10:20,norsho,0.0846690908074379
125,0:10:25,tawowl1,0.03944165259599686
126,0:10:30,tawowl1,0.06836816668510437
127,0:10:35,eueowl1,0.05936192721128464
128,0:10:40,commoo3,0.05540454015135765
129,0:10:45,tawowl1,0.046325262635946274
130,0:10:50,loeowl,0.13342590630054474
131,0:10:55,tawowl1,0.06189139559864998
132,0:11:00,tawowl1,0.048377539962530136
133,0:11:05,blagro1,0.1302107721567154
134,0:11:10,loeowl,0.05157500132918358
135,0:11:15,loeowl,0.0659436360001564
136,0:11:20,loeowl,0.04195753112435341
137,0:11:25,tawowl1,0.1328112632036209
138,0:11:30,tawowl1,0.07388690859079361
139,0:11:35,loeowl,0.14074204862117767
140,0:11:40,loeowl,0.1557396799325943
141,0:11:45,loeowl,0.15011191368103027
142,0:11:50,loeowl,0.11810415238142014
143,0:11:55,loeowl,0.06973107159137726
144,0:12:00,loeowl,0.05616064742207527
145,0:12:05,loeowl,0.08341840654611588
146,0:12:10,tawowl1,0.06363745778799057
147,0:12:15,loeowl,0.11124660074710846
148,0:12:20,loeowl,0.059366464614868164
149,0:12:25,loeowl,0.029987657442688942
150,0:12:30,blawoo1,0.10461471229791641
151,0:12:35,norsho,0.14335712790489197
152,0:12:40,comeid,0.10640476644039154
153,0:12:45,loeowl,0.06595535576343536
154,0:12:50,tawowl1,0.09086629003286362
155,0:12:55,jacsni,0.07431774586439133
156,0:13:00,wesowl1,0.10094916820526123
157,0:13:05,tawowl1,0.08425408601760864
158,0:13:10,loeowl,0.11450273543596268
159,0:13:15,brnowl,0.778698205947876
160,0:13:20,tawowl1,0.07729524374008179
161,0:13:25,tawowl1,0.08181369304656982
162,0:13:30,loeowl,0.057894688099622726
163,0:13:35,tawowl1,0.05758998543024063
164,0:13:40,commoo3,0.05577230453491211
165,0:13:45,loeowl,0.07425352185964584
166,0:13:50,tawowl1,0.06312496960163116
167,0:13:55,loeowl,0.04830189421772957
