frame,time,class,probability
0,0:00:00,norsho,0.09324244409799576
1,0:00:05,eurcoo,0.07731999456882477
2,0:00:10,loeowl,0.08974394202232361
3,0:00:15,tawowl1,0.07695717364549637
4,0:00:20,tawowl1,0.08254825323820114
5,0:00:25,commoo3,0.07368666678667068
6,0:00:30,tawowl1,0.10409363359212875
7,0:00:35,tawowl1,0.10239750146865845
8,0:00:40,eueowl1,0.08668801933526993
9,0:00:45,norsho,0.1189727634191513
10,0:00:50,loeowl,0.12760168313980103
11,0:00:55,watrai1,0.07529265433549881
12,0:01:00,tawowl1,0.09583909064531326
13,0:01:05,tawowl1,0.13338957726955414
14,0:01:10,eurcoo,0.09766842424869537
15,0:01:15,norsho,0.24518658220767975
16,0:01:20,tawowl1,0.06977493315935135
17,0:01:25,commoo3,0.06742976605892181
18,0:01:30,eurcoo,0.06385186314582825
19,0:01:35,comrav,0.2485651969909668
20,0:01:40,commoo3,0.06878089904785156
21,0:01:45,eurcoo,0.10165750235319138
22,0:01:50,commoo3,0.09423863142728806
23,0:01:55,eurcoo,0.09534233808517456
24,0:02:00,norsho,0.15450595319271088
25,0:02:05,commoo3,0.13320492208003998
26,0:02:10,eurcoo,0.09270134568214417
27,0:02:15,tawowl1,0.11372989416122437
28,0:02:20,commoo3,0.1459677517414093
29,0:02:25,loeowl,0.11930329352617264
30,0:02:30,eurcoo,0.08591955900192261
31,0:02:35,eurcoo,0.1266860067844391
32,0:02:40,commoo3,0.06670452654361725
33,0:02:45,eurcoo,0.07155504077672958
34,0:02:50,tawowl1,0.08097770065069199
35,0:02:55,tawowl1,0.08329155296087265
36,0:03:00,comcra,0.16089114546775818
37,0:03:05,tawowl1,0.07578761875629425
38,0:03:10,comcra,0.22795110940933228
39,0:03:15,tawowl1,0.05952394753694534
40,0:03:20,loeowl,0.09298054128885269
41,0:03:25,loeowl,0.09578709304332733
42,0:03:30,commoo3,0.19329334795475006
43,0:03:35,loeowl,0.1273055076599121
44,0:03:40,eurcoo,0.11505956202745438
45,0:03:45,eurcoo,0.19847024977207184
46,0:03:50,eurcoo,0.10897249728441238
47,0:03:55,eurcoo,0.08481582254171371
48,0:04:00,tawowl1,0.07220759987831116
49,0:04:05,eurcoo,0.10541582107543945
50,0:04:10,norsho,0.20325002074241638
51,0:04:15,norsho,0.1364806443452835
52,0:04:20,commoo3,0.0658293217420578
53,0:04:25,eurcoo,0.09982969611883163
54,0:04:30,eurcoo,0.12671644985675812
55,0:04:35,watrai1,0.08039799332618713
56,0:04:40,eurcoo,0.0692979097366333
57,0:04:45,tawowl1,0.08463533222675323
58,0:04:50,norsho,0.09378213435411453
59,0:04:55,norsho,0.1351986974477768
60,0:05:00,watrai1,0.04856179654598236
61,0:05:05,commoo3,0.15455323457717896
62,0:05:10,norsho,0.09901821613311768
63,0:05:15,loeowl,0.07088397443294525
64,0:05:20,norsho,0.15918858349323273
65,0:05:25,eurcoo,0.110680490732193
66,0:05:30,loeowl,0.1131027340888977
