2022-12-30,11,7.124,6.585,7.384,7.128,6.572,7.396,7.155,6.632,7.431,7.154,6.628,7.427,6.710,6.212,6.961,7.090,84.412,71.726,12.847,309.773,346.613,22.039,70.895,0.000,300.480,0.000,7551.483,0.000,-999.000,-999.000,100.561,0.200,0.200,7.182,10.530,159.498,5.628,9.550,158.855,0.265,5.467,5.421,5.548,6.186,6.165,6.239,6.611,6.597,6.661,-999.000,-999.000,-999.000,8.911,10.732,4.642,4.304,4.966,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.938,6.897,6.959,-4.542,-4.649,-5.484,-1.261,0.672,0.664,0.676,0.710,0.683,0.685,0.679,0.732,0.529,,,,,,,,
2022-12-30,12,7.862,7.410,8.302,7.868,7.423,8.318,7.900,7.424,8.310,7.898,7.422,8.320,7.295,6.898,7.627,7.832,81.193,38.324,4.500,325.475,348.593,10.706,37.940,0.000,317.090,0.000,7513.417,0.000,-999.000,-999.000,100.358,0.200,0.200,9.090,13.240,162.976,7.110,12.270,162.464,0.265,5.565,5.504,5.641,6.136,6.117,6.188,6.572,6.552,6.613,-999.000,-999.000,-999.000,8.921,10.736,5.184,4.963,5.414,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.933,6.908,6.973,-3.489,-4.041,-4.116,2.426,0.671,0.662,0.676,0.710,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,13,8.335,8.223,8.485,8.316,8.226,8.457,8.370,8.240,8.500,8.368,8.230,8.530,7.749,7.548,7.879,8.276,80.070,31.873,2.729,340.698,351.302,18.540,31.947,0.000,332.092,0.000,7620.883,0.000,-999.000,-999.000,100.157,0.200,0.200,9.302,14.170,160.259,7.356,12.260,159.224,0.265,5.724,5.641,5.795,6.115,6.097,6.124,6.560,6.549,6.575,-999.000,-999.000,-999.000,8.905,10.716,5.556,5.408,5.757,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.972,6.956,6.986,-2.517,-3.323,-2.936,3.949,0.671,0.665,0.676,0.710,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,14,8.154,8.029,8.443,8.135,8.019,8.437,8.201,8.060,8.470,8.207,8.080,8.480,7.607,7.440,7.764,8.094,86.848,36.846,4.562,348.068,352.945,27.409,38.319,0.000,338.637,0.000,7116.967,1.000,-999.000,-999.000,99.932,0.200,0.200,9.023,13.240,157.121,7.294,11.920,157.124,0.265,5.853,5.795,5.936,6.079,6.058,6.098,6.525,6.493,6.555,-999.000,-999.000,-999.000,8.902,10.706,5.999,5.753,6.206,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.983,6.969,6.986,-1.700,-2.669,-2.010,6.026,0.672,0.667,0.674,0.710,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,15,8.129,7.957,8.357,8.116,7.947,8.346,8.158,7.998,8.400,8.156,7.992,8.410,7.654,7.518,7.852,8.066,92.630,10.295,0.216,352.962,353.728,10.660,11.315,0.000,344.747,0.000,6580.217,0.550,-999.000,-999.000,99.790,0.200,0.200,9.731,14.900,163.547,7.763,12.810,163.066,0.265,5.999,5.933,6.080,6.067,6.049,6.094,6.483,6.477,6.503,-999.000,-999.000,-999.000,8.895,10.690,6.359,6.213,6.507,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.983,6.960,6.986,-0.828,-2.026,-1.063,7.392,0.667,0.663,0.673,0.709,0.683,0.685,0.678,0.731,0.529,,,,,,,,
2022-12-30,16,8.625,8.318,9.179,8.612,8.264,9.182,8.678,8.360,9.230,8.669,8.310,9.240,8.216,7.859,8.746,8.609,95.252,0.745,0.000,356.927,357.227,3.408,1.250,0.000,349.278,0.000,6506.183,0.340,-999.000,-999.000,99.785,0.200,0.200,9.283,13.270,179.719,7.433,11.580,177.768,0.265,6.138,6.083,6.197,6.081,6.054,6.104,6.475,6.449,6.503,-999.000,-999.000,-999.000,8.924,10.706,6.621,6.497,6.797,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.966,6.952,6.989,-0.059,-1.415,-0.309,7.890,0.666,0.664,0.675,0.709,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,17,9.600,9.182,10.083,9.602,9.208,10.085,9.645,9.240,10.170,9.638,9.250,10.150,9.225,8.766,9.750,9.597,95.262,0.000,0.000,362.030,362.065,2.905,0.000,0.000,354.642,0.000,6741.983,0.150,-999.000,-999.000,99.791,0.200,0.200,8.428,12.440,189.843,6.483,10.210,188.765,0.265,6.292,6.203,6.376,6.100,6.068,6.122,6.448,6.424,6.465,-999.000,-999.000,-999.000,8.906,10.710,7.020,6.804,7.214,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.956,6.907,6.984,0.663,-0.879,0.318,9.453,0.666,0.664,0.675,0.709,0.682,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,18,10.712,10.096,11.732,10.736,10.104,11.764,10.776,10.180,11.700,10.759,10.160,11.690,10.348,9.769,11.110,10.734,94.245,0.000,0.000,366.638,366.845,2.947,0.043,0.000,359.452,0.000,7138.700,0.200,-999.000,-999.000,99.847,0.200,0.200,8.232,15.250,201.267,6.338,10.480,199.986,0.264,6.460,6.362,6.570,6.120,6.071,6.156,6.408,6.394,6.433,-999.000,-999.000,-999.000,8.899,10.711,7.503,7.210,7.765,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.942,6.903,6.982,1.524,-0.307,1.089,11.936,0.666,0.665,0.675,0.709,0.682,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,19,12.237,11.850,12.529,12.232,11.857,12.525,12.255,11.830,12.510,12.225,11.810,12.490,11.554,11.208,11.794,12.199,89.527,0.000,0.000,367.733,370.445,1.615,0.423,0.000,361.443,0.000,7597.283,0.060,-999.000,-999.000,99.958,0.200,0.200,8.331,13.350,220.460,6.477,11.320,219.843,0.264,6.676,6.559,6.793,6.158,6.125,6.190,6.403,6.384,6.428,-999.000,-999.000,-999.000,8.905,10.696,8.096,7.775,8.377,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.939,6.912,6.976,2.578,0.385,2.053,15.094,0.667,0.665,0.675,0.710,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,20,12.722,12.424,13.034,12.736,12.398,13.043,12.786,12.450,13.110,12.781,12.440,13.120,11.955,11.774,12.138,12.716,85.178,0.285,0.000,370.867,372.467,3.742,0.000,0.000,363.785,0.000,7553.267,0.030,-999.000,-999.000,100.063,0.200,0.200,8.478,13.310,228.064,6.640,12.260,226.878,0.263,6.945,6.773,7.093,6.220,6.178,6.260,6.402,6.372,6.429,-999.000,-999.000,-999.000,8.900,10.698,8.629,8.370,8.808,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.963,6.938,6.978,3.740,1.300,3.195,17.433,0.668,0.666,0.674,0.710,0.683,0.685,0.678,0.732,0.529,,,,,,,,
2022-12-30,21,13.006,12.742,13.329,13.001,12.727,13.326,13.018,12.770,13.440,13.014,12.760,13.450,12.194,11.898,12.580,12.947,83.595,0.008,0.000,371.645,373.502,3.253,0.000,0.000,364.127,0.000,7351.100,0.000,-999.000,-999.000,100.156,0.200,0.200,8.619,13.630,224.189,6.723,12.490,223.525,0.263,7.202,7.069,7.324,6.286,6.249,6.350,6.396,6.379,6.428,-999.000,-999.000,-999.000,8.908,10.718,8.948,8.817,9.097,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.949,6.936,6.956,4.677,2.328,4.279,17.620,0.670,0.668,0.673,0.710,0.683,0.685,0.678,0.733,0.529,,,,,,,,
2022-12-30,22,13.261,13.097,13.416,13.269,13.109,13.418,13.309,13.180,13.430,13.308,13.160,13.450,12.412,12.245,12.557,13.214,82.115,0.000,0.000,370.890,374.708,0.751,0.000,0.000,363.292,0.000,7350.250,0.000,-999.000,-999.000,100.235,0.200,0.200,7.524,13.150,223.981,5.812,9.190,223.137,0.262,7.453,7.343,7.585,6.384,6.333,6.431,6.426,6.414,6.434,-999.000,-999.000,-999.000,8.915,10.690,9.218,9.101,9.313,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.973,6.949,6.975,5.339,3.247,5.123,17.458,0.673,0.666,0.673,0.710,0.683,0.685,0.678,0.734,0.530,,,,,,,,
2022-12-30,23,12.788,12.368,13.304,12.757,12.307,13.335,12.837,12.370,13.390,12.812,12.330,13.400,12.078,11.784,12.528,12.747,87.622,0.000,0.000,375.183,374.792,3.749,0.000,0.000,366.525,0.000,7115.700,0.790,-999.000,-999.000,100.273,0.200,0.200,6.230,10.950,214.498,4.810,9.380,213.134,0.263,7.652,7.591,7.717,6.477,6.428,6.507,6.437,6.427,6.447,-999.000,-999.000,-999.000,8.913,10.706,9.403,9.319,9.501,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.962,6.936,6.975,5.823,3.998,5.739,17.098,0.673,0.668,0.673,0.710,0.683,0.685,0.678,0.733,0.530,,,,,,,,
2022-12-30,24,12.465,12.243,12.752,12.449,12.190,12.741,12.492,12.240,12.780,12.464,12.200,12.770,11.948,11.640,12.246,12.437,93.985,0.000,0.000,376.333,374.952,4.028,0.000,0.000,369.118,0.000,6686.300,1.310,-999.000,-999.000,100.266,0.200,0.200,5.934,10.080,209.804,4.624,7.910,209.323,0.264,7.851,7.714,7.950,6.555,6.504,6.612,6.450,6.428,6.471,-999.000,-999.000,-999.000,8.923,10.694,9.593,9.491,9.728,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.945,6.917,6.960,6.131,4.531,6.157,16.980,0.670,0.669,0.674,0.710,0.683,0.685,0.678,0.733,0.531,,,,,,,,
